cat_ID_con,Latitude,Longitude
Prince_William_Sound_46065,60.4270094180066,-146.641039885715
Prince_William_Sound_46103,60.8052005201092,-146.057913953523
Prince_William_Sound_46293,60.7348975438368,-145.495260468385
Prince_William_Sound_46483,60.6731000058445,-145.610321137223
Prince_William_Sound_60732,61.0442557538606,-147.930105046852
Prince_William_Sound_61812,60.9948355574706,-146.966827603336
Prince_William_Sound_62232,60.8986746069019,-147.379585639502
Prince_William_Sound_64192,60.9334270778005,-147.389559010643
Prince_William_Sound_66912,60.9024455001114,-146.702632205889
Prince_William_Sound_67552,60.9898297527637,-146.685380286372
Prince_William_Sound_71142,60.9549323950911,-146.63005157246
Prince_William_Sound_71952,60.9366036934415,-147.751115088328
Prince_William_Sound_72242,60.9505727507617,-147.702855212742
Prince_William_Sound_72402,60.96702421875,-147.99190611985
Prince_William_Sound_72972,60.8571580697252,-146.52094473694
Prince_William_Sound_74042,60.923245960774,-146.591580578946
Prince_William_Sound_74542,61.0247948797656,-147.659557678265
Prince_William_Sound_74602,61.0137206162109,-147.222453219888
Prince_William_Sound_75151,61.1480313782951,-146.582067649709
Prince_William_Sound_75422,60.8920409443534,-146.237933038012
Prince_William_Sound_75432,61.0188153607019,-147.413888649977
Prince_William_Sound_75842,61.0458137911491,-148.079810210677
Prince_William_Sound_76622,60.8762332243511,-146.185184902754
Prince_William_Sound_76652,60.9425487053799,-146.563197320139
Prince_William_Sound_76812,61.0024303226128,-146.490620916143
Prince_William_Sound_77292,60.8414764757669,-146.38144982287
Prince_William_Sound_78522,60.950008234808,-148.328645761034
Prince_William_Sound_78912,61.0295811022615,-146.997631887012
Prince_William_Sound_79531,61.1386877421537,-146.474114631744
Prince_William_Sound_79792,61.0737977679022,-147.904950791984
Prince_William_Sound_79972,60.9215986755023,-147.805346915539
Prince_William_Sound_80272,61.0669465729965,-147.469295727117
Prince_William_Sound_82471,61.112588797416,-146.186916154934
Prince_William_Sound_86871,61.0727742386482,-146.795804929605
Prince_William_Sound_87851,61.0809191706454,-146.304936870673
Prince_William_Sound_91741,61.0536309091039,-145.926277561852
Prince_William_Sound_91921,61.0556691017066,-146.028251293641
Prince_William_Sound_92151,61.090979660053,-146.227244364624
Prince_William_Sound_93261,61.1289768730268,-146.397299011787
