cat_ID_con,HUC12,sp_ls,dist_coast_km,Region,wtd_area_sqKM,str_slope,cat_elev_MEAN,cat_slope_MEAN,wtd_north_per,wtd_slope_MEAN,wtd_glacier_per,wtd_lake_per,wtd_wet_per,name,wtd_lcld_jd,Year,summer_precip,intercept,snow_tc,preds_airDL,snow_year,Chinook,Sockeye,Chum,Pink,Coho,Spawning,Rearing
Cook_Inlet_75000400014408,190204021201,"CO_s, CO_p, CH_s, S_r, S_s",26.255940513713828,Cook_Inlet,2680.222575097999,0.0013941000000000001,29.78638972509262,1.176745651135356,28.4164867,21.440981003400626,46.979869944158374,1.370102971315954,0.3826387,AwcHuc12_wtd_lcld_mn_2012,559.3495315250766,2012,70.34,12.052026680404381,532.4907017313006,0.2496141093983558,max,0,1,1,0,1,1,1
Cook_Inlet_75000400019625,190204021203,"CO_s, CO_p",24.59079798453364,Cook_Inlet,180.90565003299997,0.01740752,251.33028046363503,16.850090911074595,26.8390865,27.733644010350154,16.200545461095494,0,0.0507445,AwcHuc12_wtd_lcld_mn_2012,537.5589385223235,2012,80.86,12.052026680404381,499.2802531228285,0.08267545863847423,max,0,0,0,0,1,1,0
Cook_Inlet_75000400009917,190204021204,CO_r,24.497256053432878,Cook_Inlet,228.49904978475067,0.00137222,23.437499999999996,1.573567388171814,18.4321938,26.22959892144794,3.071192276277118,0.933777658746472,7.7038884,AwcHuc12_wtd_lcld_mn_2012,523.5838108169443,2012,75.62,12.052026680404381,488.03464990029306,0.1993305488630759,max,0,0,0,0,1,0,1
Cook_Inlet_75000400024244,190204021205,"S_p, CO_s, CO_p, CH_p",18.39958605424525,Cook_Inlet,3068.7054248537497,0.00110243,16.099975104767474,0.810709489553421,27.1631527,21.346053723452293,41.26441531871946,1.268241288398358,1.1927514,AwcHuc12_wtd_lcld_mn_2012,554.4258641723097,2012,103.29,12.052026680404381,527.739307361984,0.25480768765943507,max,0,1,1,0,1,1,0
Cook_Inlet_75000400033841,190204021206,"S_p, CO_s, CO_r",19.822942558606364,Cook_Inlet,43.11644992175031,9.999999999999999e-6,16.894721407624658,3.068600096405182,12.0179625,18.37930898635264,0,1.52016083257808,6.1206689,AwcHuc12_wtd_lcld_mn_2013,496.2281651588187,2013,116.97,12.545183522047187,475.4187809048319,0.20267226806527225,max,0,1,0,0,1,1,1
Cook_Inlet_75000400014699,190204021207,CO_r,23.238933072769864,Cook_Inlet,230.30162481600064,0.0011843700000000001,21.842014636246237,1.487636690738533,18.4141579,26.04822486915795,3.047153998137274,0.926468963926189,8.1332483,AwcHuc12_wtd_lcld_mn_2012,523.5838108169443,2012,79.19,12.052026680404381,488.36380553527437,0.13296810383567367,max,0,0,0,0,1,0,1
Cook_Inlet_75000400004841,190204021208,"K_p, CO_p, K_r, CO_r",9.122490829020775,Cook_Inlet,40.15147499349999,0.0160886,38.886414253897556,11.07562814918183,32.9762688,30.09316849851682,0,0,0,AwcHuc12_wtd_lcld_mn_2012,513.5903964148224,2012,186.13,12.052026680404381,471.02967192897194,0.006803941305537214,max,1,0,0,0,1,0,1
Cook_Inlet_75000100000409,190204021209,"CO_p, S_p, K_p, CH_p",0.466272826756348,Cook_Inlet,8639.279050048248,6.351e-4,20.78673775408197,8.68547432389565,26.6974754,22.8044005543509,21.337181594394494,0.601945241772513,1.3200403,AwcHuc12_wtd_lcld_mn_2012,535.308757803818,2012,164.28,12.052026680404381,505.9756092065925,0.24725650093436338,max,1,1,1,0,1,0,0
Cook_Inlet_75000700036133,190205011303,K_r,134.9380646233421,Cook_Inlet,430.69729995150004,0.01048118,981.0948575136903,4.250643159395905,29.3120823,13.112448466496382,1.785209359038982,1.066835905159001,2.6108766,AwcHuc12_wtd_lcld_mn_2013,519.9310178689103,2013,238.9,12.545183522047187,508.679874150893,0.24086167177455398,max,1,0,0,0,0,0,1
Cook_Inlet_75000700032275,190205011410,K_r,153.33896847330718,Cook_Inlet,1435.1877499025002,0.00661066,643.3416666666665,3.020800730577365,26.2880936,12.33135245953318,0.616532981254486,0.88697055720578,2.5005479,AwcHuc12_wtd_lcld_mn_2013,519.9513693679381,2013,190.25,12.545183522047187,510.11775009130156,0.25372595530160674,max,1,0,0,0,0,0,1
Cook_Inlet_75000700039998,190205011505,K_p,158.73597569699584,Cook_Inlet,10651.609950327498,0.0044211400000000005,602.2009569377993,13.982180286104452,20.8975124,9.722568893900576,6.353445003448593,3.146866706238448,5.0445499,AwcHuc12_wtd_lcld_mn_2013,522.4217710162811,2013,186.68,12.545183522047187,517.3225434579354,0.33673174553337,max,1,0,0,0,0,0,0
Cook_Inlet_75000700045019,190205011508,K_p,157.99157626831652,Cook_Inlet,10873.649600294997,4.1609e-4,671.4122228879562,12.347523406131774,21.0977192,9.733349837095606,6.223707817084299,3.083925866989783,4.9759765,AwcHuc12_wtd_lcld_mn_2013,522.205418677412,2013,279.68,12.545183522047187,517.0866259819463,0.2707596134101779,max,1,0,0,0,0,0,0
Cook_Inlet_75000700031594,190205011604,K_r,134.10798214409138,Cook_Inlet,368.37927504000004,0.00629761,1037.405726931914,8.304319623445354,24.4041061,18.093251107461207,0,0.48178467116167,1.1746297,AwcHuc12_wtd_lcld_mn_2008,521.728976496554,2008,291.37,10.79748151288005,499.6910249253756,0.22636152664434636,max,1,0,0,0,0,0,1
Cook_Inlet_75000700044836,190205011607,K_p,148.04792721942218,Cook_Inlet,219.83292514399992,0.02615002,864.0144057081019,7.532360292941599,29.6369438,15.25708899891677,0,0.622244014537194,0.7694145,AwcHuc12_wtd_lcld_mn_2013,517.6768650283777,2013,268.88,12.545183522047187,502.53365126316976,0.2303653093500021,max,1,0,0,0,0,0,0
Cook_Inlet_75000700042261,190205011610,"K_p, K_r",156.9205629461636,Cook_Inlet,1042.46570009475,0.0192325,662.110446238061,11.242065534459218,27.6308327,13.020010587646059,0,0.978988894626182,2.0379815,AwcHuc12_wtd_lcld_mn_2013,517.2413936183788,2013,236.03,12.545183522047187,506.15800514608236,0.2835440863486318,max,1,0,0,0,0,0,1
Cook_Inlet_75000700041984,190205011705,K_r,156.4090548676312,Cook_Inlet,461.34462509675,3.5321e-4,475.2757475083057,1.472222359060401,19.6098251,11.685101109634589,0,1.421013694480062,2.12081,AwcHuc12_wtd_lcld_mn_2013,511.1345365676652,2013,215.19,12.545183522047187,502.4737271320597,0.18492475449045856,max,1,0,0,0,0,0,1
Cook_Inlet_75000700031304,190205011903,K_p,149.9822172895878,Cook_Inlet,376.25965001775006,7.0735e-4,437.9577464788735,2.462353016317971,20.1760178,19.304427743875536,0,0.276107762793055,1.072148,AwcHuc12_wtd_lcld_mn_2013,522.8260762211398,2013,228.41,12.545183522047187,500.3377966223069,0.15184470510734888,max,1,0,0,0,0,0,0
Cook_Inlet_75000700049829,190205012003,K_p,143.10903882361134,Cook_Inlet,124.32129992100009,0.031168210000000002,644.1626297577852,15.93278197239395,29.6464977,14.983366088615211,0,0.618217003802936,1.4199772,AwcHuc12_wtd_lcld_mn_2013,515.202215431439,2013,243.59,12.545183522047187,500.5557509928942,0.19305511282153243,max,1,0,0,0,0,0,0
Cook_Inlet_75000700036533,190205012004,"K_s, K_p, K_r",143.80723762940113,Cook_Inlet,385.9076748832499,0.0212625,589.858660590098,13.852935917393543,33.831955,12.377081982907397,0,1.882765824289224,2.254142,AwcHuc12_wtd_lcld_mn_2013,512.2174207868736,2013,235.03,12.545183522047187,502.3008120742423,0.20923422924061025,max,1,0,0,0,0,1,1
Cook_Inlet_75000700036713,190205012102,K_p,156.25864102023203,Cook_Inlet,12315.167525442499,9.3523e-4,563.7350119904074,12.113510871158994,21.9229336,10.117630426227047,5.495208885935146,2.821112305844551,4.6176043,AwcHuc12_wtd_lcld_mn_2013,521.4192962375732,2013,220.01,12.545183522047187,515.6031153560383,0.3137269558195847,max,1,0,0,0,0,0,0
Cook_Inlet_75000700031253,190205012105,"K_s, K_p",144.1419674271664,Cook_Inlet,13910.686200339498,0.00186856,558.768612980248,8.155025597414934,21.6797676,10.404509004981758,4.864923055768448,2.603710227562144,4.3028431,AwcHuc12_wtd_lcld_mn_2013,520.9183892758659,2013,233.24,12.545183522047187,514.5815843052713,0.3149890479998481,max,1,0,0,0,0,1,0
Cook_Inlet_75000700036455,190205012106,K_s,140.21160518521145,Cook_Inlet,14449.442800283998,0.00264822,469.773086562561,10.529944213247083,22.0869274,10.441639108157549,4.6835313273299,2.572942686901106,4.2383261,AwcHuc12_wtd_lcld_mn_2013,520.589168850628,2013,235.8,12.545183522047187,514.184980577221,0.29377306972919676,max,1,0,0,0,0,1,0
Cook_Inlet_75000700036401,190205012201,"K_p, K_s, CO_p",159.8069767704,Cook_Inlet,166.5778499457505,0.02019922,676.3566195409536,16.80293345598689,25.6074448,22.22695471745197,0,0.093821814713682,0.3514687,AwcHuc12_wtd_lcld_mn_2001,521.8151823206574,2001,277.29,10.794271529451064,492.2722209253785,0.1428167877666941,max,1,0,0,0,1,1,0
Cook_Inlet_75000700036399,190205012202,"K_s, CO_p",160.2913564925785,Cook_Inlet,84.8284751164996,0.02688915,621.2720338280438,14.063206466174064,20.8691273,26.257168469616115,0,0.012659910474679,0.1992232,AwcHuc12_wtd_lcld_mn_2018,527.3038041125626,2018,380.09,1.611927990129773,481.26451159288627,0.051784072402864076,max,1,0,0,0,1,1,0
Cook_Inlet_75000700031053,190205012203,K_s,157.38294240879318,Cook_Inlet,41.17950001075011,0.04593953,618.5095294664537,15.85313038547094,14.0976143,27.32533657786008,0,0,0.0629314,AwcHuc12_wtd_lcld_mn_2018,526.9802555648146,2018,373.55,1.611927990129773,479.00246331214623,0.04033114909958506,max,1,0,0,0,0,1,0
Cook_Inlet_75000700044264,190205012204,"CH_p, P_p, K_p, K_r, CO_p, CO_r",146.32253297223852,Cook_Inlet,462.35537509899984,0.00918189,406.93337507827255,23.17473141269616,23.5343227,20.87233075857863,0,0.784522437816897,0.616639,AwcHuc12_wtd_lcld_mn_2018,519.9371454146017,2018,319.89,1.611927990129773,483.6701971397013,0.12491390434114401,max,1,0,1,1,1,0,1
Cook_Inlet_75000700041653,190205012301,"K_s, K_p, K_r",146.87546378960408,Cook_Inlet,193.6782750037498,0.03078034,523.6892803598198,28.53203440495211,21.2286911,10.814988385305213,0,1.306553200079679,0.9529759,AwcHuc12_wtd_lcld_mn_2012,516.6669628635265,2012,236.13,12.052026680404381,509.0920675871512,0.1984738899441126,max,1,0,0,0,0,1,1
Cook_Inlet_75000700031070,190205012302,"K_p, K_r",141.8774640879926,Cook_Inlet,60.68352492950022,0.05991823,616.1401979189865,18.575760735191757,20.9611378,10.91877477913935,0,0.625086403734654,0.0444727,AwcHuc12_wtd_lcld_mn_2018,517.1478042015151,2018,357.76,1.611927990129773,498.9444598289854,0.18201155054150162,max,1,0,0,0,0,0,1
Cook_Inlet_75000700049611,190205012303,K_s,145.1595269574216,Cook_Inlet,14751.210600217499,0.00570045,602.0811412344837,14.970335512983553,22.0743637,10.461370898584018,4.587719601575871,2.543178788144755,4.1684923,AwcHuc12_wtd_lcld_mn_2013,520.4604760923711,2013,253.01,12.545183522047187,514.0204787827479,0.3150210450540814,max,1,0,0,0,0,1,0
Cook_Inlet_75000700036340,190205012304,"K_p, K_r, K_s",142.60309831617144,Cook_Inlet,95.5612499575002,0.06361075000000001,543.6149950912009,16.58970327700141,37.7973404,9.323720033252087,0,1.093227335062775,0.0150631,AwcHuc12_wtd_lcld_mn_2018,525.9360457331775,2018,434.11,1.611927990129773,510.62738916788174,0.23554566797206158,max,1,0,0,0,0,1,1
Cook_Inlet_75000700049481,190205012305,"S_p, CH_p, P_p, CO_s, K_p",141.66559384110195,Cook_Inlet,15581.36502519475,0.00264541,253.96614950634714,8.03854691830922,22.4166107,10.786373522309265,4.343291997085199,2.453547474913671,3.9857423,AwcHuc12_wtd_lcld_mn_2013,520.2908662997521,2013,178.14000000000001,12.545183522047187,513.2610578036212,0.36462065752414513,max,1,1,1,1,1,1,0
Cook_Inlet_75000700044263,190205012306,"K_p, S_p, P_p, CH_p, CO_p",145.74818253507178,Cook_Inlet,14992.22577507325,0.0020794,273.8910891089109,18.40278791522301,22.2259216,10.467509144040044,4.513967374351455,2.520878758634447,4.1066446,AwcHuc12_wtd_lcld_mn_2013,520.3923736490611,2013,193.33,12.545183522047187,513.9412367191051,0.3696231106643884,max,1,1,1,1,1,0,0
Cook_Inlet_75000700049477,190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",143.0417323885714,Cook_Inlet,220.62724997499996,0.00908715,324.06759094103063,7.823826204756035,19.5001507,17.395441729373474,0,0.425048587691515,1.4315224,AwcHuc12_wtd_lcld_mn_2001,519.5259055855519,2001,201.47,10.794271529451064,498.751120814395,0.23608887891192565,max,1,1,1,1,1,1,1
Cook_Inlet_75000700038833,190205012402,"CH_s, P_s, K_p, CO_s, K_s",139.08381477679177,Cook_Inlet,61.79862501299997,0.02621055,272.15483336783245,8.422990910309371,32.5312004,15.529492035290783,0,0.361151411779475,0.0286302,AwcHuc12_wtd_lcld_mn_2013,516.7822097996025,2013,184.46,12.545183522047187,501.1446420004163,0.24304487313731973,max,1,0,1,1,1,1,0
Cook_Inlet_75000700036219,190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",135.22287263326857,Cook_Inlet,15988.678275140997,9.999999999999999e-6,197.277872099604,2.531262590064654,22.4229259,10.89233753283063,4.232646179566382,2.406515430586475,3.9409921,AwcHuc12_wtd_lcld_mn_2013,520.1581815502058,2013,179.99,12.545183522047187,512.9360707333848,0.35509459836120116,max,1,1,1,1,1,1,0
Cook_Inlet_75000700046720,190205012404,"CO_s, K_p, S_p, P_p, CH_s, CH_p",123.15650174958583,Cook_Inlet,16161.93772522625,0.00151377,190.94301815904785,10.568286354440596,22.4442177,10.917372151365214,4.18727130175501,2.389571662612309,3.9148126,AwcHuc12_wtd_lcld_mn_2013,520.0752896578496,2013,199.95,12.545183522047187,512.8077462906929,0.3508843548417661,max,1,1,1,1,1,1,0
Cook_Inlet_75000700033509,190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",103.349114680633,Cook_Inlet,16319.9476752745,0.00202561,118.91080786026185,1.933054399809355,22.3562717,10.888110193596516,4.1467300854231,2.374722564998086,3.9562249,AwcHuc12_wtd_lcld_mn_2013,519.9535149007738,2013,215.11,12.545183522047187,512.7390758126942,0.3440493337096197,max,1,1,0,1,1,1,1
Cook_Inlet_75000700038756,190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",98.73261933429959,Cook_Inlet,16338.001200315999,9.999999999999999e-6,106.91875456093409,0.610980195855378,22.340538,10.878860105494764,4.142147940121502,2.372165782506414,3.9569561,AwcHuc12_wtd_lcld_mn_2013,519.9423988339976,2013,211.68,12.545183522047187,512.744746704054,0.3347879382798015,max,1,1,1,1,1,1,0
Cook_Inlet_75000700033653,190205012407,"K_s, CO_s",153.54776291860654,Cook_Inlet,105.78972488525014,0.00408369,564.3034653465353,17.216761599064604,20.1821709,20.568142585663708,0,0.131801929345945,0.2060805,AwcHuc12_wtd_lcld_mn_2001,525.5016512918148,2001,260.37,10.794271529451064,498.96908390637185,0.119212183840759,max,1,0,0,0,1,1,0
Cook_Inlet_75000500013783,190205020101,"K_s, CO_s, K_p, CO_p",196.39901160858284,Cook_Inlet,153.79332510024952,0.0106648,745.3580562659848,1.503039100741006,26.9729919,23.309139004568127,0,0.261200094089875,0.6776637,AwcHuc12_wtd_lcld_mn_2001,522.9194235632096,2001,258.75,10.794271529451064,491.4125260276995,0.1866565372194661,max,1,0,0,0,1,1,0
Cook_Inlet_75000500015553,190205020103,"CO_s, K_s, K_r",178.13554542758692,Cook_Inlet,342.5926251117494,0.00813559,544.5087093514069,6.466494082773352,24.01828,14.142217286536912,0,0.923941364818733,3.9154108,AwcHuc12_wtd_lcld_mn_2001,520.2265718900929,2001,243.82,10.794271529451064,505.355703052327,0.2204039853585875,max,1,0,0,0,1,1,1
Cook_Inlet_75000500009750,190205020202,"S_p, K_p, CO_p",182.83573020506276,Cook_Inlet,123.58172491525033,0.01233849,737.2985611510794,3.248892814169469,27.5242805,18.24543079329638,0,0.331373546447203,1.9995484,AwcHuc12_wtd_lcld_mn_2018,525.29525529102375,2018,398.15,1.611927990129773,493.79557617721804,0.23157699389844355,max,1,1,0,0,1,0,0
Cook_Inlet_75000500009993,190205020203,K_r,179.43330545649354,Cook_Inlet,28.735000022499936,0.02696899,569.1002210759033,7.663235464406822,33.5665054,24.6234353115098,0,0,1.3544788,AwcHuc12_wtd_lcld_mn_2008,524.9666983361466,2008,235.96,10.79748151288005,491.07784030348705,0.03432739288334498,max,1,0,0,0,0,0,1
Cook_Inlet_75000500001552,190205020204,"S_p, K_s, CO_p",177.2356783932799,Cook_Inlet,469.08217511900006,0.00542081,489.2349650349657,4.527392016926784,29.0713024,19.252758929947852,0,0.236912504935137,2.308713,AwcHuc12_wtd_lcld_mn_2018,522.0119165773432,2018,383.78000000000003,1.611927990129773,488.68414944175186,0.14827889222545587,max,1,1,0,0,1,1,0
Cook_Inlet_75000500003515,190205020310,"K_p, CH_p, CH_s",186.6038366450366,Cook_Inlet,338.5581999045004,0.0065153500000000005,575.2649660866991,5.369778311764049,16.3655167,17.741889979055703,1.89209058822978,0.420563849994273,0.2559978,AwcHuc12_wtd_lcld_mn_2001,532.4439980080269,2001,262.98,10.794271529451064,511.0404827642775,0.194016037319999,max,1,0,1,0,0,1,0
Cook_Inlet_75000500003409,190205020312,"K_p, CH_p",171.24574642447476,Cook_Inlet,971.0687499085,0.00569977,449.5148986889153,14.284807137655566,21.3494186,20.824352545392028,8.027508152812214,0.210967720712683,0.1234623,AwcHuc12_wtd_lcld_mn_2001,536.6850865204525,2001,239.07,10.794271529451064,509.68755211840414,0.25370255390048296,max,1,0,1,0,0,0,0
Cook_Inlet_75000500013555,190205020403,"K_s, CO_p, CO_r",170.94942252224166,Cook_Inlet,200.25447491974992,0.0129027,443.18020833333304,3.801611606088967,28.1195278,18.75282567230525,0,0.415332623943027,1.0382024,AwcHuc12_wtd_lcld_mn_2001,529.5996194839526,2001,245.69,10.794271529451064,506.36146926438647,0.14265479826733615,max,1,0,0,0,1,1,1
Cook_Inlet_75000500007429,190205020405,"S_p, CH_p, P_p, CO_s, K_p, K_s",163.0813003573259,Cook_Inlet,2081.1581749919997,0.0041321,434.6046814044225,9.176754596314135,24.0938492,18.698510402701086,3.745636636610578,0.381595968428957,1.4150412,AwcHuc12_wtd_lcld_mn_2001,529.2477309493863,2001,259.29,10.794271529451064,506.1081514836299,0.21713369345398012,max,1,1,1,1,1,1,0
Cook_Inlet_75000500009358,190205020411,S_p,162.95614671372306,Cook_Inlet,381.8321250167501,0.01269257,395.89549465861563,11.876909262221497,20.0534782,23.09622497396051,10.442821722373449,0.265225990463878,0.1313396,AwcHuc12_wtd_lcld_mn_2001,539.0147828443838,2001,251.67,10.794271529451064,507.8942793495661,0.14377458580884728,max,0,1,0,0,0,0,0
Cook_Inlet_75000500011225,190205020412,"S_p, CH_p, P_p, K_p, CO_p",155.61535540328683,Cook_Inlet,2515.84785002525,0.00358638,325.95143590940876,1.470625085670444,23.2886696,19.11934874776528,4.68337825601748,0.365343820556013,1.2910039,AwcHuc12_wtd_lcld_mn_2001,530.442145454987,2001,253.79,10.794271529451064,506.53883318982986,0.26412102300009527,max,1,1,1,1,1,0,0
Cook_Inlet_75000500005048,190205020413,"CO_p, K_p",156.30663933783742,Cook_Inlet,87.20279997825004,0.016258540000000002,389.22571266714453,6.876692579715335,10.4936523,8.571845128307885,0,1.354637144664705,2.5084543,AwcHuc12_wtd_lcld_mn_2001,521.3972530253768,2001,276.79,10.794271529451064,516.6354343062711,0.212198225651341,max,1,0,0,0,1,0,0
Cook_Inlet_75000500006883,190205020414,"S_p, CH_p, P_p, K_p, CO_p",148.04030038640767,Cook_Inlet,2754.8984000489995,0.00313144,266.65986277873185,4.977982468232949,23.2190514,18.312706763918502,4.276987897646971,0.422373956909755,1.5500249,AwcHuc12_wtd_lcld_mn_2001,529.479156085872,2001,253.24,10.794271529451064,507.03972881993815,0.27682087632720087,max,1,1,1,1,1,0,0
Cook_Inlet_75000500000009,190205020602,CO_p,153.00762108823113,Cook_Inlet,291.2154250989995,0.00549328,294.3488809232406,4.42635259750547,21.110815,25.72235766284718,20.647614668846995,0.199800054627854,0.769534,AwcHuc12_wtd_lcld_mn_2001,540.8266906247137,2001,272.4,10.794271529451064,504.940310413564,0.10638138824003089,max,0,0,0,0,1,0,0
Cook_Inlet_75000500009975,190205020603,"S_p, CO_s, K_s, CH_s",139.44563927410158,Cook_Inlet,126.10624999525037,0.00405332,227.14578116773836,4.08273146772838,37.5180016,11.856962971432397,0,1.838559336728331,3.5163703,AwcHuc12_wtd_lcld_mn_2001,517.2000364670552,2001,275.19,10.794271529451064,506.4764220225434,0.1966185156639354,max,1,1,1,0,1,1,0
Cook_Inlet_75000500008023,190205020606,CO_p,141.66562298977868,Cook_Inlet,258.4332499800002,0.01474616,253.28163839159825,7.618264919021001,19.3594646,24.5419804754832,14.482617195093125,0.132925239316359,0.3046852,AwcHuc12_wtd_lcld_mn_2001,538.9723794933368,2001,284.88,10.794271529451064,505.22813481766616,0.10318759501256819,max,0,0,0,0,1,0,0
Cook_Inlet_75000500010561,190205020607,"S_p, CH_s, P_p, K_p, CO_p",137.2722433831796,Cook_Inlet,4422.88055005075,0.00295741,242.7837672886516,6.587027529696424,22.4015541,19.504745081534413,14.311758994906565,0.383149378905686,1.3755435,AwcHuc12_wtd_lcld_mn_2001,534.9493617982632,2001,301.7,10.794271529451064,510.34663650594155,0.2175719876432776,max,1,1,1,1,1,1,0
Cook_Inlet_75000500002272,190205020806,CO_p,127.46161392777945,Cook_Inlet,4.158875021249869,6.5755e-4,203.9668205424119,1.266354813313556,4.6306982,1.266354813313551,0,1.485469777691142,72.8505478,AwcHuc12_wtd_lcld_mn_2013,510.0790055779966,2013,271.72,12.545183522047187,520.3260223147454,0.2747207017399027,max,0,0,0,0,1,0,0
Cook_Inlet_75000500012136,190205020902,"S_s, K_p",144.61208330946695,Cook_Inlet,46.244650012249856,0.05698964,304.44046822742564,11.618546141492857,29.0818768,20.54122846649441,0,0.017440028499044,0,AwcHuc12_wtd_lcld_mn_2008,534.5406209047138,2008,271.94,10.79748151288005,508.0601069501129,0.15980415436969503,max,1,1,0,0,0,1,0
Cook_Inlet_75000500006217,190205020903,"CO_s, S_p, K_r, K_p, CH_s",137.96073840102798,Cook_Inlet,715.5616499520005,2.3887e-4,221.91666666666637,1.394032594988252,23.2021389,24.635867821732237,37.879460040710896,0.085729330107645,0.0422566,AwcHuc12_wtd_lcld_mn_2001,549.6477399862731,2001,315.44,10.794271529451064,515.7331095873906,0.11182517406229442,max,1,1,1,0,1,1,1
Cook_Inlet_75000500002240,190205020904,"S_p, CH_s, CO_s, K_p, K_r",126.41702221612287,Cook_Inlet,865.4406248627504,3.5382e-4,207.67909454061265,2.246649160193428,22.3791885,22.739515401793795,31.334617468368624,0.13591482175392,2.0404723,AwcHuc12_wtd_lcld_mn_2001,544.005304359411,2001,274.4,10.794271529451064,513.5321534723561,0.13752921899604928,max,1,1,1,0,1,1,1
Cook_Inlet_75000500012337,190205020905,"S_p, CO_s, K_p, K_r, CO_r",126.12987478520853,Cook_Inlet,162.03237506874984,5.154e-5,201.85959671396571,0.897704440187381,13.6640968,7.089640894836166,0,0.993578257333754,18.157938,AwcHuc12_wtd_lcld_mn_2001,515.8271690739213,2001,275.38,10.794271529451064,513.7552382934734,0.3198984451170625,max,1,1,0,0,1,1,1
Cook_Inlet_75000500008473,190205020906,"CO_s, P_p, K_p, CH_p, S_p",136.87262916811832,Cook_Inlet,148.91934993925025,0.01284353,184.5902503293807,3.392731751649455,15.736783,20.00962965016522,10.801588684227648,0.159364867680409,1.174509,AwcHuc12_wtd_lcld_mn_2001,527.3826692935463,2001,278.21,10.794271529451064,501.86368503980367,0.15445287242603034,max,1,1,1,1,1,1,0
Cook_Inlet_75000500002477,190205020907,"CO_s, P_p, S_p, K_r, K_p, CH_s",135.8434372298457,Cook_Inlet,1920.98652511975,6.6907e-4,178.8385093167702,7.388759273471544,19.391449,19.841458164686717,34.14307598388617,0.412831659031491,5.0732789,AwcHuc12_wtd_lcld_mn_2001,541.6227344241656,2001,270.42,10.794271529451064,516.4089459323831,0.22860042391638608,max,1,1,1,1,1,1,1
Cook_Inlet_75000500011984,190205021001,"P_s, K_s, CO_s, CH_s",130.2506083294579,Cook_Inlet,99.80469987950032,0.01409761,244.36520808463402,5.627842965195827,25.346323,9.409503250176492,0,1.899284063082967,2.1600945,AwcHuc12_wtd_lcld_mn_2001,514.8730513277515,2001,268.78,10.794271529451064,508.591059863318,0.2933699961044713,max,1,0,1,1,1,1,0
Cook_Inlet_75000500012614,190205021002,"S_p, CH_s, P_p, K_p, CO_p",119.16229514883872,Cook_Inlet,6560.842225091999,0.0011099600000000001,192.7604840642218,9.006951773175114,21.4270458,19.2379252745931,19.644976203487957,0.439779375503185,2.5536051,AwcHuc12_wtd_lcld_mn_2001,536.1909555398139,2001,260.61,10.794271529451064,512.0724518981114,0.23384950644477157,max,1,1,1,1,1,1,0
Cook_Inlet_75000500008026,190205021003,"CO_p, P_p, CH_s, K_p, S_p",105.6294159728326,Cook_Inlet,6665.355750086,9.999999999999999e-6,126.10052863522239,2.502171946036458,21.2428951,18.991544233925286,19.33694077545797,0.491820638580618,2.8673699,AwcHuc12_wtd_lcld_mn_2001,535.7634567548708,2001,220.03,10.794271529451064,512.0920827155809,0.26002020257623737,max,1,1,1,1,1,1,0
Cook_Inlet_75000300024659,190205030104,CO_p,102.23064764491575,Cook_Inlet,97.52147507750006,0.026265820000000002,746.5835962145104,4.260302282599561,27.3843956,26.83722670011335,0.149623525070222,0.059126915992446,0,AwcHuc12_wtd_lcld_mn_2012,530.6880420014214,2012,303.7,12.052026680404381,494.0361648759538,0.06288878841516297,max,0,0,0,0,1,0,0
Cook_Inlet_75000300010038,190205030105,CO_r,106.79982700208784,Cook_Inlet,146.60414999224986,0.01874152,672.2827586206915,2.814189378775504,27.8184013,25.05539469606747,6.030908342761893,0.404847967985932,0.0036833,AwcHuc12_wtd_lcld_mn_2013,528.1871312400167,2013,217.58,12.545183522047187,495.26206007698227,0.1115760406964129,max,0,0,0,0,1,0,1
Cook_Inlet_75000300028089,190205030106,K_s,108.14697966627982,Cook_Inlet,100.59267502775013,0.03579106,656.8430583501009,2.617228688891194,26.3471375,21.63532774326629,0,0.358056212745205,0.0554578,AwcHuc12_wtd_lcld_mn_2008,522.2504656270858,2008,203.01,10.79748151288005,493.7843923400913,0.08640596000456661,max,1,0,0,0,0,1,0
Cook_Inlet_75000300009654,190205030107,"K_s, CO_p",110.70690841082438,Cook_Inlet,850.8628999414999,0.0069682400000000005,762.235941080197,11.205118989703616,26.3236752,23.07773571162415,7.445782690914735,0.206144729261577,0.0142774,AwcHuc12_wtd_lcld_mn_2012,528.0564892907357,2012,317.05,12.052026680404381,498.2272950567774,0.1792534290758467,max,1,0,0,0,1,1,0
Cook_Inlet_75000300024174,190205030201,K_s,112.26397451859596,Cook_Inlet,149.15372504874998,0.02024204,662.5721236405273,13.650618789654173,22.9967136,20.30482976473957,0,0.109768631522445,0.0500818,AwcHuc12_wtd_lcld_mn_2013,520.2575851741846,2013,249.8,12.545183522047187,495.9537869923098,0.18180797008287994,max,1,0,0,0,0,1,0
