OID_,AwcHuc12_non_north_area,AwcHuc12_north_area,region,AwcHuc12_wtd_north_per,cat_ID_txt,cat_ID_con
719,4591675000.000000000000000,1324273200.000000000000000,Copper_River,22.3848000,75019600130710,Copper_River_75019600130710
720,200862400.000000000000000,64569700.000000000000000,Copper_River,24.3262596,75019600133513,Copper_River_75019600133513
721,14026505000.000000000000000,3233947400.000000000000000,Copper_River,18.7361679,75019600117903,Copper_River_75019600117903
722,66208800.000000000000000,22446700.000000000000000,Copper_River,25.3190155,75019600198206,Copper_River_75019600198206
723,4316752100.000000000000000,1237238600.000000000000000,Copper_River,22.2765694,75019600181619,Copper_River_75019600181619
724,463189500.000000000000000,100142000.000000000000000,Copper_River,17.7767448,75019600132159,Copper_River_75019600132159
725,88432400.000000000000000,42804500.000000000000000,Copper_River,32.6162071,75019600131315,Copper_River_75019600131315
726,44387300.000000000000000,4117500.000000000000000,Copper_River,8.4888506,75019600143036,Copper_River_75019600143036
727,333118000.000000000000000,50984800.000000000000000,Copper_River,13.2737379,75019600161870,Copper_River_75019600161870
728,75327400.000000000000000,24134700.000000000000000,Copper_River,24.2652225,75019600198321,Copper_River_75019600198321
729,20064982300.000000000000000,4730606200.000000000000000,Copper_River,19.0784187,75019600128647,Copper_River_75019600128647
730,3662268600.000000000000000,1102936000.000000000000000,Copper_River,23.1456165,75019600176914,Copper_River_75019600176914
731,1679093600.000000000000000,583566500.000000000000000,Copper_River,25.7911701,75019600181506,Copper_River_75019600181506
732,245052000.000000000000000,74829900.000000000000000,Copper_River,23.3929768,75019600133523,Copper_River_75019600133523
733,529517300.000000000000000,85075800.000000000000000,Copper_River,13.8426218,75019600189072,Copper_River_75019600189072
734,21833712300.000000000000000,5334170600.000000000000000,Copper_River,19.6341057,75019600129012,Copper_River_75019600129012
735,21877416000.000000000000000,5341611200.000000000000000,Copper_River,19.6245480,75019600128599,Copper_River_75019600128599
736,22114867600.000000000000000,5377934100.000000000000000,Copper_River,19.5612450,75019600117722,Copper_River_75019600117722
737,1581257700.000000000000000,552321400.000000000000000,Copper_River,25.8870831,75019600181391,Copper_River_75019600181391
738,113690400.000000000000000,35391400.000000000000000,Copper_River,23.7395840,75019600119089,Copper_River_75019600119089
739,173829200.000000000000000,46411900.000000000000000,Copper_River,21.0732231,75019600119714,Copper_River_75019600119714
740,1320436600.000000000000000,460688900.000000000000000,Copper_River,25.8650436,75019600196827,Copper_River_75019600196827
741,222465700.000000000000000,47285200.000000000000000,Copper_River,17.5292091,75019600120847,Copper_River_75019600120847
742,207764500.000000000000000,89392700.000000000000000,Copper_River,30.0826302,75019600195594,Copper_River_75019600195594
743,1232458000.000000000000000,414165000.000000000000000,Copper_River,25.1523876,75019600123866,Copper_River_75019600123866
744,159217200.000000000000000,51354900.000000000000000,Copper_River,24.3882732,75019600198308,Copper_River_75019600198308
745,252236300.000000000000000,76748200.000000000000000,Copper_River,23.3288193,75019600119075,Copper_River_75019600119075
746,99891900.000000000000000,45741200.000000000000000,Copper_River,31.4085197,75019600174820,Copper_River_75019600174820
747,92014400.000000000000000,40085300.000000000000000,Copper_River,30.3447323,75019600198550,Copper_River_75019600198550
748,1521663700.000000000000000,565893800.000000000000000,Copper_River,27.1079388,75019600175832,Copper_River_75019600175832
749,1557151200.000000000000000,603082600.000000000000000,Copper_River,27.9174690,75019600158025,Copper_River_75019600158025
750,136360400.000000000000000,48196000.000000000000000,Copper_River,26.1145096,75019600132577,Copper_River_75019600132577
751,25107763700.000000000000000,6308879400.000000000000000,Copper_River,20.0813293,75019600117719,Copper_River_75019600117719
752,843598500.000000000000000,255982800.000000000000000,Copper_River,23.2800255,75019600196840,Copper_River_75019600196840
753,120772800.000000000000000,47941100.000000000000000,Copper_River,28.4156189,75019600119855,Copper_River_75019600119855
754,36629100.000000000000000,10135000.000000000000000,Copper_River,21.6726074,75019600181326,Copper_River_75019600181326
755,177911100.000000000000000,54700600.000000000000000,Copper_River,23.5158424,75019600153899,Copper_River_75019600153899
756,938157500.000000000000000,204684800.000000000000000,Copper_River,17.9101524,75019600118512,Copper_River_75019600118512
757,26192046600.000000000000000,6550708400.000000000000000,Copper_River,20.0065899,75019600169606,Copper_River_75019600169606
758,74793900.000000000000000,23522800.000000000000000,Copper_River,23.9255390,75019600118417,Copper_River_75019600118417
759,48433300.000000000000000,12301200.000000000000000,Copper_River,20.2540569,75019600181826,Copper_River_75019600181826
760,219093300.000000000000000,84546000.000000000000000,Copper_River,27.8442211,75019600197033,Copper_River_75019600197033
761,575769600.000000000000000,183179400.000000000000000,Copper_River,24.1359310,75019600130754,Copper_River_75019600130754
762,441830200.000000000000000,146163900.000000000000000,Copper_River,24.8580551,75019600133541,Copper_River_75019600133541
763,37869600.000000000000000,15016400.000000000000000,Copper_River,28.3939037,75019600112990,Copper_River_75019600112990
764,62288400.000000000000000,17386700.000000000000000,Copper_River,21.8220005,75019600179147,Copper_River_75019600179147
765,57936400.000000000000000,13449600.000000000000000,Copper_River,18.8406696,75019600197497,Copper_River_75019600197497
766,140801300.000000000000000,51417300.000000000000000,Copper_River,26.7493877,75019600131335,Copper_River_75019600131335
767,74049300.000000000000000,24353100.000000000000000,Copper_River,24.7484818,75019600133540,Copper_River_75019600133540
768,192695600.000000000000000,96427300.000000000000000,Copper_River,33.3516655,75019600128755,Copper_River_75019600128755
769,171022900.000000000000000,65442100.000000000000000,Copper_River,27.6751747,75019600133538,Copper_River_75019600133538
770,5576583200.000000000000000,1416741700.000000000000000,Copper_River,20.2584858,75019600117697,Copper_River_75019600117697
771,23409939100.000000000000000,5659525500.000000000000000,Copper_River,19.4689713,75019600195238,Copper_River_75019600195238
772,22571032800.000000000000000,5479710500.000000000000000,Copper_River,19.5349922,75019600114066,Copper_River_75019600114066
773,1892169300.000000000000000,606269900.000000000000000,Copper_River,24.2659454,75019700010639,Copper_River_75019700010639
774,611178500.000000000000000,156943100.000000000000000,Copper_River,20.4320641,75019700005134,Copper_River_75019700005134
775,100360400.000000000000000,34783300.000000000000000,Copper_River,25.7380104,75019700002595,Copper_River_75019700002595
776,312534200.000000000000000,57676400.000000000000000,Copper_River,15.5793486,75019700004190,Copper_River_75019700004190
777,52812200.000000000000000,10611600.000000000000000,Copper_River,16.7312584,75019700001476,Copper_River_75019700001476
778,49220300.000000000000000,36414000.000000000000000,Copper_River,42.5226822,75019700003218,Copper_River_75019700003218
779,2437482000.000000000000000,830721000.000000000000000,Copper_River,25.4182796,75019700017807,Copper_River_75019700017807
780,7314104200.000000000000000,2518431300.000000000000000,Copper_River,25.6132431,75019700004810,Copper_River_75019700004810
781,170709100.000000000000000,39776400.000000000000000,Copper_River,18.8974533,75019700010439,Copper_River_75019700010439
782,12167994600.000000000000000,4064200300.000000000000000,Copper_River,25.0378971,75019700002996,Copper_River_75019700002996
783,247838300.000000000000000,114727300.000000000000000,Copper_River,31.6431847,75019700016379,Copper_River_75019700016379
784,3210432100.000000000000000,1065825200.000000000000000,Copper_River,24.9242535,75019700010575,Copper_River_75019700010575
785,2811868200.000000000000000,938290700.000000000000000,Copper_River,25.0200253,75019700002919,Copper_River_75019700002919
786,173279900.000000000000000,48249200.000000000000000,Copper_River,21.7800732,75019700004212,Copper_River_75019700004212
787,76490000.000000000000000,13109000.000000000000000,Copper_River,14.6307440,75019700000332,Copper_River_75019700000332
788,384303700.000000000000000,154746100.000000000000000,Copper_River,28.7071991,75019700001727,Copper_River_75019700001727
789,89504300.000000000000000,52123200.000000000000000,Copper_River,36.8030205,75019700001794,Copper_River_75019700001794
790,677454800.000000000000000,236360300.000000000000000,Copper_River,25.8652210,75019700004866,Copper_River_75019700004866
791,11738391600.000000000000000,3880330200.000000000000000,Copper_River,24.8440952,75019700017989,Copper_River_75019700017989
792,4386171000.000000000000000,1556265900.000000000000000,Copper_River,26.1890182,75019700004684,Copper_River_75019700004684
793,121329300.000000000000000,23279500.000000000000000,Copper_River,16.0982590,75019700016412,Copper_River_75019700016412
794,55274400.000000000000000,25107300.000000000000000,Copper_River,31.2350941,75019700005989,Copper_River_75019700005989
795,2587279900.000000000000000,859513900.000000000000000,Copper_River,24.9366207,75019700017829,Copper_River_75019700017829
796,51320600.000000000000000,4534600.000000000000000,Copper_River,8.1184921,75019700005942,Copper_River_75019700005942
797,823018100.000000000000000,148768200.000000000000000,Copper_River,15.3087358,75019700010633,Copper_River_75019700010633
798,2169981200.000000000000000,722611900.000000000000000,Copper_River,24.9814568,75019700010631,Copper_River_75019700010631
799,12864106800.000000000000000,4338699200.000000000000000,Copper_River,25.2208805,75019700010617,Copper_River_75019700010617
800,3061565100.000000000000000,891956000.000000000000000,Copper_River,22.5610523,75019700003861,Copper_River_75019700003861
801,74584200.000000000000000,44653600.000000000000000,Copper_River,37.4491997,75019700007155,Copper_River_75019700007155
802,259812500.000000000000000,85337400.000000000000000,Copper_River,24.7247353,75019700003629,Copper_River_75019700003629
803,435791800.000000000000000,160377700.000000000000000,Copper_River,26.9013596,75019700002476,Copper_River_75019700002476
804,116803600.000000000000000,25432200.000000000000000,Copper_River,17.8803082,75019700003637,Copper_River_75019700003637
805,8096107300.000000000000000,2801236500.000000000000000,Copper_River,25.7056808,75019700017110,Copper_River_75019700017110
806,417778400.000000000000000,74378800.000000000000000,Copper_River,15.1128139,75019700005921,Copper_River_75019700005921
807,196579600.000000000000000,94232000.000000000000000,Copper_River,32.4031105,75019700001655,Copper_River_75019700001655
808,4051631800.000000000000000,1465924000.000000000000000,Copper_River,26.5683575,75019700006876,Copper_River_75019700006876
809,618368100.000000000000000,240530700.000000000000000,Copper_River,28.0045452,75019700012433,Copper_River_75019700012433
810,13592716400.000000000000000,4553605500.000000000000000,Copper_River,25.0938206,75019700017973,Copper_River_75019700017973
811,1164952000.000000000000000,356267300.000000000000000,Copper_River,23.4198513,75019700010666,Copper_River_75019700010666
812,205224500.000000000000000,39750800.000000000000000,Copper_River,16.2264519,75019700006226,Copper_River_75019700006226
813,109612700.000000000000000,28597900.000000000000000,Copper_River,20.6915398,75019700004138,Copper_River_75019700004138
814,2687429400.000000000000000,892019800.000000000000000,Copper_River,24.9205875,75019700001722,Copper_River_75019700001722
815,91289400.000000000000000,28950700.000000000000000,Copper_River,24.0774078,75003900048794,Copper_River_75003900048794
816,39970877500.000000000000000,11160491600.000000000000000,Copper_River,21.8270931,75003900062340,Copper_River_75003900062340
817,69614200.000000000000000,26809600.000000000000000,Copper_River,27.8039246,75003900056636,Copper_River_75003900056636
818,145453500.000000000000000,46382400.000000000000000,Copper_River,24.1781654,75003900057331,Copper_River_75003900057331
819,348353600.000000000000000,129845700.000000000000000,Copper_River,27.1530514,75003900057807,Copper_River_75003900057807
820,40455803200.000000000000000,11362211100.000000000000000,Copper_River,21.9271450,75003900016668,Copper_River_75003900016668
821,871021900.000000000000000,315317700.000000000000000,Copper_River,26.5790424,75003900048516,Copper_River_75003900048516
822,40562678600.000000000000000,11389076800.000000000000000,Copper_River,21.9224091,75003900057747,Copper_River_75003900057747
823,41575612200.000000000000000,11757717100.000000000000000,Copper_River,22.0457211,75003900057793,Copper_River_75003900057793
824,83104500.000000000000000,35661300.000000000000000,Copper_River,30.0265732,75003900048464,Copper_River_75003900048464
825,1298940100.000000000000000,607079200.000000000000000,Copper_River,31.8506317,75003900057854,Copper_River_75003900057854
826,41755460500.000000000000000,11822136800.000000000000000,Copper_River,22.0654488,75003900073407,Copper_River_75003900073407
827,42525556700.000000000000000,12172320300.000000000000000,Copper_River,22.2537346,75003900012034,Copper_River_75003900012034
828,369043900.000000000000000,190061100.000000000000000,Copper_River,33.9938126,75003900057655,Copper_River_75003900057655
829,907428000.000000000000000,393493600.000000000000000,Copper_River,30.2472954,75003900057643,Copper_River_75003900057643
830,349425200.000000000000000,180957000.000000000000000,Copper_River,34.1182251,75003900008418,Copper_River_75003900008418
831,11083900.000000000000000,5481200.000000000000000,Copper_River,33.0888443,75003900034185,Copper_River_75003900034185
832,661228800.000000000000000,326124000.000000000000000,Copper_River,33.0301399,75003900034254,Copper_River_75003900034254
833,88163900.000000000000000,11892300.000000000000000,Copper_River,11.8856201,75003900084672,Copper_River_75003900084672
834,1850402700.000000000000000,804605500.000000000000000,Copper_River,30.3051987,75003900016354,Copper_River_75003900016354
835,1950242300.000000000000000,822974800.000000000000000,Copper_River,29.6758156,75003900073175,Copper_River_75003900073175
836,42711058500.000000000000000,12256241700.000000000000000,Copper_River,22.2973328,75003900016860,Copper_River_75003900016860
837,45001531700.000000000000000,13248951900.000000000000000,Copper_River,22.7447929,75003900055094,Copper_River_75003900055094
838,35433400.000000000000000,7132400.000000000000000,Copper_River,16.7561760,75003900065861,Copper_River_75003900065861
839,45936865400.000000000000000,13600852600.000000000000000,Copper_River,22.8440952,75003900033566,Copper_River_75003900033566
840,10779600.000000000000000,1830200.000000000000000,Copper_River,14.5141077,75003900084267,Copper_River_75003900084267
841,35527800.000000000000000,10605500.000000000000000,Copper_River,22.9888172,75003900034040,Copper_River_75003900034040
842,310704100.000000000000000,68775400.000000000000000,Copper_River,18.1236134,75003900043332,Copper_River_75003900043332
843,87732900.000000000000000,23282000.000000000000000,Copper_River,20.9719601,75003900054756,Copper_River_75003900054756
844,749919000.000000000000000,188265800.000000000000000,Copper_River,20.0670280,75003900049180,Copper_River_75003900049180
845,416323100.000000000000000,102781600.000000000000000,Copper_River,19.7997818,75003900051444,Copper_River_75003900051444
846,217426800.000000000000000,53192000.000000000000000,Copper_River,19.6556931,75003900034359,Copper_River_75003900034359
847,54184100.000000000000000,8129800.000000000000000,Copper_River,13.0465269,75003900023132,Copper_River_75003900023132
848,268295500.000000000000000,62827600.000000000000000,Copper_River,18.9740906,75003900055885,Copper_River_75003900055885
849,63845500.000000000000000,17148800.000000000000000,Copper_River,21.1728477,75003900038747,Copper_River_75003900038747
850,580490900.000000000000000,132557000.000000000000000,Copper_River,18.5901966,75003900055856,Copper_River_75003900055856
851,47013859400.000000000000000,13855624500.000000000000000,Copper_River,22.7628422,75003900084262,Copper_River_75003900084262
852,104464800.000000000000000,33736500.000000000000000,Copper_River,24.4111309,75003900023129,Copper_River_75003900023129
853,1437500.000000000000000,397000.000000000000000,Copper_River,21.6407738,75003900023613,Copper_River_75003900023613
854,38780500.000000000000000,8101900.000000000000000,Copper_River,17.2813244,75003900044867,Copper_River_75003900044867
855,12227400.000000000000000,4601700.000000000000000,Copper_River,27.3437080,75003900055526,Copper_River_75003900055526
856,10002300.000000000000000,2113300.000000000000000,Copper_River,17.4428005,75003900044552,Copper_River_75003900044552
857,5447200.000000000000000,1111300.000000000000000,Copper_River,16.9444237,75003900054448,Copper_River_75003900054448
858,42358100.000000000000000,12046500.000000000000000,Copper_River,22.1424294,75003900047600,Copper_River_75003900047600
859,492000.000000000000000,28200.000000000000000,Prince_William_Sound,5.4209919,685,Prince_William_Sound_685
860,24066600.000000000000000,8352000.000000000000000,Prince_William_Sound,25.7629871,3038,Prince_William_Sound_3038
861,679900.000000000000000,627900.000000000000000,Prince_William_Sound,48.0119286,13227,Prince_William_Sound_13227
862,5551200.000000000000000,1046100.000000000000000,Prince_William_Sound,15.8564863,16467,Prince_William_Sound_16467
863,2596000.000000000000000,1163500.000000000000000,Prince_William_Sound,30.9482651,17027,Prince_William_Sound_17027
864,6874200.000000000000000,2365900.000000000000000,Prince_William_Sound,25.6047020,17697,Prince_William_Sound_17697
865,15359800.000000000000000,4876600.000000000000000,Prince_William_Sound,24.0981598,18357,Prince_William_Sound_18357
866,17685900.000000000000000,6609600.000000000000000,Prince_William_Sound,27.2050381,18547,Prince_William_Sound_18547
867,52591800.000000000000000,12305000.000000000000000,Prince_William_Sound,18.9608727,18737,Prince_William_Sound_18737
868,41733600.000000000000000,10508500.000000000000000,Prince_William_Sound,20.1150036,18967,Prince_William_Sound_18967
869,730600.000000000000000,38200.000000000000000,Prince_William_Sound,4.9687824,19416,Prince_William_Sound_19416
870,1137800.000000000000000,237600.000000000000000,Prince_William_Sound,17.2749748,24654,Prince_William_Sound_24654
871,1932400.000000000000000,1026400.000000000000000,Prince_William_Sound,34.6897392,25516,Prince_William_Sound_25516
872,1095600.000000000000000,664200.000000000000000,Prince_William_Sound,37.7429237,26246,Prince_William_Sound_26246
873,3731800.000000000000000,1651800.000000000000000,Prince_William_Sound,30.6820717,26334,Prince_William_Sound_26334
874,203500.000000000000000,110700.000000000000000,Prince_William_Sound,35.2323380,27303,Prince_William_Sound_27303
875,5010900.000000000000000,1361500.000000000000000,Prince_William_Sound,21.3655758,28576,Prince_William_Sound_28576
876,7836600.000000000000000,430900.000000000000000,Prince_William_Sound,5.2119746,28734,Prince_William_Sound_28734
877,10779500.000000000000000,5093300.000000000000000,Prince_William_Sound,32.0882263,29704,Prince_William_Sound_29704
878,10845700.000000000000000,3705400.000000000000000,Prince_William_Sound,25.4647408,29954,Prince_William_Sound_29954
879,17135800.000000000000000,5036200.000000000000000,Prince_William_Sound,22.7142334,30114,Prince_William_Sound_30114
880,6866900.000000000000000,2232900.000000000000000,Prince_William_Sound,24.5379028,30596,Prince_William_Sound_30596
881,12328400.000000000000000,2932500.000000000000000,Prince_William_Sound,19.2157745,30774,Prince_William_Sound_30774
882,5237500.000000000000000,3939300.000000000000000,Prince_William_Sound,42.9267273,30886,Prince_William_Sound_30886
883,7743400.000000000000000,3840300.000000000000000,Prince_William_Sound,33.1526184,30934,Prince_William_Sound_30934
884,12109500.000000000000000,7555600.000000000000000,Prince_William_Sound,38.4213676,31226,Prince_William_Sound_31226
885,890100.000000000000000,282700.000000000000000,Prince_William_Sound,24.1047058,32015,Prince_William_Sound_32015
886,4493000.000000000000000,1835500.000000000000000,Prince_William_Sound,29.0037136,32766,Prince_William_Sound_32766
887,9154000.000000000000000,732600.000000000000000,Prince_William_Sound,7.4100299,33036,Prince_William_Sound_33036
888,72959000.000000000000000,7938000.000000000000000,Prince_William_Sound,9.8124781,33396,Prince_William_Sound_33396
889,1651500.000000000000000,203800.000000000000000,Prince_William_Sound,10.9847460,34003,Prince_William_Sound_34003
890,1199600.000000000000000,213100.000000000000000,Prince_William_Sound,15.0845900,34993,Prince_William_Sound_34993
891,1562100.000000000000000,178800.000000000000000,Prince_William_Sound,10.2705498,35075,Prince_William_Sound_35075
892,3063900.000000000000000,62600.000000000000000,Prince_William_Sound,2.0022390,35343,Prince_William_Sound_35343
893,1150300.000000000000000,397900.000000000000000,Prince_William_Sound,25.7008133,36553,Prince_William_Sound_36553
894,1963000.000000000000000,1048900.000000000000000,Prince_William_Sound,34.8251915,37373,Prince_William_Sound_37373
895,3919900.000000000000000,1347200.000000000000000,Prince_William_Sound,25.5776424,37815,Prince_William_Sound_37815
896,4004100.000000000000000,1591200.000000000000000,Prince_William_Sound,28.4381542,37935,Prince_William_Sound_37935
897,3131200.000000000000000,1137200.000000000000000,Prince_William_Sound,26.6423016,38615,Prince_William_Sound_38615
898,4048500.000000000000000,489400.000000000000000,Prince_William_Sound,10.7847242,39065,Prince_William_Sound_39065
899,2738300.000000000000000,1564100.000000000000000,Prince_William_Sound,36.3541298,39255,Prince_William_Sound_39255
900,3699600.000000000000000,1829800.000000000000000,Prince_William_Sound,33.0921974,39565,Prince_William_Sound_39565
901,5237600.000000000000000,1219600.000000000000000,Prince_William_Sound,18.8874435,40615,Prince_William_Sound_40615
902,4182200.000000000000000,1441000.000000000000000,Prince_William_Sound,25.6259785,40635,Prince_William_Sound_40635
903,6199200.000000000000000,408300.000000000000000,Prince_William_Sound,6.1793418,40743,Prince_William_Sound_40743
904,3924900.000000000000000,3621700.000000000000000,Prince_William_Sound,47.9911499,41025,Prince_William_Sound_41025
905,6742500.000000000000000,1294700.000000000000000,Prince_William_Sound,16.1088448,41123,Prince_William_Sound_41123
906,8555600.000000000000000,371100.000000000000000,Prince_William_Sound,4.1571913,41143,Prince_William_Sound_41143
907,3252300.000000000000000,2060400.000000000000000,Prince_William_Sound,38.7825394,41515,Prince_William_Sound_41515
908,7321000.000000000000000,942200.000000000000000,Prince_William_Sound,11.4023619,41525,Prince_William_Sound_41525
909,3539300.000000000000000,2630700.000000000000000,Prince_William_Sound,42.6369514,41963,Prince_William_Sound_41963
910,4375200.000000000000000,3744800.000000000000000,Prince_William_Sound,46.1182251,41995,Prince_William_Sound_41995
911,9974200.000000000000000,3210300.000000000000000,Prince_William_Sound,24.3490467,42455,Prince_William_Sound_42455
912,18913700.000000000000000,5113800.000000000000000,Prince_William_Sound,21.2831135,43125,Prince_William_Sound_43125
913,8548800.000000000000000,3361600.000000000000000,Prince_William_Sound,28.2240734,43195,Prince_William_Sound_43195
914,12389900.000000000000000,2053200.000000000000000,Prince_William_Sound,14.2157850,43473,Prince_William_Sound_43473
915,22159700.000000000000000,4218500.000000000000000,Prince_William_Sound,15.9923725,43513,Prince_William_Sound_43513
916,29697700.000000000000000,3845500.000000000000000,Prince_William_Sound,11.4643202,43705,Prince_William_Sound_43705
917,22355900.000000000000000,6933400.000000000000000,Prince_William_Sound,23.6721268,43793,Prince_William_Sound_43793
918,27722700.000000000000000,4634800.000000000000000,Prince_William_Sound,14.3237267,43933,Prince_William_Sound_43933
919,13307800.000000000000000,3743800.000000000000000,Prince_William_Sound,21.9557114,44113,Prince_William_Sound_44113
920,18208300.000000000000000,5693100.000000000000000,Prince_William_Sound,23.8191071,44503,Prince_William_Sound_44503
921,6873700.000000000000000,4978000.000000000000000,Prince_William_Sound,42.0024147,44545,Prince_William_Sound_44545
922,4837900.000000000000000,1848200.000000000000000,Prince_William_Sound,27.6424217,44595,Prince_William_Sound_44595
923,43183500.000000000000000,7381600.000000000000000,Prince_William_Sound,14.5982113,44633,Prince_William_Sound_44633
924,35048900.000000000000000,3121800.000000000000000,Prince_William_Sound,8.1785240,44663,Prince_William_Sound_44663
925,12071900.000000000000000,7086700.000000000000000,Prince_William_Sound,36.9896545,45473,Prince_William_Sound_45473
926,116578000.000000000000000,31741100.000000000000000,Prince_William_Sound,21.4005470,45835,Prince_William_Sound_45835
927,74701600.000000000000000,21053300.000000000000000,Prince_William_Sound,21.9866562,45863,Prince_William_Sound_45863
928,249561900.000000000000000,83298800.000000000000000,Prince_William_Sound,25.0251236,45915,Prince_William_Sound_45915
929,6989700.000000000000000,3967300.000000000000000,Prince_William_Sound,36.2079048,46065,Prince_William_Sound_46065
930,175721600.000000000000000,82471000.000000000000000,Prince_William_Sound,31.9416599,46103,Prince_William_Sound_46103
931,145781300.000000000000000,42304400.000000000000000,Prince_William_Sound,22.4920883,46293,Prince_William_Sound_46293
932,329033500.000000000000000,103971000.000000000000000,Prince_William_Sound,24.0115280,46483,Prince_William_Sound_46483
933,1059100.000000000000000,496400.000000000000000,Prince_William_Sound,31.9125690,60732,Prince_William_Sound_60732
934,1707400.000000000000000,290600.000000000000000,Prince_William_Sound,14.5445442,61812,Prince_William_Sound_61812
935,2545600.000000000000000,740500.000000000000000,Prince_William_Sound,22.5343113,62232,Prince_William_Sound_62232
936,3964400.000000000000000,276300.000000000000000,Prince_William_Sound,6.5154338,64192,Prince_William_Sound_64192
937,3712200.000000000000000,921600.000000000000000,Prince_William_Sound,19.8886452,66912,Prince_William_Sound_66912
938,4155900.000000000000000,1559100.000000000000000,Prince_William_Sound,27.2808399,67552,Prince_William_Sound_67552
939,13853300.000000000000000,2570500.000000000000000,Prince_William_Sound,15.6510677,71142,Prince_William_Sound_71142
940,15316800.000000000000000,2042800.000000000000000,Prince_William_Sound,11.7675524,71952,Prince_William_Sound_71952
941,11395600.000000000000000,2759200.000000000000000,Prince_William_Sound,19.4930344,72242,Prince_William_Sound_72242
942,15463500.000000000000000,4796200.000000000000000,Prince_William_Sound,23.6735992,72402,Prince_William_Sound_72402
943,9852200.000000000000000,3576500.000000000000000,Prince_William_Sound,26.6332550,72972,Prince_William_Sound_72972
944,25286400.000000000000000,10165500.000000000000000,Prince_William_Sound,28.6740627,74042,Prince_William_Sound_74042
945,26181600.000000000000000,4919100.000000000000000,Prince_William_Sound,15.8166857,74542,Prince_William_Sound_74542
946,20337800.000000000000000,2259600.000000000000000,Prince_William_Sound,9.9993801,74602,Prince_William_Sound_74602
947,11142000.000000000000000,1990800.000000000000000,Prince_William_Sound,15.1589909,75151,Prince_William_Sound_75151
948,40521400.000000000000000,12316500.000000000000000,Prince_William_Sound,23.3099728,75422,Prince_William_Sound_75422
949,30548100.000000000000000,6231700.000000000000000,Prince_William_Sound,16.9432678,75432,Prince_William_Sound_75432
950,27682500.000000000000000,1958600.000000000000000,Prince_William_Sound,6.6077170,75842,Prince_William_Sound_75842
951,61402200.000000000000000,20415300.000000000000000,Prince_William_Sound,24.9522419,76622,Prince_William_Sound_76622
952,53202600.000000000000000,18706400.000000000000000,Prince_William_Sound,26.0139904,76652,Prince_William_Sound_76652
953,52367400.000000000000000,24513700.000000000000000,Prince_William_Sound,31.8852100,76812,Prince_William_Sound_76812
954,20087600.000000000000000,3667600.000000000000000,Prince_William_Sound,15.4391460,77292,Prince_William_Sound_77292
955,10567700.000000000000000,6133000.000000000000000,Prince_William_Sound,36.7230110,78522,Prince_William_Sound_78522
956,40252800.000000000000000,11167100.000000000000000,Prince_William_Sound,21.7174683,78912,Prince_William_Sound_78912
957,23170100.000000000000000,3795000.000000000000000,Prince_William_Sound,14.0737476,79531,Prince_William_Sound_79531
958,99685900.000000000000000,29666800.000000000000000,Prince_William_Sound,22.9348125,79792,Prince_William_Sound_79792
959,29387800.000000000000000,3147000.000000000000000,Prince_William_Sound,9.6727200,79972,Prince_William_Sound_79972
960,63586600.000000000000000,21443000.000000000000000,Prince_William_Sound,25.2182770,80272,Prince_William_Sound_80272
961,23170800.000000000000000,10194600.000000000000000,Prince_William_Sound,30.5544071,82471,Prince_William_Sound_82471
962,22989300.000000000000000,4394200.000000000000000,Prince_William_Sound,16.0468903,86871,Prince_William_Sound_86871
963,40298800.000000000000000,10758900.000000000000000,Prince_William_Sound,21.0720425,87851,Prince_William_Sound_87851
964,386812700.000000000000000,186044600.000000000000000,Prince_William_Sound,32.4766045,91741,Prince_William_Sound_91741
965,506926400.000000000000000,232421500.000000000000000,Prince_William_Sound,31.4360123,91921,Prince_William_Sound_91921
966,630955600.000000000000000,289585800.000000000000000,Prince_William_Sound,31.4582043,92151,Prince_William_Sound_92151
967,91090600.000000000000000,26074300.000000000000000,Prince_William_Sound,22.2543621,93261,Prince_William_Sound_93261
