OID_,cat_ID_con,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
428,Bristol_Bay_4096891,506.570066066151355,499.892984621796188,475.482297077270914,488.638764582785143,495.130894464827236,502.646033826178382,477.525760327537455,502.396962848978603,488.720047840809514,491.777911813417802,498.055282815058547,503.660471585922835,503.028402798295190,471.337183465689634,478.338353575274027,485.530973847847520,489.002753224001594,502.840321678268481,495.561688252370686
429,Bristol_Bay_4096973,494.843575466411266,494.432937350850125,412.089070025633873,477.569753703460151,483.063220102144157,496.002539168209864,471.893808015889306,486.476797751627373,484.296108077951089,487.872778695739100,479.079024389976837,492.856119536151652,494.714334626299376,399.672326873225700,416.897800871483696,438.053726638613455,472.684130759908612,475.927250334583448,475.021548773930022
430,Bristol_Bay_4097024,496.689973406446029,500.895332311702305,417.288653060055708,485.540448393798044,489.181478543925039,501.924032529548413,474.314108936654520,502.667779815460051,495.656220055339816,492.294594439397486,483.196374161551887,501.555435527684551,503.311381393124122,445.789243429670819,427.546501028213754,460.167946698057392,475.545081628920400,475.182424211971693,483.158107802570498
431,Bristol_Bay_4097073,491.408531986915534,486.548651425097432,407.298887660437117,472.182818536117281,477.657056583003680,490.625766070278814,457.712922600163097,485.432450752086879,482.338708754212007,482.412276605726561,480.868521603608315,492.108722481467055,484.960232128205405,404.400817811093077,425.348764697548006,446.413425397341825,469.630674543524208,476.974476541653019,462.875769835989047
432,Bristol_Bay_4097174,496.896967647987367,501.039073709764466,418.125433582949597,482.344859163735634,489.224640555413259,502.117157239869528,478.027459144044940,503.051018370873862,495.967868941480731,492.450516306441671,482.791342449999149,500.291021671826286,503.542495787292580,452.446973105213544,428.792335398212231,461.542777965597736,475.874539796459032,480.323924727602275,483.677113475609758
433,Bristol_Bay_4097194,498.890752843474843,498.896226999452324,431.324638720345376,482.099399707174314,490.858830388044339,501.238330893120406,475.782401165969986,500.120458566527873,496.413655894565863,505.089664199319657,486.752393933920871,505.372848889690431,505.970278739295395,466.960362881385322,443.507380214971818,459.435006318830062,476.291092606150073,484.497644178452106,483.188295248462339
434,Bristol_Bay_4097353,536.542743768959326,522.422603868464307,518.012557801993808,510.189803312417268,510.040573177466001,517.578388441206016,508.087613999520102,524.417222110111425,509.451658779924799,520.961723559000347,516.802604770800258,524.667457846418074,519.925922875652873,506.471607805647750,507.924649573882675,505.906508725450010,500.074095370027010,522.279903834048923,515.503762615407140
435,Bristol_Bay_4097543,504.945179680414526,494.489642794919178,446.445829358967387,486.192996612811555,490.208041101029380,500.214847222180026,475.910077105034134,503.698149745003377,493.835330110534585,493.101797985406563,489.528977878444778,502.356138281123322,504.460176181009729,423.901350740782107,449.213213428261781,470.474424074724254,475.838134064120936,490.638071458731076,487.054827702291732
436,Bristol_Bay_4097644,465.488859713389218,477.700605456731864,390.479381062618529,464.048035635792814,455.079861676871474,474.446948978690273,459.861244322009782,468.202738328983173,478.070395920645979,477.135915365003314,468.517290976762240,476.828993933701213,464.893638894593892,393.402887202184615,411.006953667613857,406.499223397710409,463.934978753327186,469.404516601702937,444.751786185269793
437,Bristol_Bay_4097654,507.507348138994246,507.143474009490149,470.427552208729935,491.271208956408998,499.270511113720602,509.489946371317444,493.186427197692183,509.248057474394045,504.746653347504434,506.681608067458455,495.615442769537310,509.012808180492755,511.976698190292836,488.086722389073884,477.733681915022430,471.004749449416011,476.152497330028041,485.088927848754452,495.509225986890613
438,Bristol_Bay_4097691,504.730515739527277,496.688378283230804,468.459794782637346,486.684597904027896,492.648252463954975,500.592960810390366,474.652737055215709,500.148908047829366,485.988979797650813,489.249000859514126,495.382284688325967,500.094878170675486,501.170102394371781,468.204475523824556,472.366394053009515,482.161946678429786,485.230301486304711,498.566075935366314,493.447946800373927
439,Bristol_Bay_4097764,495.233435197234940,493.884968479396491,408.497734680288431,481.351316046661509,483.260609498931956,493.384546562607966,477.785745727995220,495.457764619693648,490.812497318326223,487.079723998087559,477.847097673339647,500.722830068445205,493.899291402271786,414.085781801480550,422.905380988477987,433.186479275227839,473.272380262240631,484.821547473185319,469.316555188461393
440,Bristol_Bay_4097783,508.423826468582604,504.848866549684715,457.195658415990465,492.791575373066507,493.849630907414166,505.245569401897342,487.249965797224377,506.518345156449243,498.750297589261038,502.407219909660625,494.631696017582215,509.590618541437607,510.721884847948104,463.179490392897605,463.290069892633880,468.893683490467595,476.538236326324409,481.444517217894486,491.576461945692245
441,Bristol_Bay_4097903,513.951899605582526,508.615113872386758,465.610294571593556,492.863443550375507,498.817968380601826,507.345928771661420,492.935225408247163,511.979742384341989,501.542333948204714,503.967437096455740,497.174448806436658,509.879856642797506,511.665840241192598,474.892491902569247,470.832882830540598,476.350160133039424,479.362268515157098,488.401356823245010,498.596679690339954
442,Bristol_Bay_4097911,503.237254211923528,495.424668612734251,461.566177917527739,486.141167701162487,491.488622839430889,500.246085640802733,473.641848620435610,499.397829156286946,485.162312015744192,486.720109168897409,494.343921644596833,497.625412398136518,501.269340113451278,466.053504466859579,466.432748702809363,479.423610207321758,484.142852557310391,496.616735243198377,491.843498947567127
443,Bristol_Bay_4097981,503.056036929987272,494.574038465733281,458.447275208336748,485.357230340844239,490.893146538798078,499.616098543109956,472.906646390493563,498.862485493725273,485.293167596758281,486.940925462357768,493.457682139945348,496.535021831960762,500.764260149491065,464.908251794369676,464.624770736425944,478.259760337575528,482.950129430399102,494.836583698729044,491.050142322235502
444,Bristol_Bay_4098024,470.824414204532957,479.890561358217326,389.430984618797481,462.502364914486066,462.248067648135134,477.265324777208150,460.168655837773883,469.838942815756241,478.516518578402895,476.747410296242435,469.902170992692788,479.451560150978423,468.645335070353326,390.999985670804335,408.844192078103447,403.990530789262607,462.909493212137988,469.851150694188675,449.215514698769482
445,Bristol_Bay_4098063,497.919900210920559,491.381254227051159,421.444238778344072,481.057027261670100,483.377453940813837,499.673930019674856,463.655131572058622,489.099701056165202,483.350696885656419,481.836312929461144,482.835458326690969,491.961149964636377,497.437364114105776,403.687397541325311,426.346443053337055,457.715431763813513,474.620821555149917,481.257188635455691,482.499179380787439
446,Bristol_Bay_4098071,502.993854954786286,494.453009533503746,457.761250660991720,485.188623774118980,490.715906994869158,499.514712799833831,472.948679399682703,498.686458650377176,485.512570374134498,487.109095600897888,493.170394720645447,496.375308542907135,500.769746117948216,464.752453701957222,464.041321972213041,477.994699279758720,482.494343348423001,494.367790910376755,491.001989509188604
447,Bristol_Bay_4098081,502.991214939144356,494.449751614503839,457.740773743644240,485.186693373400260,490.711682015140639,499.514624232586357,472.943753621561825,498.680066556671648,485.513701749148026,487.107019176209121,493.164860354129303,496.369153875174163,500.767402404365612,464.751733818936884,464.021042220649235,477.987638126382649,482.491299443395064,494.363286817532185,490.998729586325112
448,Bristol_Bay_4098264,492.929660768982160,496.803807146128918,418.132989367177174,475.894597930066652,486.637806702503269,498.622920511021960,474.293999037236290,497.129434473385857,492.489965359547796,487.636805008238071,477.054011260506059,494.841556507830830,500.226431278351981,413.479240505726750,417.295714541905056,449.909646941112555,473.012541825754795,475.553076817795443,470.207389648458388
449,Bristol_Bay_4098514,503.928187980104610,501.855446519180418,441.428637016838934,487.092781326726083,493.724110192176909,505.496899290043928,481.832769718186057,504.560579927301887,498.464164252010107,507.552678450901908,491.920313529416092,506.068774273838471,508.295258146277320,476.695871930981184,458.294131422449595,463.902246117007053,477.197141837844356,483.652591892578016,489.115552380664042
450,Bristol_Bay_4098534,497.366110393740087,494.051306658955980,390.479013655597100,481.362943683978699,482.084551895668255,497.347924538428344,468.128034918751837,494.223393863436286,489.692835859375350,489.653918859207295,479.840777088219397,499.828545392366891,496.227833217965383,402.449926867628847,438.738673424301680,434.952583550844906,474.066731143361437,478.379385241045725,468.649592016019938
451,Bristol_Bay_4098664,507.174697143233345,500.778053343701345,446.821050907874792,490.166963728997359,488.807226449603263,502.792486176256375,480.713486012628721,507.128208081083017,500.004679464117771,494.503103394603102,491.893974904890683,504.300211453851603,506.029862548002541,435.219736609980771,461.380352203519635,471.988967228358149,475.458688963294094,492.113881212987053,487.563650232862472
452,Bristol_Bay_4098683,510.273274849080167,507.318335505970879,468.781807508190013,492.347624689558074,499.201793080217499,508.973621724133125,490.480590865587260,510.426061483435660,502.604519598002071,517.238640888417763,496.914359926440341,510.251083802009589,511.402600930135861,484.318904057845600,479.878393178934800,474.762123346548037,478.896265568241461,487.652101743525691,496.130155543720150
453,Bristol_Bay_4099023,489.728948721185816,486.081771184255501,404.012203392923880,474.565136406102795,479.385978635063282,491.656033275274126,460.403925748483118,482.625898461454767,482.306559331335791,472.267495170461643,480.476731216877852,488.593754854301437,489.850369138939868,398.032761223167824,414.783788592635972,438.017055345203232,471.394948906965965,476.613834051802144,469.430153010423794
454,Bristol_Bay_4099143,522.634447146244952,515.732400948507916,491.974300502883239,501.687730125410837,505.568486544854750,511.949412219147121,498.261634804397545,518.694366917520369,507.948208669458552,511.767866311115085,504.119543062706839,517.828092125954186,516.711659544383224,490.742147061720004,491.397366997309405,485.538906144610849,487.580979905814900,501.812340925837134,506.327603174364413
455,Bristol_Bay_4099193,488.185310315574441,485.201203532296631,402.455771436707721,472.724423403568323,478.946103721752650,489.924502068168522,460.911896204862842,482.290738469090513,482.329267578690860,473.292962971707141,480.596586290518701,487.607988061057711,488.936981554458782,399.310055338990253,413.716579382112172,436.657776006476070,471.257609576067125,475.789159743222172,466.459849444922725
456,Bristol_Bay_4099444,502.856884430734112,502.397076535673420,422.960655416866359,482.463053209888869,492.852332142762009,505.229975663487494,482.654928260573968,505.547240376492482,498.653084423091457,495.193549316786971,484.172606915426798,503.125211377763947,506.285662102542801,458.114699962534303,433.314454385633667,459.449092055814674,477.496048584542734,481.090800450684810,484.471754970017230
457,Bristol_Bay_4099464,507.594186166111456,505.800323247592928,449.064759887251057,490.266589697451366,498.377800390851746,507.741888473223071,490.504055330006736,508.401433176039461,501.240744914072764,516.093972362735144,492.779522490382703,508.907311613222817,510.203894457406420,479.533635316163327,464.712371472391055,471.302614410812907,479.429533296122372,485.041486522874152,493.387241832421239
458,Bristol_Bay_4099573,483.939723676164533,483.235829713460703,398.890076116382431,469.401198417885553,475.132999110258709,486.676053415893250,459.814761903841145,478.832479565279755,481.937921747938219,472.328910017805640,479.919942104126790,484.781811838222723,484.069893736406925,397.664562926779297,410.670555053534088,431.020730138807096,470.610898868691095,474.518690548046209,459.072119716683176
