cat_ID_con,region,wtd_AreaSqKm,str_ord,str_slope,str_slope_dg,HUC12
Copper_River_75003900048464,Copper_River,118.8856001,3,0.01628921,0.933220451,1.90201E+11
Copper_River_75003900057854,Copper_River,1906.56905,6,0.00145302,0.083251855,1.90201E+11
Copper_River_75003900073407,Copper_River,53581.6272,9,0.00036048,0.020653982,1.90201E+11
Copper_River_75003900012034,Copper_River,54702.0947,9,0.00145986,0.083643757,1.90201E+11
Copper_River_75003900057655,Copper_River,559.3915748,4,0.00825263,0.472830135,1.90201E+11
Copper_River_75003900057643,Copper_River,1301.4025,5,0.00076705,0.043948719,1.90201E+11
Copper_River_75003900008418,Copper_River,530.6315749,7,0.00262223,0.150242368,1.90201E+11
Copper_River_75003900034185,Copper_River,16.60952501,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900034254,Copper_River,987.6801999,8,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900084672,Copper_River,100.1997998,3,0.00058667,0.033613711,1.90201E+11
Copper_River_75003900016354,Copper_River,2655.728175,6,0.00106363,0.060941487,1.90201E+11
Copper_River_75003900073175,Copper_River,2773.9834,6,3.79E-05,0.002172083,1.90201E+11
Copper_River_75003900016860,Copper_River,54971.5848,9,0.00095429,0.054676773,1.90201E+11
Copper_River_75003900055094,Copper_River,58254.43167,9,0.00398438,0.22828695,1.90201E+11
Copper_River_75003900065861,Copper_River,42.6561499,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900033566,Copper_River,59541.66647,9,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900084267,Copper_River,12.64767501,5,0.00711528,0.407668634,1.90201E+11
Copper_River_75003900034040,Copper_River,46.22850002,5,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900043332,Copper_River,379.7433251,6,6.84E-05,0.003921323,1.90201E+11
Copper_River_75003900054756,Copper_River,111.15245,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900049180,Copper_River,938.648275,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900051444,Copper_River,519.4558501,7,0.00277865,0.159204508,1.90201E+11
Copper_River_75003900034359,Copper_River,270.8409,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900023132,Copper_River,62.40397503,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900055885,Copper_River,331.4094248,6,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900038747,Copper_River,81.09059994,7,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900055856,Copper_River,713.499325,7,0.00118047,0.067635917,1.90201E+11
Copper_River_75003900084262,Copper_River,60873.6017,9,1.00E-05,0.000572958,1.90201E+11
Copper_River_75003900023129,Copper_River,138.3778502,4,0.00091649,0.052510994,1.90201E+11
Copper_River_75003900023613,Copper_River,1.848150022,3,0.02154402,1.234190496,1.90201E+11
Copper_River_75003900044867,Copper_River,46.95949994,6,0.00656985,0.376419261,1.90201E+11
Copper_River_75003900055526,Copper_River,16.87922499,5,0.01145384,0.656227995,1.90201E+11
Copper_River_75003900044552,Copper_River,12.15135003,5,0.00895594,0.513123845,1.90201E+11
Copper_River_75003900054448,Copper_River,6.58915,5,0.00560632,0.321215109,1.90201E+11
Copper_River_75003900047600,Copper_River,54.4914,6,0.00939377,0.538207544,1.90201E+11
Bristol_Bay_1003859,Bristol_Bay,39.9759,4,0.000968087,0.055467302,1.90E+11
Bristol_Bay_1004129,Bristol_Bay,45.3359,5,0,0,1.90E+11
Bristol_Bay_1006868,Bristol_Bay,35.7903,4,0.005992516,0.343341757,1.90E+11
Bristol_Bay_1007408,Bristol_Bay,42.5968,4,0.002892125,0.165706084,1.90E+11
Bristol_Bay_1008168,Bristol_Bay,45.5979,4,0.001587038,0.090930495,1.90E+11
Bristol_Bay_1008527,Bristol_Bay,69.5695,4,0.001807368,0.103554424,1.90E+11
Bristol_Bay_1008597,Bristol_Bay,117.8949,5,0,0,1.90E+11
Bristol_Bay_1013111,Bristol_Bay,56.2166,4,0.002879527,0.164984306,1.90E+11
Bristol_Bay_1013306,Bristol_Bay,99.6418,5,0,0,1.90E+11
Bristol_Bay_1013765,Bristol_Bay,49.3979,4,0.001057434,0.060586487,1.90E+11
Bristol_Bay_1014251,Bristol_Bay,142.7538,5,0,0,1.90E+11
Bristol_Bay_1014341,Bristol_Bay,121.8914,4,0.00448155,0.256772181,1.90E+11
Bristol_Bay_1014516,Bristol_Bay,60.913,5,0.002616897,0.149936785,1.90E+11
Bristol_Bay_1014641,Bristol_Bay,256.4571,6,0.001291549,0.074000267,1.90E+11
Bristol_Bay_1014786,Bristol_Bay,81.8898,5,0.000581512,0.033318177,1.90E+11
Bristol_Bay_1014821,Bristol_Bay,1649.3,6,0.001352966,0.077519193,1.90E+11
Bristol_Bay_1015186,Bristol_Bay,567.6204,5,0,0,1.90E+11
Bristol_Bay_1015281,Bristol_Bay,1899.446,6,0.001430075,0.081937201,1.90E+11
Bristol_Bay_1015516,Bristol_Bay,729.1422,6,0.000330774,0.018951977,1.90E+11
Bristol_Bay_1015685,Bristol_Bay,100.1667,5,0.007943428,0.455115333,1.90E+11
Bristol_Bay_1015771,Bristol_Bay,2511.8806,7,0,0,1.90E+11
Bristol_Bay_1015821,Bristol_Bay,7010.3863,8,0,0,1.90E+11
Bristol_Bay_1016325,Bristol_Bay,351.941,5,0.001909488,0.109405474,1.90E+11
Bristol_Bay_1016515,Bristol_Bay,58.1064,4,0.000967146,0.055413386,1.90E+11
Bristol_Bay_1016825,Bristol_Bay,70.3516,4,0.000502424,0.028786799,1.90E+11
Bristol_Bay_1021823,Bristol_Bay,42.7847,3,0,0,1.90E+11
Bristol_Bay_1021914,Bristol_Bay,132.157,5,0,0,1.90E+11
Bristol_Bay_1021984,Bristol_Bay,100.5533,5,0,0,1.90E+11
Bristol_Bay_1022264,Bristol_Bay,186.8969,5,0.001812127,0.103827123,1.90E+11
Bristol_Bay_1023034,Bristol_Bay,3257.8466,7,0,0,1.90E+11
Bristol_Bay_1025113,Bristol_Bay,121.3443,5,0.006646099,0.380787814,1.90E+11
Bristol_Bay_1025432,Bristol_Bay,64.2756,3,0.001574136,0.090191276,1.90E+11
Bristol_Bay_1025533,Bristol_Bay,131.3188,4,0.003893319,0.223069596,1.90E+11
Bristol_Bay_1025683,Bristol_Bay,186.9007,5,0.002019489,0.11570803,1.90E+11
Bristol_Bay_1025783,Bristol_Bay,118.4231,5,0,0,1.90E+11
Bristol_Bay_1026233,Bristol_Bay,206.2505,5,0.001918918,0.109945773,1.90E+11
Bristol_Bay_1026463,Bristol_Bay,270.0279,5,0,0,1.90E+11
Bristol_Bay_1026613,Bristol_Bay,753.5716,6,0.003741406,0.214365756,1.90E+11
Bristol_Bay_1026983,Bristol_Bay,3913.5813,7,0,0,1.90E+11
Bristol_Bay_1027852,Bristol_Bay,118.2739,5,0.000747486,0.042827793,1.90E+11
Bristol_Bay_1028212,Bristol_Bay,146.4777,5,0,0,1.90E+11
Bristol_Bay_1028322,Bristol_Bay,248.779,5,0.004493766,0.257472113,1.90E+11
Bristol_Bay_1029732,Bristol_Bay,338.1856,5,0.005084045,0.291291829,1.90E+11
Bristol_Bay_1029872,Bristol_Bay,218.2834,5,0.002687218,0.153965895,1.90E+11
Bristol_Bay_1030072,Bristol_Bay,192.7898,5,0.000587334,0.033651744,1.90E+11
Bristol_Bay_1030462,Bristol_Bay,98.6881,4,0.000620863,0.03557285,1.90E+11
Bristol_Bay_1030642,Bristol_Bay,193.1101,5,0.00105125,0.06023214,1.90E+11
Bristol_Bay_1031022,Bristol_Bay,1445.6003,6,0.00193806,0.111042541,1.90E+11
Bristol_Bay_2019750,Bristol_Bay,402.3631,6,0.005068958,0.290427388,1.90E+11
Bristol_Bay_2020120,Bristol_Bay,512.3715,6,0,0,1.90E+11
Bristol_Bay_2040341,Bristol_Bay,932.9581247,7,0,0,1.90E+11
Bristol_Bay_2041261,Bristol_Bay,1136.880242,7,0,0,1.90E+11
Bristol_Bay_2042341,Bristol_Bay,425.8351309,5,0,0,1.90E+11
Bristol_Bay_2060975,Bristol_Bay,90.9809,4,0.004200127,0.240648151,1.90E+11
Bristol_Bay_2061205,Bristol_Bay,141.6299,5,0.002053452,0.117653966,1.90E+11
Bristol_Bay_2061325,Bristol_Bay,176.135,5,0.002467898,0.141399863,1.90E+11
Bristol_Bay_2063167,Bristol_Bay,89.6085,4,0.003464942,0.198525756,1.90E+11
Bristol_Bay_2063257,Bristol_Bay,65.77240632,4,0.01268156,0.726560933,1.90E+11
Bristol_Bay_2064245,Bristol_Bay,90.8999,5,0.009628811,0.551673207,1.90E+11
Bristol_Bay_2064327,Bristol_Bay,127.492,5,0,0,1.90E+11
Bristol_Bay_2064385,Bristol_Bay,106.252,4,0.001447965,0.082962222,1.90E+11
Bristol_Bay_2065025,Bristol_Bay,52.2781,4,0.007116423,0.407734097,1.90E+11
Bristol_Bay_2065485,Bristol_Bay,238.3065086,5,0,0,1.90E+11
Bristol_Bay_2065885,Bristol_Bay,333.9805,5,0,0,1.90E+11
Bristol_Bay_2066555,Bristol_Bay,104.2528,5,0.01293141,0.740873912,1.90E+11
Bristol_Bay_2066734,Bristol_Bay,54.0071556,4,0.027207794,1.558507265,1.90E+11
Bristol_Bay_2066827,Bristol_Bay,61.83298018,4,0.010574341,0.60584252,1.90E+11
Bristol_Bay_2067075,Bristol_Bay,315.5754,6,0.000962628,0.055154525,1.90E+11
Bristol_Bay_2067097,Bristol_Bay,131.9534,5,0,0,1.90E+11
Bristol_Bay_2067114,Bristol_Bay,37.7862,4,0,0,1.90E+11
Bristol_Bay_2067195,Bristol_Bay,35.0687,4,0.001552159,0.088932064,1.90E+11
Bristol_Bay_2067465,Bristol_Bay,267.0425223,5,0.000700514,0.040136493,1.90E+11
Bristol_Bay_2067604,Bristol_Bay,63.9644,5,0.003651664,0.209224002,1.90E+11
Bristol_Bay_2068087,Bristol_Bay,68.7015,4,0.011364009,0.651081731,1.90E+11
Bristol_Bay_2068147,Bristol_Bay,1358.4056,6,0.003110871,0.178239205,1.90E+11
Bristol_Bay_2068305,Bristol_Bay,397.9732,5,0.001041083,0.059649639,1.90E+11
Bristol_Bay_2068474,Bristol_Bay,52.2043,4,0.004343895,0.248885274,1.90E+11
Bristol_Bay_2068514,Bristol_Bay,39.9152,4,0,0,1.90E+11
Bristol_Bay_2068597,Bristol_Bay,584.5491174,6,0.000463658,0.026565647,1.90E+11
Bristol_Bay_2068715,Bristol_Bay,100.3464,5,0.002131942,0.122151093,1.90E+11
Bristol_Bay_2068895,Bristol_Bay,520.7869223,6,0,0,1.90E+11
Bristol_Bay_2069087,Bristol_Bay,923.3409174,6,0,0,1.90E+11
Bristol_Bay_2069134,Bristol_Bay,90.2676,4,0,0,1.90E+11
Bristol_Bay_2069144,Bristol_Bay,77.8193,4,0,0,1.90E+11
Bristol_Bay_2069287,Bristol_Bay,1021.700517,6,0.005060364,0.289935033,1.90E+11
Bristol_Bay_2069334,Bristol_Bay,180.5101,5,0,0,1.90E+11
Bristol_Bay_2069365,Bristol_Bay,88.5747,5,0.012626299,0.723395213,1.90E+11
Bristol_Bay_2069504,Bristol_Bay,136.6501223,5,0.005339621,0.305934822,1.90E+11
Bristol_Bay_2069737,Bristol_Bay,2710.334411,7,0.003280272,0.187945039,1.90E+11
Bristol_Bay_2069835,Bristol_Bay,85.7045,5,0.001946102,0.111503273,1.90E+11
Bristol_Bay_2069987,Bristol_Bay,3128.988111,7,0,0,1.90E+11
Bristol_Bay_2070127,Bristol_Bay,3648.229511,7,0,0,1.90E+11
Bristol_Bay_2070217,Bristol_Bay,19981.91408,8,0,0,1.90E+11
Bristol_Bay_2070527,Bristol_Bay,24328.00839,8,0,0,1.90E+11
Bristol_Bay_2070574,Bristol_Bay,89.7346,4,0.020478522,1.173168885,1.90E+11
Bristol_Bay_2072044,Bristol_Bay,156.3012111,5,0.009519504,0.545410918,1.90E+11
Bristol_Bay_2072204,Bristol_Bay,88.3934,4,0.022793981,1.305772786,1.90E+11
Bristol_Bay_2072244,Bristol_Bay,92.4591,4,0,0,1.90E+11
Bristol_Bay_2073174,Bristol_Bay,82.5196,4,0.001710693,0.09801539,1.90E+11
Bristol_Bay_2073484,Bristol_Bay,332.578,5,0,0,1.90E+11
Bristol_Bay_2073634,Bristol_Bay,485.3159,5,0,0,1.90E+11
Bristol_Bay_2073694,Bristol_Bay,52.1804,5,0,0,1.90E+11
Bristol_Bay_2074054,Bristol_Bay,165.1147,6,0.003717542,0.212998481,1.90E+11
Bristol_Bay_2074294,Bristol_Bay,98.01926678,4,0.003272642,0.187507921,1.90E+11
Bristol_Bay_2074724,Bristol_Bay,325.1434,6,0.008706796,0.498850049,1.90E+11
Bristol_Bay_2074794,Bristol_Bay,352.5765,6,0,0,1.90E+11
Bristol_Bay_2075404,Bristol_Bay,383.0133,5,0,0,1.90E+11
Bristol_Bay_2076174,Bristol_Bay,64.7415,5,0.009487939,0.543602539,1.90E+11
Bristol_Bay_2076202,Bristol_Bay,81.3519,4,0.045873499,2.626516545,1.90E+11
Bristol_Bay_2076254,Bristol_Bay,126.1540642,5,0,0,1.90E+11
Bristol_Bay_2076454,Bristol_Bay,8821.833435,8,0,0,1.90E+11
Bristol_Bay_2076994,Bristol_Bay,8924.635171,8,0,0,1.90E+11
Bristol_Bay_2077333,Bristol_Bay,31.2032,4,0.015801715,0.905296218,1.90E+11
Bristol_Bay_2078492,Bristol_Bay,194.9075111,5,0,0,1.90E+11
Bristol_Bay_2078522,Bristol_Bay,114.0860111,4,0.003899831,0.223442735,1.90E+11
Bristol_Bay_2078786,Bristol_Bay,44.5415,4,0,0,1.90E+11
Bristol_Bay_2078943,Bristol_Bay,90.7722,5,0,0,1.90E+11
Bristol_Bay_2079006,Bristol_Bay,34.4637,4,0.002518054,0.144273575,1.90E+11
Bristol_Bay_2079202,Bristol_Bay,423.8140111,5,0,0,1.90E+11
Bristol_Bay_2079556,Bristol_Bay,43.4554,3,0.016561042,0.948791094,1.90E+11
Bristol_Bay_2079716,Bristol_Bay,69.3906022,5,0.006457745,0.369996396,1.90E+11
Bristol_Bay_2079856,Bristol_Bay,57.5824,4,0.004130572,0.23666302,1.90E+11
Bristol_Bay_2080866,Bristol_Bay,66.6205,4,0,0,1.90E+11
Bristol_Bay_2080976,Bristol_Bay,74.5838,4,0,0,1.90E+11
Bristol_Bay_2081436,Bristol_Bay,101.1579,4,0.007037724,0.403225231,1.90E+11
Bristol_Bay_2081466,Bristol_Bay,108.5032,5,0,0,1.90E+11
Bristol_Bay_2081546,Bristol_Bay,104.8657,5,0,0,1.90E+11
Bristol_Bay_2082396,Bristol_Bay,134.3762,4,0.001499284,0.085902606,1.90E+11
Bristol_Bay_2082463,Bristol_Bay,847.1967778,5,0,0,1.90E+11
Bristol_Bay_2082586,Bristol_Bay,311.7498,5,0,0,1.90E+11
Bristol_Bay_2082856,Bristol_Bay,267.8388022,6,0,0,1.90E+11
Bristol_Bay_2082862,Bristol_Bay,763.2292576,5,0.005131437,0.29400708,1.90E+11
Bristol_Bay_2082873,Bristol_Bay,53.6302,4,0.023309026,1.335267043,1.90E+11
Bristol_Bay_2083162,Bristol_Bay,523.2694107,5,0.006730348,0.38561469,1.90E+11
Bristol_Bay_2083292,Bristol_Bay,1275.115842,7,0,0,1.90E+11
Bristol_Bay_2083946,Bristol_Bay,27.4171,4,0,0,1.90E+11
Bristol_Bay_2084502,Bristol_Bay,965.9924111,6,0.003503592,0.200740217,1.90E+11
Bristol_Bay_2084596,Bristol_Bay,71.1425,4,0,0,1.90E+11
Bristol_Bay_2084672,Bristol_Bay,589.7805395,5,0,0,1.90E+11
Bristol_Bay_2084713,Bristol_Bay,53.4479,4,0,0,1.90E+11
Bristol_Bay_2084733,Bristol_Bay,70.98831111,5,0.004399874,0.252092601,1.90E+11
Bristol_Bay_2085216,Bristol_Bay,254.9741,5,0,0,1.90E+11
Bristol_Bay_2085396,Bristol_Bay,193.2727,5,0.002030115,0.116316886,1.90E+11
Bristol_Bay_2086106,Bristol_Bay,155.608,5,0,0,1.90E+11
Bristol_Bay_2086192,Bristol_Bay,2955.261911,7,0,0,1.90E+11
Bristol_Bay_2086386,Bristol_Bay,336.9876,5,0,0,1.90E+11
Bristol_Bay_2086766,Bristol_Bay,1184.4098,6,0,0,1.90E+11
Bristol_Bay_2087126,Bristol_Bay,172.7549,5,0.003403123,0.194983817,1.90E+11
Bristol_Bay_2087276,Bristol_Bay,219.6496,5,0.015054945,0.862519641,1.90E+11
Bristol_Bay_2087446,Bristol_Bay,165.5261,4,0,0,1.90E+11
Bristol_Bay_2087846,Bristol_Bay,864.8370223,6,0,0,1.90E+11
Bristol_Bay_2087903,Bristol_Bay,7591.640137,8,0,0,1.90E+11
Bristol_Bay_2088163,Bristol_Bay,8605.629435,8,0,0,1.90E+11
Bristol_Bay_2088336,Bristol_Bay,567.8518,5,0,0,1.90E+11
Bristol_Bay_2088616,Bristol_Bay,324.9455,5,0,0,1.90E+11
Bristol_Bay_2088766,Bristol_Bay,16496.60256,8,0,0,1.90E+11
Bristol_Bay_2089306,Bristol_Bay,18106.98328,8,0,0,1.90E+11
Bristol_Bay_2089656,Bristol_Bay,18711.14368,8,0,0,1.90E+11
Bristol_Bay_2089756,Bristol_Bay,18838.13838,8,0,0,1.90E+11
Bristol_Bay_3006179,Bristol_Bay,48.6105,3,0.002325142,0.133220574,1.90E+11
Bristol_Bay_3006389,Bristol_Bay,181.499,5,0,0,1.90E+11
Bristol_Bay_3006540,Bristol_Bay,65.5513,5,0.001967737,0.112742867,1.90E+11
Bristol_Bay_3007140,Bristol_Bay,486.4701,5,0.011824728,0.677475425,1.90E+11
Bristol_Bay_3016021,Bristol_Bay,65.9496,4,0.013424006,0.769092703,1.90E+11
Bristol_Bay_3016301,Bristol_Bay,50.3356,3,0.005389699,0.308804037,1.90E+11
Bristol_Bay_3017471,Bristol_Bay,77.7262,4,0.01695078,0.971115172,1.90E+11
Bristol_Bay_3017701,Bristol_Bay,154.2714,5,0,0,1.90E+11
Bristol_Bay_3018051,Bristol_Bay,198.947,5,0.001828204,0.104748268,1.90E+11
Bristol_Bay_3018151,Bristol_Bay,273.5851,5,0,0,1.90E+11
Bristol_Bay_3018821,Bristol_Bay,154.9932,4,0.001655191,0.094835355,1.90E+11
Bristol_Bay_3018878,Bristol_Bay,358.2926,5,0.001478387,0.084705266,1.90E+11
Bristol_Bay_3021174,Bristol_Bay,51.9988,5,0.000745342,0.042704967,1.90E+11
Bristol_Bay_3021183,Bristol_Bay,47.0367,4,0.000761394,0.043624638,1.90E+11
Bristol_Bay_3021744,Bristol_Bay,127.0923,5,0.015602723,0.893897615,1.90E+11
Bristol_Bay_3021782,Bristol_Bay,838.0358,6,0,0,1.90E+11
Bristol_Bay_3021843,Bristol_Bay,74.5018,4,0.020605125,1.180419672,1.90E+11
Bristol_Bay_3021962,Bristol_Bay,124.3495,4,0.011753193,0.673377357,1.90E+11
Bristol_Bay_3022083,Bristol_Bay,93.1001,4,0.017725655,1.015498885,1.90E+11
Bristol_Bay_3022292,Bristol_Bay,321.399,5,0.002379744,0.136349034,1.90E+11
Bristol_Bay_3022743,Bristol_Bay,110.5539,4,0.010492488,0.601153238,1.90E+11
Bristol_Bay_3022804,Bristol_Bay,65.9262,4,0.001847995,0.105882198,1.90E+11
Bristol_Bay_3023044,Bristol_Bay,148.7091,4,0,0,1.90E+11
Bristol_Bay_3023274,Bristol_Bay,73.9316,4,0,0,1.90E+11
Bristol_Bay_3023593,Bristol_Bay,49.6276,4,0.005030334,0.288214502,1.90E+11
Bristol_Bay_3023733,Bristol_Bay,318.8109,5,0,0,1.90E+11
Bristol_Bay_3023814,Bristol_Bay,999.1499,6,0,0,1.90E+11
Bristol_Bay_3023823,Bristol_Bay,1018.4257,6,0,0,1.90E+11
Bristol_Bay_3024163,Bristol_Bay,425.6893,5,0.000575248,0.032959273,1.90E+11
Bristol_Bay_3024213,Bristol_Bay,741.7249,6,0.00071701,0.041081649,1.90E+11
Bristol_Bay_3024343,Bristol_Bay,6754.2341,8,0,0,1.90E+11
Bristol_Bay_3024533,Bristol_Bay,9147.7133,8,0,0,1.90E+11
Bristol_Bay_3024783,Bristol_Bay,9603.1513,8,0,0,1.90E+11
Bristol_Bay_3025485,Bristol_Bay,53.1826,4,0.004620616,0.264739916,1.90E+11
Bristol_Bay_3026577,Bristol_Bay,131.8991,4,0.0111735,0.640167731,1.90E+11
Bristol_Bay_3029305,Bristol_Bay,149.3344,5,0.005730075,0.328305499,1.90E+11
Bristol_Bay_3030445,Bristol_Bay,338.6569,6,0.000306452,0.017558383,1.90E+11
Bristol_Bay_3030555,Bristol_Bay,492.3986,6,0,0,1.90E+11
Bristol_Bay_3030955,Bristol_Bay,781.4748,6,0,0,1.90E+11
Bristol_Bay_3031385,Bristol_Bay,1956.6315,7,0,0,1.90E+11
Bristol_Bay_3031545,Bristol_Bay,3033.0321,8,0.000628951,0.036036221,1.90E+11
Bristol_Bay_3031556,Bristol_Bay,51.4601,5,0.004066382,0.232985264,1.90E+11
Bristol_Bay_3031685,Bristol_Bay,3078.3362,8,0,0,1.90E+11
Bristol_Bay_3032286,Bristol_Bay,233.8134,5,0.001873193,0.107325939,1.90E+11
Bristol_Bay_3032395,Bristol_Bay,4485.855,8,0,0,1.90E+11
Bristol_Bay_3033796,Bristol_Bay,395.1173,5,0,0,1.90E+11
Bristol_Bay_3033806,Bristol_Bay,446.6323,5,0,0,1.90E+11
Bristol_Bay_3033956,Bristol_Bay,273.1076,5,0,0,1.90E+11
Bristol_Bay_3034116,Bristol_Bay,807.1155,7,0.00131307,0.075233351,1.90E+11
Bristol_Bay_3034296,Bristol_Bay,537.2677,5,0.001020434,0.058466567,1.90E+11
Bristol_Bay_4031778,Bristol_Bay,143.4629,5,0,0,1.90E+11
Bristol_Bay_4032098,Bristol_Bay,186.1308,4,0,0,1.90E+11
Bristol_Bay_4032638,Bristol_Bay,75.7532,4,0,0,1.90E+11
Bristol_Bay_4033588,Bristol_Bay,202.4404,4,0,0,1.90E+11
Bristol_Bay_4033648,Bristol_Bay,304.2784,5,0,0,1.90E+11
Bristol_Bay_4033908,Bristol_Bay,1251.4587,7,0,0,1.90E+11
Bristol_Bay_4034378,Bristol_Bay,1341.8993,7,0,0,1.90E+11
Bristol_Bay_4047920,Bristol_Bay,47.3539,5,0.006789824,0.389022286,1.90E+11
Bristol_Bay_4049360,Bristol_Bay,87.6987,4,0.001832408,0.104989123,1.90E+11
Bristol_Bay_4050100,Bristol_Bay,59.7806,4,0.01002282,0.574246083,1.90E+11
Bristol_Bay_4050230,Bristol_Bay,56.458,4,0.027614237,1.581777285,1.90E+11
Bristol_Bay_4050540,Bristol_Bay,96.9915,4,0.017172873,0.983836451,1.90E+11
Bristol_Bay_4050550,Bristol_Bay,86.7099,5,0.003662481,0.209843764,1.90E+11
Bristol_Bay_4050990,Bristol_Bay,76.1956,4,0.006617473,0.379147756,1.90E+11
Bristol_Bay_4051060,Bristol_Bay,150.1143,4,0.00536931,0.307635818,1.90E+11
Bristol_Bay_4051080,Bristol_Bay,195.1563,5,0,0,1.90E+11
Bristol_Bay_4051420,Bristol_Bay,184.0009,4,0.014565037,0.834456171,1.90E+11
Bristol_Bay_4051780,Bristol_Bay,412.83,5,0.007956637,0.455872094,1.90E+11
Bristol_Bay_4052630,Bristol_Bay,762.7784,5,0.000819986,0.04698172,1.90E+11
Bristol_Bay_4053250,Bristol_Bay,1046.6455,5,0.002400863,0.13755908,1.90E+11
Bristol_Bay_4054380,Bristol_Bay,143.7841,5,0.002370029,0.135792398,1.90E+11
Bristol_Bay_4055160,Bristol_Bay,320.5187,6,0.001470325,0.084243333,1.90E+11
Bristol_Bay_4055500,Bristol_Bay,86.7898,4,0.002071068,0.118663275,1.90E+11
Bristol_Bay_4055540,Bristol_Bay,1680.7912,6,0.00085016,0.048710579,1.90E+11
Bristol_Bay_4055830,Bristol_Bay,477.8399,6,0.004525961,0.25931667,1.90E+11
Bristol_Bay_4060207,Bristol_Bay,145.1065,4,0.000346957,0.019879158,1.90E+11
Bristol_Bay_4060767,Bristol_Bay,86.4693,4,0,0,1.90E+11
Bristol_Bay_4061677,Bristol_Bay,91.5312,5,0,0,1.90E+11
Bristol_Bay_4062507,Bristol_Bay,91.6943,5,0,0,1.90E+11
Bristol_Bay_4062707,Bristol_Bay,312.1678,5,0,0,1.90E+11
Bristol_Bay_4062777,Bristol_Bay,216.0692,5,0,0,1.90E+11
Bristol_Bay_4062797,Bristol_Bay,205.0702,5,0.000262917,0.01506405,1.90E+11
Bristol_Bay_4062937,Bristol_Bay,49.3716,4,0.001552159,0.088932064,1.90E+11
Bristol_Bay_4063287,Bristol_Bay,395.5492,5,0,0,1.90E+11
Bristol_Bay_4063447,Bristol_Bay,467.3698,6,0,0,1.90E+11
Bristol_Bay_4063647,Bristol_Bay,372.9357,5,0,0,1.90E+11
Bristol_Bay_4063687,Bristol_Bay,121.4204,5,0,0,1.90E+11
Bristol_Bay_4064097,Bristol_Bay,1199.738,6,0,0,1.90E+11
Bristol_Bay_4064277,Bristol_Bay,577.4936,7,0,0,1.90E+11
Bristol_Bay_4064797,Bristol_Bay,703.2273,7,0,0,1.90E+11
Bristol_Bay_4065007,Bristol_Bay,864.3748,7,0,0,1.90E+11
Bristol_Bay_4065337,Bristol_Bay,1107.1527,7,0,0,1.90E+11
Bristol_Bay_4065477,Bristol_Bay,3532.1448,6,0,0,1.90E+11
Bristol_Bay_4065606,Bristol_Bay,41.917,4,0.0027849,0.159562632,1.90E+11
Bristol_Bay_4065837,Bristol_Bay,30229.5096,9,0.000414925,0.023773476,1.90E+11
Bristol_Bay_4065957,Bristol_Bay,30482.8445,9,0,0,1.90E+11
Bristol_Bay_4066047,Bristol_Bay,31028.1614,9,0,0,1.90E+11
Bristol_Bay_4066267,Bristol_Bay,31241.9117,9,0,0,1.90E+11
Bristol_Bay_4066507,Bristol_Bay,31363.3326,9,0,0,1.90E+11
Bristol_Bay_4066577,Bristol_Bay,35214.4916,9,0,0,1.90E+11
Bristol_Bay_4066636,Bristol_Bay,54.7566,4,0.003294755,0.188774847,1.90E+11
Bristol_Bay_4066776,Bristol_Bay,42.2221,4,0.004199262,0.240598573,1.90E+11
Bristol_Bay_4066846,Bristol_Bay,64.6119,5,0,0,1.90E+11
Bristol_Bay_4067116,Bristol_Bay,56.1852,4,0.003379305,0.19361918,1.90E+11
Bristol_Bay_4067236,Bristol_Bay,76.4013,4,0.001112642,0.063749675,1.90E+11
Bristol_Bay_4067386,Bristol_Bay,80.7743,4,0.000454116,0.026018917,1.90E+11
Bristol_Bay_4067816,Bristol_Bay,69.6015,4,0,0,1.90E+11
Bristol_Bay_4068046,Bristol_Bay,162.5502,5,0,0,1.90E+11
Bristol_Bay_4068136,Bristol_Bay,125.6198,5,0.00186225,0.106698939,1.90E+11
Bristol_Bay_4068386,Bristol_Bay,271.2413,5,0.000265301,0.0152006,1.90E+11
Bristol_Bay_4068633,Bristol_Bay,3.233,2,0.000518609,0.029714123,1.90E+11
Bristol_Bay_4070796,Bristol_Bay,44.8381,4,0.004032422,0.231039527,1.90E+11
Bristol_Bay_4071086,Bristol_Bay,106.871,5,0,0,1.90E+11
Bristol_Bay_4071296,Bristol_Bay,58.9916,4,0.003088573,0.176961607,1.90E+11
Bristol_Bay_4071606,Bristol_Bay,264.0307,5,0,0,1.90E+11
Bristol_Bay_4071786,Bristol_Bay,75.9387,4,0.001961917,0.112409404,1.90E+11
Bristol_Bay_4072006,Bristol_Bay,96.6888,4,0,0,1.90E+11
Bristol_Bay_4072026,Bristol_Bay,55.7589,4,0.002383458,0.136561836,1.90E+11
