OID_,cat_ID_txt,O1Region,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,region,cat_ID,cat_ID_con
705,72402, 1,4381819.433062236756086,21.628254283440707,Prince_William_Sound,72402,Prince_William_Sound_72402
706,74542, 1,12857380.642307071015239,41.341129435373063,Prince_William_Sound,74542,Prince_William_Sound_74542
707,74602, 1,1709633.801640619989485,7.565621715952366,Prince_William_Sound,74602,Prince_William_Sound_74602
708,75002, 1,5268103.792843106202781,21.369190488882019,Prince_William_Sound,75002,Prince_William_Sound_75002
709,75422, 1,8242071.950564135797322,15.598787897634342,Prince_William_Sound,75422,Prince_William_Sound_75422
710,75432, 1,1340316.643930705497041,3.644165123058596,Prince_William_Sound,75432,Prince_William_Sound_75432
711,76622, 1,17184815.303199842572212,21.003838180340200,Prince_William_Sound,76622,Prince_William_Sound_76622
712,76652, 1,2189589.363156491890550,3.044944809629520,Prince_William_Sound,76652,Prince_William_Sound_76652
713,76692, 1,2189589.363156492356211,3.010572477872257,Prince_William_Sound,76692,Prince_William_Sound_76692
714,76812, 1,4962691.433757985010743,6.455021369046469,Prince_William_Sound,76812,Prince_William_Sound_76812
715,77292, 1,252076.801799474400468,1.061143672962022,Prince_William_Sound,77292,Prince_William_Sound_77292
716,77992, 1,95809099.915620356798172,79.195473487427762,Prince_William_Sound,77992,Prince_William_Sound_77992
717,78522, 1,5837251.362826234661043,34.952135915418125,Prince_William_Sound,78522,Prince_William_Sound_78522
718,79531, 1,5920602.829052696004510,21.956539486420208,Prince_William_Sound,79531,Prince_William_Sound_79531
719,79792, 1,20515829.944025546312332,15.860220746189176,Prince_William_Sound,79792,Prince_William_Sound_79792
720,79972, 1,3831334.794595709536225,11.776112945509761,Prince_William_Sound,79972,Prince_William_Sound_79972
721,80112, 1,911028557.363318800926208,71.133476602802787,Prince_William_Sound,80112,Prince_William_Sound_80112
722,80272, 1,16415873.084841331467032,19.306068809968917,Prince_William_Sound,80272,Prince_William_Sound_80272
723,82471, 1,8817978.257634682580829,26.428510545759025,Prince_William_Sound,82471,Prince_William_Sound_82471
724,84641, 1,124013275.253578037023544,81.050137380686408,Prince_William_Sound,84641,Prince_William_Sound_84641
725,86871, 1,3601211.575840950012207,13.151027355308672,Prince_William_Sound,86871,Prince_William_Sound_86871
726,87851, 1,6398029.377003964036703,12.530978436169205,Prince_William_Sound,87851,Prince_William_Sound_87851
727,89681, 1,145398874.987332820892334,62.652781967636969,Prince_William_Sound,89681,Prince_William_Sound_89681
728,91741, 1,181710896.565457761287689,31.720097931100426,Prince_William_Sound,91741,Prince_William_Sound_91741
729,91751, 1,181710896.565457731485367,31.613231834695803,Prince_William_Sound,91751,Prince_William_Sound_91751
730,91921, 1,216960224.771460264921188,29.344808414477168,Prince_William_Sound,91921,Prince_William_Sound_91921
731,92151, 1,251036555.748389184474945,27.270534030125010,Prince_William_Sound,92151,Prince_William_Sound_92151
732,93261, 1,28132279.128536392003298,24.010842093951680,Prince_William_Sound,93261,Prince_William_Sound_93261
