OID_,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,region,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD
722,Copper_River_75019600198206,75019600198206.000000000000000,75019600198206,75019600198206.000000000000000,Copper_River,455,759,662.896632470627083,27.718220367457747
723,Copper_River_75019600181619,75019600181619.000000000000000,75019600181619,75019600181619.000000000000000,Copper_River,454,3756,1080.315855012108159,432.786323058658866
724,Copper_River_75019600132159,75019600132159.000000000000000,75019600132159,75019600132159.000000000000000,Copper_River,474,959,751.409736185549491,85.635520629648525
725,Copper_River_75019600131315,75019600131315.000000000000000,75019600131315,75019600131315.000000000000000,Copper_River,481,1360,673.234725142091293,154.623800698449884
726,Copper_River_75019600143036,75019600143036.000000000000000,75019600143036,75019600143036.000000000000000,Copper_River,637,959,762.859164453825656,81.184222746049670
727,Copper_River_75019600161870,75019600161870.000000000000000,75019600161870,75019600161870.000000000000000,Copper_River,311,3099,807.206463998701338,304.884178998709899
728,Copper_River_75019600198321,75019600198321.000000000000000,75019600198321,75019600198321.000000000000000,Copper_River,307,725,464.125361318531702,58.594341208660687
729,Copper_River_75019600128647,75019600128647.000000000000000,75019600128647,75019600128647.000000000000000,Copper_River,301,4946,1015.706423761623341,484.567338798012997
730,Copper_River_75019600176914,75019600176914.000000000000000,75019600176914,75019600176914.000000000000000,Copper_River,538,3756,1138.418809383292228,439.319521040767484
731,Copper_River_75019600181506,75019600181506.000000000000000,75019600181506,75019600181506.000000000000000,Copper_River,302,2499,1019.702770424959795,369.059776901677935
732,Copper_River_75019600133523,75019600133523.000000000000000,75019600133523,75019600133523.000000000000000,Copper_River,541,2065,1106.427452756785442,311.761542754709922
733,Copper_River_75019600189072,75019600189072.000000000000000,75019600189072,75019600189072.000000000000000,Copper_River,545,1164,797.929531587642145,107.571626452148493
734,Copper_River_75019600129012,75019600129012.000000000000000,75019600129012,75019600129012.000000000000000,Copper_River,277,4946,1013.652371495603461,476.548669261073940
735,Copper_River_75019600128599,75019600128599.000000000000000,75019600128599,75019600128599.000000000000000,Copper_River,271,4946,1012.546887178974998,476.795303344115780
736,Copper_River_75019600117722,75019600117722.000000000000000,75019600117722,75019600117722.000000000000000,Copper_River,262,4946,1012.394288673018650,476.885747631296908
737,Copper_River_75019600181391,75019600181391.000000000000000,75019600181391,75019600181391.000000000000000,Copper_River,485,2499,1043.369394319627418,364.597698003587993
738,Copper_River_75019600119089,75019600119089.000000000000000,75019600119089,75019600119089.000000000000000,Copper_River,599,1385,718.092634379258357,113.583605063949008
739,Copper_River_75019600119714,75019600119714.000000000000000,75019600119714,75019600119714.000000000000000,Copper_River,821,2065,1249.240544566839617,255.657795479402495
740,Copper_River_75019600196827,75019600196827.000000000000000,75019600196827,75019600196827.000000000000000,Copper_River,520,2499,1054.362044280438340,377.611182008586582
741,Copper_River_75019600120847,75019600120847.000000000000000,75019600120847,75019600120847.000000000000000,Copper_River,202,4170,1166.829068966973182,628.027237301774448
742,Copper_River_75019600195594,75019600195594.000000000000000,75019600195594,75019600195594.000000000000000,Copper_River,309,1191,584.812196372829817,175.902411679537011
743,Copper_River_75019600123866,75019600123866.000000000000000,75019600123866,75019600123866.000000000000000,Copper_River,307,2262,1064.761679995971690,339.906354809539437
744,Copper_River_75019600198308,75019600198308.000000000000000,75019600198308,75019600198308.000000000000000,Copper_River,526,1845,1130.801401040298970,231.386414673514821
745,Copper_River_75019600119075,75019600119075.000000000000000,75019600119075,75019600119075.000000000000000,Copper_River,527,1733,838.460940257063839,242.727124963367800
746,Copper_River_75019600174820,75019600174820.000000000000000,75019600174820,75019600174820.000000000000000,Copper_River,527,1739,1110.237082778568720,222.950281371637516
747,Copper_River_75019600198550,75019600198550.000000000000000,75019600198550,75019600198550.000000000000000,Copper_River,367,1952,1174.093739804118513,309.915927096638143
748,Copper_River_75019600175832,75019600175832.000000000000000,75019600175832,75019600175832.000000000000000,Copper_River,224,2262,961.522925859530233,375.419686676924414
749,Copper_River_75019600158025,75019600158025.000000000000000,75019600158025,75019600158025.000000000000000,Copper_River,181,2262,958.742608600979224,380.801675880752214
750,Copper_River_75019600132577,75019600132577.000000000000000,75019600132577,75019600132577.000000000000000,Copper_River,449,1747,935.916416336668476,233.087574791457513
751,Copper_River_75019600117719,75019600117719.000000000000000,75019600117719,75019600117719.000000000000000,Copper_River,160,4946,1014.036225786322348,486.519606276781303
752,Copper_River_75019600196840,75019600196840.000000000000000,75019600196840,75019600196840.000000000000000,Copper_River,449,2262,1087.932712933556331,346.606363311578377
753,Copper_River_75019600119855,75019600119855.000000000000000,75019600119855,75019600119855.000000000000000,Copper_River,449,1971,1147.546929446835293,278.068948729679960
754,Copper_River_75019600181326,75019600181326.000000000000000,75019600181326,75019600181326.000000000000000,Copper_River,919,1945,1361.936367854829996,219.355570469354518
755,Copper_River_75019600153899,75019600153899.000000000000000,75019600153899,75019600153899.000000000000000,Copper_River,490,1941,944.502838421280558,331.296987936720996
756,Copper_River_75019600118512,75019600118512.000000000000000,75019600118512,75019600118512.000000000000000,Copper_River,144,4309,1422.932988304664377,804.435711728387105
757,Copper_River_75019600169606,75019600169606.000000000000000,75019600169606,75019600169606.000000000000000,Copper_River,140,4946,1025.766282953278278,507.202722923086583
758,Copper_River_75019600118417,75019600118417.000000000000000,75019600118417,75019600118417.000000000000000,Copper_River,856,1845,1245.175840930370896,193.018657260283959
759,Copper_River_75019600181826,75019600181826.000000000000000,75019600181826,75019600181826.000000000000000,Copper_River,524,1760,976.626536811863957,373.076230240619680
760,Copper_River_75019600197033,75019600197033.000000000000000,75019600197033,75019600197033.000000000000000,Copper_River,529,2198,1264.474486010220744,320.654922446031435
761,Copper_River_75019600130754,75019600130754.000000000000000,75019600130754,75019600130754.000000000000000,Copper_River,566,2262,1175.158625546654321,322.966868881085873
762,Copper_River_75019600133541,75019600133541.000000000000000,75019600133541,75019600133541.000000000000000,Copper_River,571,2262,1215.694901530488323,320.198600436851791
763,Copper_River_75019600112990,75019600112990.000000000000000,75019600112990,75019600112990.000000000000000,Copper_River,532,1754,1165.426046590781425,266.625170149549149
764,Copper_River_75019600179147,75019600179147.000000000000000,75019600179147,75019600179147.000000000000000,Copper_River,533,1941,951.329574735385222,341.029620505682203
765,Copper_River_75019600197497,75019600197497.000000000000000,75019600197497,75019600197497.000000000000000,Copper_River,613,1752,1211.736270417155538,219.909599287409748
766,Copper_River_75019600131335,75019600131335.000000000000000,75019600131335,75019600131335.000000000000000,Copper_River,573,2165,1241.747523912873703,258.070526754640127
767,Copper_River_75019600133540,75019600133540.000000000000000,75019600133540,75019600133540.000000000000000,Copper_River,900,2165,1327.135357470958070,229.708234495477399
768,Copper_River_75019600128755,75019600128755.000000000000000,75019600128755,75019600128755.000000000000000,Copper_River,550,2499,1220.333015821300478,391.167482718327278
769,Copper_River_75019600133538,75019600133538.000000000000000,75019600133538,75019600133538.000000000000000,Copper_River,571,2262,1260.850905207978940,327.649941576098229
770,Copper_River_75019600117697,75019600117697.000000000000000,75019600117697,75019600117697.000000000000000,Copper_River,332,3756,981.759342255041929,434.966408694460597
771,Copper_River_75019600195238,75019600195238.000000000000000,75019600195238,75019600195238.000000000000000,Copper_River,183,4946,1019.643268861576985,492.964596885062861
772,Copper_River_75019600114066,75019600114066.000000000000000,75019600114066,75019600114066.000000000000000,Copper_River,225,4946,1013.272725019014615,480.914365334793331
773,Copper_River_75019700010639,75019700010639.000000000000000,75019700010639,75019700010639.000000000000000,Copper_River,426,4679,1714.339281780413330,641.959197234456610
774,Copper_River_75019700005134,75019700005134.000000000000000,75019700005134,75019700005134.000000000000000,Copper_River,181,4986,1374.208426634505486,830.828608515698761
775,Copper_River_75019700002595,75019700002595.000000000000000,75019700002595,75019700002595.000000000000000,Copper_River,774,2317,1214.014058368979477,323.410850727038621
776,Copper_River_75019700004190,75019700004190.000000000000000,75019700004190,75019700004190.000000000000000,Copper_River,410,3117,1239.910903685635958,475.077153798854738
777,Copper_River_75019700001476,75019700001476.000000000000000,75019700001476,75019700001476.000000000000000,Copper_River,700,2048,1086.953198956863389,265.534091176139668
778,Copper_River_75019700003218,75019700003218.000000000000000,75019700003218,75019700003218.000000000000000,Copper_River,224,1956,1276.566856972023970,351.484897712329712
779,Copper_River_75019700017807,75019700017807.000000000000000,75019700017807,75019700017807.000000000000000,Copper_River,425,3403,1461.840286726374870,482.994097290197089
780,Copper_River_75019700004810,75019700004810.000000000000000,75019700004810,75019700004810.000000000000000,Copper_River,300,4991,1589.250807830771691,687.552323421057281
781,Copper_River_75019700010439,75019700010439.000000000000000,75019700010439,75019700010439.000000000000000,Copper_River,386,2580,1247.180573958764398,411.561523135110804
782,Copper_River_75019700002996,75019700002996.000000000000000,75019700002996,75019700002996.000000000000000,Copper_River,180,4991,1502.160898893576359,698.180980845702265
783,Copper_River_75019700016379,75019700016379.000000000000000,75019700016379,75019700016379.000000000000000,Copper_River,449,2805,1340.721665265544971,415.174221591472985
784,Copper_River_75019700010575,75019700010575.000000000000000,75019700010575,75019700010575.000000000000000,Copper_River,418,4991,1902.478165146824949,713.014152234747257
785,Copper_River_75019700002919,75019700002919.000000000000000,75019700002919,75019700002919.000000000000000,Copper_River,323,3403,1406.870352373601008,506.182883353765703
786,Copper_River_75019700004212,75019700004212.000000000000000,75019700004212,75019700004212.000000000000000,Copper_River,613,2476,1376.283781227847385,336.264359755301939
787,Copper_River_75019700000332,75019700000332.000000000000000,75019700000332,75019700000332.000000000000000,Copper_River,274,1971,911.495895043461928,446.618204788935429
788,Copper_River_75019700001727,75019700001727.000000000000000,75019700001727,75019700001727.000000000000000,Copper_River,448,2317,1267.666097269657712,355.573073993145670
789,Copper_River_75019700001794,75019700001794.000000000000000,75019700001794,75019700001794.000000000000000,Copper_River,377,2053,1103.958395791754810,324.283814463824740
790,Copper_River_75019700004866,75019700004866.000000000000000,75019700004866,75019700004866.000000000000000,Copper_River,282,2579,1259.219723990134753,426.653435167126247
791,Copper_River_75019700017989,75019700017989.000000000000000,75019700017989,75019700017989.000000000000000,Copper_River,218,4991,1526.536303246001125,694.675003294398948
792,Copper_River_75019700004684,75019700004684.000000000000000,75019700004684,75019700004684.000000000000000,Copper_River,322,4991,1730.573159943817473,741.493618008069689
793,Copper_River_75019700016412,75019700016412.000000000000000,75019700016412,75019700016412.000000000000000,Copper_River,452,2331,1320.160208783977396,316.265127428048402
794,Copper_River_75019700005989,75019700005989.000000000000000,75019700005989,75019700005989.000000000000000,Copper_River,445,2479,1276.596676855577471,424.061623647649355
795,Copper_River_75019700017829,75019700017829.000000000000000,75019700017829,75019700017829.000000000000000,Copper_River,409,3403,1442.835767315119710,491.415326912687988
796,Copper_River_75019700005942,75019700005942.000000000000000,75019700005942,75019700005942.000000000000000,Copper_River,306,1961,829.631158781989143,418.689137079812383
797,Copper_River_75019700010633,75019700010633.000000000000000,75019700010633,75019700010633.000000000000000,Copper_River,345,4958,1552.689187633062829,790.724926806231224
798,Copper_River_75019700010631,75019700010631.000000000000000,75019700010631,75019700010631.000000000000000,Copper_River,340,4679,1629.583034267773883,653.427991208344338
799,Copper_River_75019700010617,75019700010617.000000000000000,75019700010617,75019700010617.000000000000000,Copper_River,161,4991,1481.278124336210567,691.427967175919889
800,Copper_River_75019700003861,75019700003861.000000000000000,75019700003861,75019700003861.000000000000000,Copper_River,275,4958,1586.278624034653149,702.651078799965944
801,Copper_River_75019700007155,75019700007155.000000000000000,75019700007155,75019700007155.000000000000000,Copper_River,432,2479,1073.204074546844595,473.805485998616007
802,Copper_River_75019700003629,75019700003629.000000000000000,75019700003629,75019700003629.000000000000000,Copper_River,203,2219,999.605991483687603,418.670594811219189
803,Copper_River_75019700002476,75019700002476.000000000000000,75019700002476,75019700002476.000000000000000,Copper_River,445,2805,1285.898295199606082,410.122250411626339
804,Copper_River_75019700003637,75019700003637.000000000000000,75019700003637,75019700003637.000000000000000,Copper_River,378,2219,1117.459773840332446,405.008769014001871
805,Copper_River_75019700017110,75019700017110.000000000000000,75019700017110,75019700017110.000000000000000,Copper_River,272,4991,1546.169111403069792,682.930408532718275
806,Copper_River_75019700005921,75019700005921.000000000000000,75019700005921,75019700005921.000000000000000,Copper_River,235,3117,1099.490541030388158,514.109452279387597
807,Copper_River_75019700001655,75019700001655.000000000000000,75019700001655,75019700001655.000000000000000,Copper_River,430,2702,1267.407618884517888,337.628928538329433
808,Copper_River_75019700006876,75019700006876.000000000000000,75019700006876,75019700006876.000000000000000,Copper_River,364,4991,1811.779150199032074,698.612607648912331
809,Copper_River_75019700012433,75019700012433.000000000000000,75019700012433,75019700012433.000000000000000,Copper_River,183,2317,1191.694750650466403,394.883373673271649
810,Copper_River_75019700017973,75019700017973.000000000000000,75019700017973,75019700017973.000000000000000,Copper_River,140,4991,1468.787698674059357,700.775364827938802
811,Copper_River_75019700010666,75019700010666.000000000000000,75019700010666,75019700010666.000000000000000,Copper_River,523,4679,1811.837470705219630,627.107617865422867
812,Copper_River_75019700006226,75019700006226.000000000000000,75019700006226,75019700006226.000000000000000,Copper_River,565,3117,1355.866259169812338,485.347397677024333
813,Copper_River_75019700004138,75019700004138.000000000000000,75019700004138,75019700004138.000000000000000,Copper_River,756,2258,1389.317372184203123,323.938331056391178
814,Copper_River_75019700001722,75019700001722.000000000000000,75019700001722,75019700001722.000000000000000,Copper_River,392,3403,1426.621876349019203,497.872674281933143
815,Copper_River_75003900048794,75003900048794.000000000000000,75003900048794,75003900048794.000000000000000,Copper_River,140,1975,1226.206183294948232,327.605115321989445
816,Copper_River_75003900062340,75003900062340.000000000000000,75003900062340,75003900062340.000000000000000,Copper_River,125,4991,1182.630081323199192,620.571104148445784
817,Copper_River_75003900056636,75003900056636.000000000000000,75003900056636,75003900056636.000000000000000,Copper_River,166,2037,1267.473081334690960,321.624537853815184
818,Copper_River_75003900057331,75003900057331.000000000000000,75003900057331,75003900057331.000000000000000,Copper_River,112,2099,1132.909049348938652,424.321091708213430
819,Copper_River_75003900057807,75003900057807.000000000000000,75003900057807,75003900057807.000000000000000,Copper_River,80,2314,1139.850152854674889,461.721164219673085
820,Copper_River_75003900016668,75003900016668.000000000000000,75003900016668,75003900016668.000000000000000,Copper_River,104,4991,1181.924124661017458,618.976628326714035
821,Copper_River_75003900048516,75003900048516.000000000000000,75003900048516,75003900048516.000000000000000,Copper_River,93,2287,1146.702717923316186,401.948618079904975
822,Copper_River_75003900057747,75003900057747.000000000000000,75003900057747,75003900057747.000000000000000,Copper_River,93,4991,1181.192741841395673,619.071206549627846
823,Copper_River_75003900057793,75003900057793.000000000000000,75003900057793,75003900057793.000000000000000,Copper_River,77,4991,1179.889553716640648,615.050192316043535
824,Copper_River_75003900048464,75003900048464.000000000000000,75003900048464,75003900048464.000000000000000,Copper_River,77,2145,1102.776324497453970,443.036366645584110
825,Copper_River_75003900057854,75003900057854.000000000000000,75003900057854,75003900057854.000000000000000,Copper_River,75,3375,1182.372049328143021,528.065680525122161
826,Copper_River_75003900073407,75003900073407.000000000000000,75003900073407,75003900073407.000000000000000,Copper_River,62,4991,1178.728843635539761,614.902157447333025
827,Copper_River_75003900012034,75003900012034.000000000000000,75003900012034,75003900012034.000000000000000,Copper_River,51,4991,1172.765558844260568,614.658072986249067
828,Copper_River_75003900057655,75003900057655.000000000000000,75003900057655,75003900057655.000000000000000,Copper_River,197,3242,1323.004871714607589,492.901981363996413
829,Copper_River_75003900057643,75003900057643.000000000000000,75003900057643,75003900057643.000000000000000,Copper_River,112,3242,1221.785637735581759,507.254230447906423
830,Copper_River_75003900008418,75003900008418.000000000000000,75003900008418,75003900008418.000000000000000,Copper_River,95,2354,1072.185245281611742,458.434986738646501
831,Copper_River_75003900034185,75003900034185.000000000000000,75003900034185,75003900034185.000000000000000,Copper_River,65,1613,718.924745398457731,384.201211992803962
832,Copper_River_75003900034254,75003900034254.000000000000000,75003900034254,75003900034254.000000000000000,Copper_River,59,2451,951.146157381629905,504.743606776890886
833,Copper_River_75003900084672,75003900084672.000000000000000,75003900084672,75003900084672.000000000000000,Copper_River,62,2202,885.646573625620135,618.293814378900379
834,Copper_River_75003900016354,75003900016354.000000000000000,75003900016354,75003900016354.000000000000000,Copper_River,56,3375,1137.680150441716478,527.942545329195241
835,Copper_River_75003900073175,75003900073175.000000000000000,75003900073175,75003900073175.000000000000000,Copper_River,46,3375,1108.997685936665448,542.529637686726346
836,Copper_River_75003900016860,75003900016860.000000000000000,75003900016860,75003900016860.000000000000000,Copper_River,46,4991,1170.171911850595961,615.405992914385024
837,Copper_River_75003900055094,75003900055094.000000000000000,75003900055094,75003900055094.000000000000000,Copper_River,40,4991,1165.280405558720759,612.028506067481203
838,Copper_River_75003900065861,75003900065861.000000000000000,75003900065861,75003900065861.000000000000000,Copper_River,43,1939,514.480876666242239,452.520842545070195
839,Copper_River_75003900033566,75003900033566.000000000000000,75003900033566,75003900033566.000000000000000,Copper_River,32,4991,1158.180197284341602,612.406682691821629
840,Copper_River_75003900084267,75003900084267.000000000000000,75003900084267,75003900084267.000000000000000,Copper_River,22,1175,192.151707402177664,224.500250297237471
841,Copper_River_75003900034040,75003900034040.000000000000000,75003900034040,75003900034040.000000000000000,Copper_River,14,1325,277.253437321850015,310.710278381222167
842,Copper_River_75003900043332,75003900043332.000000000000000,75003900043332,75003900043332.000000000000000,Copper_River,81,3421,1032.574844490941814,653.177259202272694
843,Copper_River_75003900054756,75003900054756.000000000000000,75003900054756,75003900054756.000000000000000,Copper_River,0,1461,418.134732364754541,333.053322884657746
844,Copper_River_75003900049180,75003900049180.000000000000000,75003900049180,75003900049180.000000000000000,Copper_River,7,3421,629.770513549142720,610.193942232309837
845,Copper_River_75003900051444,75003900051444.000000000000000,75003900051444,75003900051444.000000000000000,Copper_River,44,3421,842.083514366177837,662.464137188737595
846,Copper_River_75003900034359,75003900034359.000000000000000,75003900034359,75003900034359.000000000000000,Copper_River,0,1961,649.158398825207314,457.056858122835820
847,Copper_River_75003900023132,75003900023132.000000000000000,75003900023132,75003900023132.000000000000000,Copper_River,0,1286,394.912950401116007,336.867586824288708
848,Copper_River_75003900055885,75003900055885.000000000000000,75003900055885,75003900055885.000000000000000,Copper_River,0,1999,756.574327795327918,412.135574745160511
849,Copper_River_75003900038747,75003900038747.000000000000000,75003900038747,75003900038747.000000000000000,Copper_River,26,985,209.283131035146482,186.434178228319524
850,Copper_River_75003900055856,75003900055856.000000000000000,75003900055856,75003900055856.000000000000000,Copper_River,8,3421,645.491994436840287,658.893205735036190
851,Copper_River_75003900084262,75003900084262.000000000000000,75003900084262,75003900084262.000000000000000,Copper_River,1,4991,1144.800134211416662,618.415969998919081
852,Copper_River_75003900023129,75003900023129.000000000000000,75003900023129,75003900023129.000000000000000,Copper_River,5,985,177.602323567144055,181.592441995096266
853,Copper_River_75003900023613,75003900023613.000000000000000,75003900023613,75003900023613.000000000000000,Copper_River,2,207,99.433251567184683,45.986246131655626
854,Copper_River_75003900044867,75003900044867.000000000000000,75003900044867,75003900044867.000000000000000,Copper_River,2,891,240.005245038650628,210.338772356417962
855,Copper_River_75003900055526,75003900055526.000000000000000,75003900055526,75003900055526.000000000000000,Copper_River,4,620,185.320742048000284,128.828588835888553
856,Copper_River_75003900044552,75003900044552.000000000000000,75003900044552,75003900044552.000000000000000,Copper_River,3,527,180.582901383341067,118.265245451515042
857,Copper_River_75003900054448,75003900054448.000000000000000,75003900054448,75003900054448.000000000000000,Copper_River,4,99,31.305313715025964,17.440429501665477
858,Copper_River_75003900047600,75003900047600.000000000000000,75003900047600,75003900047600.000000000000000,Copper_River,16,1461,618.827942857771973,314.662818439000603
859,Prince_William_Sound_685,685.000000000000000,685,,Prince_William_Sound,0,571,323.882929642444935,159.336336075227536
860,Prince_William_Sound_3038,3038.000000000000000,3038,,Prince_William_Sound,0,678,201.131075987241729,162.705945255945437
861,Prince_William_Sound_13227,13227.000000000000000,13227,,Prince_William_Sound,0,580,223.808762807768431,124.999828938797990
862,Prince_William_Sound_16467,16467.000000000000000,16467,,Prince_William_Sound,0,967,381.970063510832745,234.198266957787808
863,Prince_William_Sound_17027,17027.000000000000000,17027,,Prince_William_Sound,0,553,206.909934831758449,108.405779280884673
864,Prince_William_Sound_17697,17697.000000000000000,17697,,Prince_William_Sound,3,692,286.203287843206681,140.330367734640248
865,Prince_William_Sound_18357,18357.000000000000000,18357,,Prince_William_Sound,2,813,264.067635547823954,169.947140531888238
866,Prince_William_Sound_18547,18547.000000000000000,18547,,Prince_William_Sound,1,824,263.560404190075133,182.024450657340708
867,Prince_William_Sound_18737,18737.000000000000000,18737,,Prince_William_Sound,0,905,263.282490045726433,213.055598626897705
868,Prince_William_Sound_18967,18967.000000000000000,18967,,Prince_William_Sound,3,903,329.070192431002681,221.171872117369531
869,Prince_William_Sound_19416,19416.000000000000000,19416,,Prince_William_Sound,1,538,224.081425598334931,134.266205820522885
870,Prince_William_Sound_24654,24654.000000000000000,24654,,Prince_William_Sound,1,336,136.603388105278555,70.985890273102441
871,Prince_William_Sound_25516,25516.000000000000000,25516,,Prince_William_Sound,0,512,188.912633500067017,112.596587524478394
872,Prince_William_Sound_26246,26246.000000000000000,26246,,Prince_William_Sound,0,477,172.237583816343459,96.294229158723965
873,Prince_William_Sound_26334,26334.000000000000000,26334,,Prince_William_Sound,0,606,180.928059291180062,152.998112166711707
874,Prince_William_Sound_27303,27303.000000000000000,27303,,Prince_William_Sound,1,351,119.436028007638711,97.370607545391209
875,Prince_William_Sound_28576,28576.000000000000000,28576,,Prince_William_Sound,1,827,209.922227104390458,208.843523320759459
876,Prince_William_Sound_28734,28734.000000000000000,28734,,Prince_William_Sound,0,1029,425.292821288176924,237.923878836966821
877,Prince_William_Sound_29704,29704.000000000000000,29704,,Prince_William_Sound,1,847,309.383442114809895,214.213465372284986
878,Prince_William_Sound_29954,29954.000000000000000,29954,,Prince_William_Sound,1,260,76.692064517459997,48.526067494673448
879,Prince_William_Sound_30114,30114.000000000000000,30114,,Prince_William_Sound,0,857,240.386816705755905,189.044222610491431
880,Prince_William_Sound_30596,30596.000000000000000,30596,,Prince_William_Sound,0,709,292.908624365375942,159.459898921544578
881,Prince_William_Sound_30774,30774.000000000000000,30774,,Prince_William_Sound,0,731,202.138510834878133,160.404082037481089
882,Prince_William_Sound_30886,30886.000000000000000,30886,,Prince_William_Sound,2,881,290.234580681720161,209.209425774615255
883,Prince_William_Sound_30934,30934.000000000000000,30934,,Prince_William_Sound,2,748,208.158394986059164,123.809004425399607
884,Prince_William_Sound_31226,31226.000000000000000,31226,,Prince_William_Sound,0,893,310.352670466969130,194.457832384361211
885,Prince_William_Sound_32015,32015.000000000000000,32015,,Prince_William_Sound,1,378,163.049369031378149,107.475120227348100
886,Prince_William_Sound_32766,32766.000000000000000,32766,,Prince_William_Sound,1,710,297.464059413765085,164.319818228379489
887,Prince_William_Sound_33036,33036.000000000000000,33036,,Prince_William_Sound,2,827,261.396354661865246,177.076815410963633
888,Prince_William_Sound_33396,33396.000000000000000,33396,,Prince_William_Sound,0,1205,536.777915126652033,268.271678747675139
889,Prince_William_Sound_34003,34003.000000000000000,34003,,Prince_William_Sound,0,336,152.951975421764587,81.736560461807926
890,Prince_William_Sound_34993,34993.000000000000000,34993,,Prince_William_Sound,2,546,199.712323918737866,137.285878347341935
891,Prince_William_Sound_35075,35075.000000000000000,35075,,Prince_William_Sound,3,640,279.671893848009063,134.297031964213744
892,Prince_William_Sound_35343,35343.000000000000000,35343,,Prince_William_Sound,0,743,293.816152246921604,186.404691323702593
893,Prince_William_Sound_36553,36553.000000000000000,36553,,Prince_William_Sound,2,472,102.332902725746294,110.028437628177457
894,Prince_William_Sound_37373,37373.000000000000000,37373,,Prince_William_Sound,0,678,294.803545934458725,185.004905663073231
895,Prince_William_Sound_37815,37815.000000000000000,37815,,Prince_William_Sound,0,745,242.643257200356857,181.747029307878364
896,Prince_William_Sound_37935,37935.000000000000000,37935,,Prince_William_Sound,1,594,222.473272210605444,139.888230510446789
897,Prince_William_Sound_38615,38615.000000000000000,38615,,Prince_William_Sound,0,653,249.836894386656581,140.980492484071732
898,Prince_William_Sound_39065,39065.000000000000000,39065,,Prince_William_Sound,0,673,210.889596509398245,169.820777638485481
899,Prince_William_Sound_39255,39255.000000000000000,39255,,Prince_William_Sound,0,585,148.937430271476757,147.543168919883414
900,Prince_William_Sound_39565,39565.000000000000000,39565,,Prince_William_Sound,0,813,276.787933591345450,175.925934446212409
901,Prince_William_Sound_40615,40615.000000000000000,40615,,Prince_William_Sound,0,894,425.080034689955426,182.100391027893011
902,Prince_William_Sound_40635,40635.000000000000000,40635,,Prince_William_Sound,0,742,235.994309290082327,153.457442267666892
903,Prince_William_Sound_40743,40743.000000000000000,40743,,Prince_William_Sound,0,633,250.086613696557578,160.475638339087794
904,Prince_William_Sound_41025,41025.000000000000000,41025,,Prince_William_Sound,0,1003,426.831341266268339,263.932367398577981
905,Prince_William_Sound_41123,41123.000000000000000,41123,,Prince_William_Sound,0,1089,333.347757925645169,215.053800453766314
906,Prince_William_Sound_41143,41143.000000000000000,41143,,Prince_William_Sound,0,571,177.612443568170818,134.798865317774954
907,Prince_William_Sound_41515,41515.000000000000000,41515,,Prince_William_Sound,2,281,129.875242343817689,62.302156773360011
908,Prince_William_Sound_41525,41525.000000000000000,41525,,Prince_William_Sound,1,680,232.027882660470624,126.449693073876034
909,Prince_William_Sound_41963,41963.000000000000000,41963,,Prince_William_Sound,0,1081,355.959076175039343,270.884473083968885
910,Prince_William_Sound_41995,41995.000000000000000,41995,,Prince_William_Sound,0,248,98.870763546797988,47.843166633341340
911,Prince_William_Sound_42455,42455.000000000000000,42455,,Prince_William_Sound,1,1007,411.031544616786107,226.708260604885936
912,Prince_William_Sound_43125,43125.000000000000000,43125,,Prince_William_Sound,0,895,254.444032878991123,198.517191514332467
913,Prince_William_Sound_43195,43195.000000000000000,43195,,Prince_William_Sound,1,562,154.263534390110607,104.086559443177705
914,Prince_William_Sound_43473,43473.000000000000000,43473,,Prince_William_Sound,0,570,98.944637923990300,115.758540488136319
915,Prince_William_Sound_43513,43513.000000000000000,43513,,Prince_William_Sound,4,1121,412.251343912771574,249.244430846519322
916,Prince_William_Sound_43705,43705.000000000000000,43705,,Prince_William_Sound,0,913,223.971272866036969,171.569436622234178
917,Prince_William_Sound_43793,43793.000000000000000,43793,,Prince_William_Sound,0,1283,597.149948957467700,283.461961106335650
918,Prince_William_Sound_43933,43933.000000000000000,43933,,Prince_William_Sound,0,1474,622.166418913695793,301.529132942162676
919,Prince_William_Sound_44113,44113.000000000000000,44113,,Prince_William_Sound,0,1202,401.731227568083682,245.161519891158548
920,Prince_William_Sound_44503,44503.000000000000000,44503,,Prince_William_Sound,11,1279,656.870882040391052,239.237225206803259
921,Prince_William_Sound_44545,44545.000000000000000,44545,,Prince_William_Sound,2,803,358.406886775734677,185.368619772541280
922,Prince_William_Sound_44595,44595.000000000000000,44595,,Prince_William_Sound,1,176,45.944078012592769,34.424744586622033
923,Prince_William_Sound_44633,44633.000000000000000,44633,,Prince_William_Sound,0,1697,589.686378549623441,358.088358109260980
924,Prince_William_Sound_44663,44663.000000000000000,44663,,Prince_William_Sound,0,1853,663.607630983982745,419.122678456975279
925,Prince_William_Sound_45473,45473.000000000000000,45473,,Prince_William_Sound,3,1120,379.476454438212954,222.490660163806069
926,Prince_William_Sound_45835,45835.000000000000000,45835,,Prince_William_Sound,0,1829,767.939799391980841,417.940511795397697
927,Prince_William_Sound_45863,45863.000000000000000,45863,,Prince_William_Sound,1,1544,680.299885436684349,345.599754265519266
928,Prince_William_Sound_45915,45915.000000000000000,45915,,Prince_William_Sound,0,1766,776.434666513638831,385.917702581020137
