OBJECTID,SiteID,cat_ID_con,area_diff,lat,lon,site_max_acc,site_acc_sqKm,Area_km2,str_slope,str_slope_dg,str_ord,dist_coast_km,ds_dist_outlet
,mussm15,Bristol_Bay_4091424,0.024200000000000,59.798213570000001,-155.507284090000013,256087,25.608699999999999,25.632899999999999,0.006843730224000,0.392110736320871,3,90.472204781709436,346.315400000000011
,mustu17,Bristol_Bay_4104574,0.203399999999988,59.703343500000003,-156.300986459999990,4199072,419.907199999999989,420.110599999999977,0.001185875251000,0.067945615060687,6,97.484796224356870,277.856299999999976
,mutsk02,Bristol_Bay_4089074,0.032299999999999,59.816954510000002,-155.764933310000004,202092,20.209199999999999,20.241499999999998,0.005060364135000,0.289935032935412,3,104.112876751993156,325.062599999999975
,mutsk09,Bristol_Bay_4088904,0.091799999999999,59.808756840000001,-155.607412320000009,134295,13.429500000000001,13.521300000000000,0.005102938722000,0.292374314094656,2,95.917173306614487,337.147600000000011
,NCLO,Bristol_Bay_5030704,0.306800000000003,59.273446900000003,-160.003211529999987,441498,44.149799999999999,44.456600000000002,0.001957822073000,0.112174798496084,4,28.930389926511818,48.974100000000000
,Newhalen River,Bristol_Bay_2088253,1.657535357737288,59.919254670000001,-154.887662470000009,86675168,8667.516799999999421,8669.174335357736709,0.000878761923000,0.050349336424406,8,71.061709065629259,222.367999999999995
,NPS_Chulitna_SiteB,Bristol_Bay_2085642,0.187411146999693,60.185487449999997,-154.829187550000000,26653044,2665.304399999999987,2665.491811146999680,0.002743044426000,0.157164474443639,7,87.226404983387738,302.545700000000011
,NPS_Hardenburg_Bay,Bristol_Bay_2068072,0.154800000000000,60.204678420000000,-154.309419960000014,49951,4.995100000000000,5.149900000000000,0.000000000000000,0.000000000000000,3,65.487933946198837,276.806099999999958
,NPS_Little_Kijik_River_Dan,Bristol_Bay_2078232,0.087511113999980,60.307448899999997,-154.294027400000004,1100644,110.064400000000006,110.151911113999986,0.000000000000000,0.000000000000000,4,66.529923743449345,290.984300000000019
,NPS_Newhalen_River,Bristol_Bay_2088253,1.657535357737288,59.919433499999997,-154.887667270000009,86675168,8667.516799999999421,8669.174335357736709,0.000878761923000,0.050349336424406,8,71.073595669589466,222.367999999999995
,NPS_Six_Mile_Outlet,Bristol_Bay_2088163,0.715035357736269,59.946327930000002,-154.863961749999987,86049144,8604.914399999999659,8605.629435357735929,0.000000000000000,0.000000000000000,8,71.825901314659191,227.975500000000011
,OSLR,Bristol_Bay_5021476,0.763599999999997,58.878522959999998,-161.193117970000003,3932748,393.274800000000027,394.038400000000024,0.000879424885000,0.050387321319628,5,8.817242366321917,23.685700000000001
,OSLR2,Bristol_Bay_5021476,0.763599999999997,58.878453219999997,-161.193103220000012,3932748,393.274800000000027,394.038400000000024,0.000879424885000,0.050387321319628,5,8.810233595730201,23.685700000000001
,PULO,Bristol_Bay_5032474,0.030000000000001,59.292611680000000,-159.923875540000012,748038,74.803799999999995,74.833799999999997,0.002883700126000,0.165223388617993,4,33.493114365257803,56.499000000000002
,PULR,Bristol_Bay_5033094,0.009600000000006,59.259538700000000,-160.191025359999998,2479281,247.928100000000001,247.937700000000007,0.004062804433000,0.232780266217080,5,22.131317108003547,32.375799999999998
,SLLR,Bristol_Bay_5008707,0.256200000000007,58.647957939999998,-161.733361419999994,1620888,162.088799999999992,162.344999999999999,0.000751776316000,0.043073601930093,4,1.120098661299565,1.450200000000000
,TOLO,Bristol_Bay_5034893,0.055399999999963,59.529347119999997,-159.712143690000005,13319819,1331.981899999999996,1332.037299999999959,0.000000000000000,0.000000000000000,6,61.712971785261850,103.957499999999996
,TOLR,Bristol_Bay_4071036,0.105599999999995,59.266394699999999,-159.150369750000010,1055815,105.581500000000005,105.687100000000001,0.000000000000000,0.000000000000000,5,43.835386313154707,67.942899999999995
,UW_Agulowak River,Bristol_Bay_4088675,0.841899999999896,59.408970070000002,-158.909064590000014,22153476,2215.347600000000057,2216.189499999999953,0.000753366096000,0.043164689562858,6,46.735256100296453,72.653600000000012
,UW_Agulukpak River,Bristol_Bay_4087015,0.043999999999869,59.576047230000000,-158.531216069999999,11747651,1174.765100000000075,1174.809099999999944,0.000773167410000,0.044299220622884,6,55.385347631675401,145.163299999999992
,UW_Aleknagik Bear Creek,Bristol_Bay_4063606,0.021799999999999,59.295645790000002,-158.777570630000014,174750,17.475000000000001,17.496800000000000,0.000000000000000,0.000000000000000,4,32.084060733763565,58.731400000000001
,UW_Aleknagik Big Whitefish Creek,Bristol_Bay_4059016,0.208000000000000,59.265601480000001,-158.681217889999999,68786,6.878600000000000,7.086600000000000,0.004656475731000,0.266794478521774,2,26.843354738134899,52.688300000000005
,UW_Aleknagik Eagle Creek,Bristol_Bay_4052076,0.956700000000000,59.316878650000000,-158.694005940000011,44198,4.419800000000000,5.376500000000000,0.002896252940000,0.165942605874320,3,32.451586300020523,53.711100000000002
,UW_Aleknagik Hansen Creek,Bristol_Bay_4048046,0.010500000000000,59.321373229999999,-158.701171329999994,22151,2.215100000000000,2.225600000000000,0.008195867039000,0.469578076770200,2,33.084784838058425,56.547800000000002
,UW_Aleknagik Happy Creek,Bristol_Bay_4069586,0.075600000000001,59.323269179999997,-158.718224859999992,166606,16.660599999999999,16.736200000000000,0.008362881336000,0.479146635178514,3,33.603605427121693,56.630199999999995
,UW_Aleknagik Ice Creek,Bristol_Bay_4074726,0.313800000000001,59.331524520000002,-158.813958179999986,945528,94.552800000000005,94.866600000000005,0.000377575400000,0.021633475839918,5,36.586002630092025,61.637200000000000
,UW_Aleknagik Mission Creek,Bristol_Bay_4051616,0.004500000000000,59.275578950000003,-158.599844960000013,32949,3.294900000000000,3.299400000000000,0.029432662805000,1.685880655146261,2,25.722559367614853,46.070200000000000
,UW_Aleknagik Pfifer Creek,Bristol_Bay_4060036,0.883900000000001,59.206349490000001,-158.668246649999986,83056,8.305600000000000,9.189500000000001,0.011896080487000,0.681563055007751,2,20.424948039933025,39.716800000000006
,UW_Aleknagik Silver Salmon Creek,Bristol_Bay_4059736,1.101800000000001,59.225514840000002,-158.673893870000001,108644,10.864400000000000,11.966200000000001,0.008961813817000,0.513460362753695,3,22.518004500185150,44.241599999999998
,UW_Aleknagik Squaw Creek,Bristol_Bay_4046617,0.725600000000000,59.049306729999998,-158.568458029999988,52522,5.252200000000000,5.977800000000000,0.005460887051000,0.312882670256666,2,2.718451044384204,7.705800000000000
,UW_Aleknagik Sunshine Creek,Bristol_Bay_4084145,0.084200000000010,59.459238859999999,-159.047242519999998,1645622,164.562199999999990,164.646400000000000,0.001507798999000,0.086390453528439,5,55.534012937618954,82.903600000000012
,UW_Aleknagik Yako Creek,Bristol_Bay_4061136,0.189900000000002,59.274626730000001,-158.707000499999992,89454,8.945399999999999,9.135300000000001,0.015126943845000,0.866643940181115,3,28.299263233292834,52.571500000000000
,UW_Aleknagik Youth Creek,Bristol_Bay_4080045,0.072700000000012,59.433560139999997,-159.012869130000013,803196,80.319599999999994,80.392300000000006,0.000383556443000,0.021976164311272,4,52.073590621604239,78.039400000000001
,UW_Beverley Hope Creek,Bristol_Bay_4095374,1.428400000000003,59.646095610000003,-158.599973440000014,341127,34.112699999999997,35.541100000000000,0.001365801706000,0.078254624746493,3,63.855794533260692,156.113900000000001
,UW_Beverley Moose Creek,Bristol_Bay_4098114,1.047299999999993,59.638960689999998,-158.583470229999989,959779,95.977900000000005,97.025199999999998,0.000887879153000,0.050871714816664,4,62.865971225203388,153.916299999999978
,UW_Beverley Silverhorn Creek,Bristol_Bay_4091164,0.003899999999994,59.667812830000003,-158.946524060000002,359941,35.994100000000003,35.997999999999998,0.000000000000000,0.000000000000000,4,73.256330883699718,178.668399999999991
,UW_Beverley Uno Creek,Bristol_Bay_4089574,0.055400000000001,59.690770250000000,-158.753548840000008,153482,15.348200000000000,15.403600000000001,0.009025427658000,0.517104872573426,3,71.128563556613727,168.895399999999995
,UW_Kulik Grant River,Bristol_Bay_4102124,0.673599999999993,59.786077200000001,-158.713271170000013,1246165,124.616500000000002,125.290099999999995,0.000000000000000,0.000000000000000,5,80.561183067176188,199.311700000000002
,UW_Kulik K-3 Creek,Bristol_Bay_4101274,1.046400000000002,59.797412360000003,-158.945958499999989,185338,18.533799999999999,19.580200000000001,0.008388824593000,0.480632970037661,3,86.194947328463698,186.139700000000005
,UW_Kulik Kulik Creek,Bristol_Bay_4105594,0.151800000000009,59.779124480000000,-159.000754120000011,1092953,109.295299999999997,109.447100000000006,0.000000000000000,0.000000000000000,5,85.664518981280651,189.724400000000003
,UW_Little Togiak C Creek,Bristol_Bay_4068584,0.042800000000000,59.582784390000000,-159.152699909999995,18239,1.823900000000000,1.866700000000000,0.022311355572000,1.278134453980657,2,70.384805334693141,124.197600000000008
,UW_Little Togiak Creek,Bristol_Bay_4093084,0.055499999999995,59.618688859999999,-159.218186739999993,412518,41.251800000000003,41.307299999999998,0.005607741333000,0.321296543098143,4,75.721714309179603,130.509999999999991
,UW_Nerka Allah Creek,Bristol_Bay_4069455,0.107699999999999,59.429752460000003,-158.659105290000014,92362,9.236200000000000,9.343900000000000,0.003968040009000,0.227350752221351,3,42.224271535915889,90.379800000000003
,UW_Nerka Bear Creek,Bristol_Bay_4069495,0.036999999999999,59.469848759999998,-158.666103010000000,108747,10.874700000000001,10.911700000000000,0.001183630797000,0.067817017499681,2,46.436238635964848,90.917199999999994
,UW_Nerka Beaver Creek,Bristol_Bay_4075715,0.141999999999999,59.554434790000002,-158.583260169999988,231996,23.199600000000000,23.341600000000000,0.002143478515000,0.122812084299987,3,53.735198931852388,141.775200000000012
,UW_Nerka Berm Creek,Bristol_Bay_4074184,0.000300000000000,59.598972979999999,-158.814952479999988,31409,3.140900000000000,3.141200000000000,0.027190138381000,1.557496428329515,2,63.035944611948572,128.325100000000020
,UW_Nerka Bug Creek,Bristol_Bay_4063775,0.649300000000000,59.463433860000002,-158.886695430000003,61297,6.129700000000000,6.779000000000000,0.003757553745000,0.215290957639801,3,51.646705729296862,100.854699999999994
,UW_Nerka Cabin Creek,Bristol_Bay_4087224,0.009100000000000,59.595368800000003,-158.847218139999995,102978,10.297800000000001,10.306900000000001,0.021349193085000,1.223032867772797,3,63.497749668822081,126.662000000000006
,UW_Nerka Chamee Creek,Bristol_Bay_4051055,0.833600000000000,59.543097439999997,-158.751219440000000,22547,2.254700000000000,3.088300000000000,0.002591218463000,0.148465549440527,2,55.865379800536445,132.625799999999998
,UW_Nerka Cottonwood Creek,Bristol_Bay_4075474,0.153500000000001,59.625353349999997,-159.077395940000002,93911,9.391100000000000,9.544600000000001,0.031782663479000,1.820399692603204,3,72.547427266996294,126.490000000000009
,UW_Nerka Elva Creek,Bristol_Bay_4096064,0.101799999999997,59.581197019999998,-159.054821320000002,301213,30.121300000000002,30.223099999999999,0.011421487458000,0.654374573625104,3,67.571958593969001,119.036100000000005
,UW_Nerka Fenno Creek,Bristol_Bay_4076505,0.009500000000003,59.422000709999999,-158.806737450000014,380317,38.031700000000001,38.041200000000003,0.000000000000000,0.000000000000000,4,45.659608873905427,82.417300000000012
,UW_Nerka Hidden Lake Creek,Bristol_Bay_4064845,0.195100000000000,59.539832279999999,-158.767119670000000,84691,8.469099999999999,8.664199999999999,0.008627484035000,0.494306158956095,3,55.929975594849196,132.348500000000001
,UW_Nerka Joe Creek,Bristol_Bay_4089394,0.221500000000001,59.593722849999999,-158.869964290000013,107556,10.755599999999999,10.977100000000000,0.000000000000000,0.000000000000000,3,63.941811870773321,126.735100000000003
,UW_Nerka Kema Creek,Bristol_Bay_4076675,0.353700000000000,59.544725530000001,-158.683318130000004,220027,22.002700000000001,22.356400000000001,0.001085136218000,0.062173701084591,3,54.503416242419107,138.992600000000010
,UW_Nerka Little Togiak River,Bristol_Bay_4084915,0.157200000000003,59.559885129999998,-159.079547639999987,807003,80.700299999999999,80.857500000000002,0.000000000000000,0.000000000000000,4,66.119084265560744,118.353600000000014
,UW_Nerka Lynx Creek Cold Tributary,Bristol_Bay_4073375,0.008500000000000,59.493521899999998,-158.897484910000003,158653,15.865300000000000,15.873799999999999,0.001248241565000,0.071518936342602,4,54.968265969278363,106.597499999999997
,UW_Nerka Lynx Creek,Bristol_Bay_4075225,0.028100000000002,59.485240830000002,-158.919895849999989,259457,25.945699999999999,25.973800000000001,0.003747722319000,0.214727666355842,4,54.631913830791305,103.135999999999996
,UW_Nerka Lynx Lake Tributary,Bristol_Bay_4073375,0.008500000000000,59.494020560000003,-158.896136630000001,158653,15.865300000000000,15.873799999999999,0.001248241565000,0.071518936342602,4,54.989925006549505,106.597499999999997
,UW_Nerka N4 Creek,Bristol_Bay_4064055,0.081500000000000,59.475306709999998,-158.945603629999994,24123,2.412300000000000,2.493800000000000,0.009036346134000,0.517730404150507,2,54.256752276637535,104.506399999999999
,UW_Nerka Pick Creek,Bristol_Bay_4074505,0.358899999999998,59.549463029999998,-159.063723659999994,220255,22.025500000000001,22.384399999999999,0.002136612695000,0.122418703592695,4,64.671339610970492,116.182600000000008
,UW_Nerka Rainbow Creek,Bristol_Bay_4096454,0.112099999999998,59.664369090000001,-159.156042159999998,632263,63.226300000000002,63.338400000000000,0.002751442326000,0.157645635038924,4,78.422498626259525,132.630400000000009
,UW_Nerka Sam Creek,Bristol_Bay_4089384,0.016299999999999,59.589107050000003,-158.895302049999998,108712,10.871200000000000,10.887499999999999,0.005488304691000,0.314453538231979,3,64.195673939644180,126.928800000000010
,UW_Nerka Seventh Creek,Bristol_Bay_4079234,0.119400000000000,59.579875559999998,-158.909622159999998,31917,3.191700000000000,3.311100000000000,0.010042777822000,0.575389440216726,2,63.722385162495151,120.964399999999998
,UW_Nerka Sixth Creek,Bristol_Bay_4082225,0.013200000000000,59.577635530000002,-158.921581980000013,22633,2.263300000000000,2.276500000000000,0.016018862051000,0.917734695381968,2,63.862481639615616,121.002700000000004
,UW_Nerka Stovall Creek,Bristol_Bay_4078235,1.504100000000001,59.458874700000003,-158.634234999999990,291513,29.151299999999999,30.655400000000000,0.001232871778000,0.070638313770765,3,44.595797679765809,92.947800000000001
,UW_Nerka Teal Creek,Bristol_Bay_4071625,0.225899999999999,59.482132839999998,-158.728717050000000,100617,10.061700000000000,10.287599999999999,0.002510385227000,0.143834176310310,3,49.212567353261690,93.820200000000000
,WELR,Bristol_Bay_4071256,0.080200000000019,59.223884200000001,-159.125015800000000,1380811,138.081099999999992,138.161300000000011,0.000962355647000,0.055138899941786,5,40.038605967316272,61.194300000000005
,WELR2,Bristol_Bay_4071256,0.080200000000019,59.223788130000003,-159.125177489999999,1380811,138.081099999999992,138.161300000000011,0.000962355647000,0.055138899941786,5,40.041043609706215,61.194300000000005
,kdk_busrv01,Kodiak_76954,0.233999999999998,57.776658460000000,-152.537310209999987,306426,30.642600000000002,30.876600000000000,0.016769761203361,0.960746485206059,4,3.817083574217105,4.991400000000000
,kdk_doscr01,Kodiak_49617,0.048499999999990,57.129819120000001,-154.035811789999997,2940844,294.084400000000016,294.132900000000006,0.009112915340848,0.522117135298839,5,0.164748020413479,0.000000000000000
,kdk_karrv01,Kodiak_130735,0.000000000000000,57.564093300000003,-154.380705260000013,6053360,605.336000000000013,605.336000000000013,0.015608283895006,0.894216181466656,6,3.480102684036730,5.573600000000001
,kdk_doscr02,Kodiak_106676,0.007599999999996,57.202731399999998,-154.059103249999993,1851115,185.111500000000007,185.119100000000003,0.022088801455619,1.265389323805637,5,7.693795744193081,12.844100000000001
,kdk_olgcr01a,Kodiak_48267,0.005399999999995,57.059432420000000,-154.353895169999987,805527,80.552700000000002,80.558099999999996,0.006269999868167,0.359239822456667,5,0.058900488245876,0.000000000000000
,kdk_olgcr01b,Kodiak_48267,0.005399999999995,57.059432420000000,-154.353895169999987,805527,80.552700000000002,80.558099999999996,0.006269999868167,0.359239822456667,5,0.058900488245876,0.000000000000000
,kdk_ayarv01,Kodiak_108356,0.035799999999995,57.192454840000003,-154.533943679999993,5197998,519.799800000000005,519.835599999999999,0.007863756782466,0.450550787751899,5,0.082090528043009,0.237300000000000
,kdk_akacr01,Kodiak_50197,0.010899999999999,57.165714710000003,-154.228530009999986,490613,49.061300000000003,49.072200000000002,0.005507561972240,0.315556865821284,4,0.282783813885181,0.143100000000000
,kdk_ayarv03,Kodiak_107796,0.072900000000004,57.238621559999999,-154.404639550000013,4314219,431.421899999999994,431.494799999999998,0.003325455571636,0.190533866865638,5,9.236569319360099,17.048000000000002
,kdk_cancr01,Kodiak_101556,0.131799999999998,57.278796229999998,-153.990422010000003,252131,25.213100000000001,25.344899999999999,0.008349755982869,0.478394660348431,3,13.495566467850599,64.208600000000004
,kdk_concr01,Kodiak_97276,0.032500000000002,57.265493679999999,-154.315559479999990,251286,25.128599999999999,25.161100000000001,0.013922891702474,0.797671393787690,3,12.551884243845592,29.298500000000001
,kdk_pincr01,Kodiak_103296,0.024600000000000,57.315526030000001,-154.207360050000005,638432,63.843200000000003,63.867800000000003,0.006809539255776,0.390151829435209,5,17.006442293635601,30.899200000000000
,kdk_relrv01,Kodiak_103196,0.745400000000004,57.267719960000001,-154.411116029999988,688819,68.881900000000002,69.627300000000005,0.003419571002288,0.195926222493253,4,10.243779868720807,21.256799999999998
,kdk_cascr01,Kodiak_94216,0.090200000000001,57.276966100000003,-154.008465510000008,94316,9.431600000000000,9.521800000000001,0.057812324708864,3.308719283895862,3,14.542042633329428,63.684000000000005
,kdk_eftrv01,Kodiak_103096,0.025700000000001,57.350271010000000,-153.973083449999990,528247,52.824700000000000,52.850400000000000,0.013533471183513,0.775363446099135,5,8.357137033010241,57.424900000000001
,kdk_falcr01,Kodiak_99516,0.000000000000000,57.275123010000001,-153.983819979999993,151699,15.169900000000000,15.169900000000000,0.019830438159168,1.136051512019065,3,13.330723745392504,65.366399999999999
,kdk_meacr01,Kodiak_93176,0.000000000000000,57.298853430000001,-154.042965310000000,105872,10.587199999999999,10.587199999999999,0.029289321881345,1.677674899121967,3,15.296510647791148,61.034100000000002
,kdk_omarv01,Kodiak_100826,0.078700000000001,57.276646650000004,-153.993414000000001,268444,26.844400000000000,26.923100000000002,0.002292136616858,0.131329524216738,4,13.772904707052824,64.208600000000004
,kdk_soucr01,Kodiak_90346,0.566200000000000,57.230501510000003,-154.263632330000007,69624,6.962400000000000,7.528600000000000,0.007931749066719,0.454446215702148,3,7.794537808845274,32.922900000000006
,kdk_akacr02,Kodiak_50197,0.010899999999999,57.164640009999999,-154.228357499999987,490613,49.061300000000003,49.072200000000002,0.005507561972240,0.315556865821284,4,0.163171296378843,0.143100000000000
,kdk_cancr02,Kodiak_101556,0.131799999999998,57.278796170000000,-153.989757209999993,252131,25.213100000000001,25.344899999999999,0.008349755982869,0.478394660348431,3,13.461008959415739,64.208600000000004
,kdk_falcr02,Kodiak_99516,0.000000000000000,57.274226050000003,-153.976298030000009,151699,15.169900000000000,15.169900000000000,0.019830438159168,1.136051512019065,3,12.952363259797192,65.366399999999999
,kdk_pincr02,Kodiak_103456,0.569999999999993,57.312034740000001,-154.206175320000000,642908,64.290800000000004,64.860799999999998,0.002300745636229,0.131822782091154,5,16.624120059767737,28.725900000000003
,fws_kdk_aforv01,Kodiak_64593,0.000000000000000,58.081569279999997,-152.829307650000004,655676,65.567599999999999,65.567599999999999,0.036446564296248,2.087310411398920,5,0.019851333256264,0.000000000000000
,fws_kdk_busrv01,Kodiak_77794,0.387000000000000,57.755756620000000,-152.504057829999994,544115,54.411499999999997,54.798499999999997,0.018359547772843,1.051806433258758,4,0.913553807857344,0.473100000000000
,571005154134600,Kodiak_50197,0.010899999999999,57.166520339999998,-154.228866500000009,490613,49.061300000000003,49.072200000000002,0.005507561972240,0.315556865821284,4,0.374707093529633,0.143100000000000
,571221154040300,Kodiak_106626,0.295900000000017,57.205504220000002,-154.067234990000003,1846255,184.625499999999988,184.921400000000006,0.009413224254701,0.539322092221439,5,7.698949339444884,13.342100000000000
,571343154244900,Kodiak_107816,0.030499999999961,57.233318330000003,-154.412215320000001,4675896,467.589600000000019,467.620099999999979,0.028706435157600,1.644306009988758,5,8.556632441556902,16.194700000000001
,572656154082400,Kodiak_129955,0.013500000000022,57.449430829999997,-154.140004900000008,2774475,277.447499999999991,277.461000000000013,0.003094661821411,0.177310495358369,6,8.668783124946073,40.421500000000002
,kdk_bigcr01,Kodiak_103496,0.006999999999998,57.247884890000002,-153.301946439999995,584210,58.420999999999999,58.427999999999997,0.003790064347026,0.217153651397331,4,3.028209967641463,5.026000000000000
,kdk_karrv02,Kodiak_130295,0.059599999999989,57.537804540000003,-154.154750610000008,4307547,430.754700000000014,430.814300000000003,0.008111334802740,0.464735058372307,6,3.242681990097716,27.747400000000003
,15295700,Kodiak_128685,0.031500000000008,57.693756340000000,-153.163968079999989,1033578,103.357799999999997,103.389300000000006,0.054890833395773,3.141860140236732,5,1.428068774318965,1.477800000000000
,15297475,Kodiak_72144,0.004900000000000,57.816152330000001,-152.624276189999989,42039,4.203900000000000,4.208800000000000,0.094734298284594,5.411724698576367,3,2.353258593562147,2.789400000000000
,nv_Eyak_Hartney Creek,Prince_William_Sound_29854,0.153800000000000,60.502068950000002,-145.847533620000007,180881,18.088100000000001,18.241900000000001,0.003040920791000,0.174231390108414,4,0.169360724083416,1.358200000000000
,nv_Eyak_Heney Creek,Prince_William_Sound_26464,0.196000000000000,60.522643379999998,-145.779721709999990,43137,4.313700000000000,4.509700000000000,0.042029061444000,2.406671422706586,2,0.564001641885713,0.422100000000000
,PWSCC_Erb,Prince_William_Sound_36645,0.000000000000000,60.376768480000003,-148.151522830000005,35947,3.594700000000000,3.594700000000000,0.012773958090000,0.731854081445365,3,0.012828703403446,0.181400000000000
,PWSCC_Gilmour,Prince_William_Sound_31865,0.036700000000000,60.271993060000000,-147.186709159999992,8530,0.853000000000000,0.889700000000000,0.033946415878000,1.944239767932332,2,0.023030091615172,0.000000000000000
,PWSCC_Hogan,Prince_William_Sound_28086,0.264700000000000,60.208772470000000,-147.761814350000009,39638,3.963800000000000,4.228500000000000,0.015533008589000,0.889904269534608,2,0.016424518311494,0.256600000000000
,PWSCC_Stockdale,Prince_William_Sound_41515,0.013500000000001,60.304256670000001,-147.183066900000000,52992,5.299200000000000,5.312700000000000,0.013587329482000,0.778448731957310,2,0.040721123768734,0.000000000000000
,USFS_Eagle Creek,Prince_William_Sound_30884,0.154199999999999,60.457640460000000,-146.565527199999991,82681,8.268100000000000,8.422300000000000,0.003674686820000,0.210543098144593,4,0.140317823182029,0.244900000000000
,USFS_Hell's Hole Trib,Prince_William_Sound_38993,0.117200000000000,60.718251520000003,-146.387550949999991,30514,3.051400000000000,3.168600000000000,0.015076576048000,0.863758735999017,2,0.159088789478233,0.000000000000000
,USFS_Jackpot River,Prince_William_Sound_43055,0.037999999999998,60.416020670000002,-148.246145100000007,152405,15.240500000000001,15.278499999999999,0.000000000000000,0.000000000000000,3,2.379788033387632,7.317500000000000
,USFS_Koppen Creek,Prince_William_Sound_43973,0.144099999999998,60.706394029999998,-145.897385789999987,165548,16.554800000000000,16.698899999999998,0.013652347802000,0.782173316372604,3,0.112464713035378,0.221400000000000
,USFS_Olsen Creek,Prince_William_Sound_43383,0.000000000000000,60.760190909999999,-146.174240379999986,255571,25.557099999999998,25.557099999999998,0.015590375816000,0.893190373739597,4,0.344596128559639,0.213100000000000
,USFS_Pigot Bay Spawn Channel,Prince_William_Sound_44553,0.033699999999996,60.856282559999997,-148.401272199999994,502586,50.258600000000001,50.292299999999997,0.000976591401000,0.055954547797548,5,0.357301486924968,0.258000000000000
,USFS_Rude River SC,Prince_William_Sound_46513,0.195500000000038,60.665488099999997,-145.635904409999995,4723531,472.353099999999984,472.548600000000022,0.000000000000000,0.000000000000000,6,0.530855218757293,0.000000000000000
,USFS_Sheep River,Prince_William_Sound_43933,0.072900000000004,60.715763060000000,-145.898913510000000,322846,32.284599999999998,32.357500000000002,0.013668350211000,0.783090015809504,4,0.015187351377436,0.000000000000000
,USFS_Shelter Bay Trib,Prince_William_Sound_46055,0.139300000000000,60.427453170000000,-146.635162879999996,26241,2.624100000000000,2.763400000000000,0.004566315355000,0.261628779349593,3,0.231173360365756,0.028300000000000
,USFS_Solf Lake Fish Pass,Prince_William_Sound_37815,0.010300000000000,60.430691760000002,-147.730910630000011,52568,5.256800000000000,5.267100000000000,0.009342145587000,0.535249942659270,3,0.029536156673793,0.000000000000000
,USFS_Stump Lake Outlet,Prince_William_Sound_18457,0.190299999999999,59.872778830000001,-147.452235910000013,124631,12.463100000000001,12.653400000000000,0.007760792884000,0.444651750960657,3,0.285327194962823,0.000000000000000
,USFS_ERB Creek,Prince_William_Sound_36645,0.000000000000000,60.376606080000002,-148.151917359999999,35947,3.594700000000000,3.594700000000000,0.012773958090000,0.731854081445365,3,0.035916547200295,0.181400000000000
,USFS_Solf Lake Outlet Creek,Prince_William_Sound_37815,0.010300000000000,60.430691760000002,-147.730910630000011,52568,5.256800000000000,5.267100000000000,0.009342145587000,0.535249942659270,3,0.029536156673793,0.000000000000000
,15219000,Prince_William_Sound_42563,0.001900000000001,60.761068600000002,-146.174397230000011,122609,12.260899999999999,12.262800000000000,0.021710079985000,1.243700583792239,3,0.416277185086608,0.277300000000000
,15236900,Prince_William_Sound_43185,0.188399999999998,60.369804150000000,-148.899220210000010,237645,23.764500000000002,23.952900000000000,0.058701747171000,3.359507066125706,4,11.920299137528939,21.657299999999999
,15237030,Prince_William_Sound_40285,0.060699999999999,60.447985660000001,-148.117276889999999,123168,12.316800000000001,12.377500000000000,0.000000000000000,0.000000000000000,3,1.094722055193069,5.163200000000000
