cat_ID_con,cat_ID_txt,cat_ID,region,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,wtd_elev_COUNT,wtd_elev_AREA,wtd_elev_MIN,wtd_elev_MAX,wtd_elev_RANGE,wtd_elev_MEAN,wtd_elev_STD,wtd_elev_SUM,wtd_elev_VARIETY,wtd_elev_MAJORITY,wtd_elev_MINORITY,wtd_elev_MEDIAN,wtd_elev_PCT90,wtd_slope_COUNT,wtd_slope_AREA,wtd_slope_MIN,wtd_slope_MAX,wtd_slope_RANGE,wtd_slope_MEAN,wtd_slope_STD,wtd_slope_SUM,wtd_slope_MEDIAN,wtd_slope_PCT90,non_north_area,north_area,wtd_north_per,non_wetland_area,wetland_area,wtd_wet_per,wtd_lake_area_sqm,wtd_lake_per,wtd_glacier_area_sqm,wtd_glacier_per
Bristol_Bay_4064845,4064845,4064845.0,Bristol_Bay,5152.0,515200.0,0.0,0.2596135437488556,0.2596135437488556,0.05359680042095975,0.05110420796206591,276.1307157687846,0.03651903197169304,0.12811703979969025,5152.0,515200.0,16,57,41,35.15062111801239,13.038249377089752,181096.0,42,16,57,35,52,86642.0,8664200.0,16,670,654,167.7472472934602,156.12875223998594,14533957.0,645,30,637,86,436,86642.0,8664200.0,0.0,1.1055469512939453,1.1055469512939453,0.16546168745186002,0.15125378472396545,14335.931524204056,0.11324057728052139,0.4077855348587036,4559700.0,4104500.0,47.3731,7645000.0,1019200.0,11.763348,376633.2532913747,4.347005531859545,,
Bristol_Bay_4068584,4068584,4068584.0,Bristol_Bay,2193.0,219300.0,0.0,0.31463491916656494,0.31463491916656494,0.06030438237938622,0.05411982915916202,132.247510557994,0.040514227002859116,0.1410013973712921,2193.0,219300.0,16,66,50,34.103511171910654,9.926852925892515,74789.0,51,16,66,35,45,18667.0,1866700.0,16,660,644,279.37831467295223,188.39266417461994,5215155.0,645,16,658,263,552,18667.0,1866700.0,0.0,0.8354701399803162,0.8354701399803162,0.2797636230892145,0.15443534001857168,5222.347552206367,0.3080451190471649,0.4585801959037781,1847400.0,19300.0,1.0339102,1866700.0,0.0,0.0,8647.889711505657,0.46327153326756615,,
Bristol_Bay_4069455,4069455,4069455.0,Bristol_Bay,2997.0,299700.0,0.0,0.167043998837471,0.167043998837471,0.035171814913891486,0.03860473673745914,105.40992929693279,0.02864788845181465,0.09338061511516571,2997.0,299700.0,16,55,39,29.844511177844566,11.897172918796779,89444.0,40,16,17,29,46,93439.0,9343900.0,16,743,727,278.35555817164095,158.21287583403625,26009265.0,727,16,717,258,508,93439.0,9343900.0,0.0,0.7602047324180603,0.7602047324180603,0.22537176006977516,0.12808387484528985,21058.511889159723,0.2221355140209198,0.39617443084716797,6080200.0,3263700.0,34.92867,9306700.0,37200.0,0.3981207,78447.31160806215,0.8395564122910364,,
Bristol_Bay_4069495,4069495,4069495.0,Bristol_Bay,4293.0,429300.0,0.0,0.13206002116203308,0.13206002116203308,0.024280270776346268,0.019516175058085474,104.23520244285453,0.02864788845181465,0.05064278095960617,4293.0,429300.0,16,35,19,24.39133473095734,4.128738842383079,104712.0,20,24,35,24,30,109117.0,10911700.0,16,89,73,45.65994299696664,12.711517089761301,4982276.0,74,45,89,46,62,109117.0,10911700.0,0.0,0.35507330298423767,0.35507330298423767,0.02476923040673664,0.02495204377780453,2702.744114291882,0.022648144513368607,0.05729576200246811,9091100.0,1820600.0,16.684843,8806300.0,2105400.0,19.294886,1513129.0342188855,13.867032948292984,,
Bristol_Bay_4069586,4069586,4069586.0,Bristol_Bay,4774.0,477400.0,0.0,0.11855156719684601,0.11855156719684601,0.029387371893933128,0.023125036079113256,140.29531342163676,0.02864788845181465,0.06405860185623169,4774.0,477400.0,4,40,36,16.80079597821534,8.339310819142446,80207.0,37,15,40,15,29,167362.0,16736200.0,4,740,736,255.00775564345588,152.64729978937743,42678608.0,730,196,710,203,486,167362.0,16736200.0,0.0,0.5510361790657043,0.5510361790657043,0.14627101644775645,0.11094615439642593,24480.209854729415,0.11811810731887817,0.30854424834251404,13901200.0,2835000.0,16.93933,16614400.0,121800.0,0.7277638,12203.793886541922,0.07291854714058102,,
Bristol_Bay_4071036,4071036,4071036.0,Bristol_Bay,2709.0,270900.0,0.0,0.2025703340768814,0.2025703340768814,0.06277877832400178,0.04023297510755729,170.0677104797208,0.05729576200246811,0.11548317968845367,2709.0,270900.0,28,70,42,42.650424510889664,8.80857396358723,115540.0,43,33,28,42,54,1056871.0,105687100.0,28,766,738,248.1855202763598,159.02671290679308,262300079.0,737,48,28,215,484,1056871.0,105687100.0,0.0,1.2010301351547241,1.2010301351547241,0.20864182005852136,0.1462366441320206,220507.48900706953,0.2025703340768814,0.4017028212547302,85417500.0,20269600.0,19.178879,104542700.0,1144400.0,1.082819,277528.5061814804,0.26259449467482826,,
Bristol_Bay_4071256,4071256,4071256.0,Bristol_Bay,3036.0,303600.0,0.0,0.14395356178283691,0.14395356178283691,0.020770549781838944,0.021618851689630614,63.05938913766303,0.020257117226719856,0.05064278095960617,3036.0,303600.0,27,41,14,30.342885375494106,2.352643813474513,92121.0,15,29,41,30,33,1381613.0,138161300.0,18,803,785,225.45070797683337,156.9779963741771,311485629.0,768,48,755,191,458,1381613.0,138161300.0,0.0,1.2010301351547241,1.2010301351547241,0.19166780376901993,0.14226708165878107,264810.72936872696,0.17248262465000153,0.38819676637649536,112233000.0,25928300.0,18.766687,135257500.0,2903800.0,2.1017463,592631.0428763496,0.42894142055434453,,
Bristol_Bay_4071625,4071625,4071625.0,Bristol_Bay,7072.0,707200.0,0.0,0.16014616191387177,0.16014616191387177,0.037342862748094,0.03190476132594544,264.08872535452076,0.03202931210398674,0.08594360202550888,7072.0,707200.0,16,59,43,33.07480203619888,11.751500756924443,233905.0,44,16,59,32,49,102876.0,10287600.0,16,668,652,98.15479800925374,97.09601697455257,10097773.0,649,54,597,58,241,102876.0,10287600.0,0.0,0.5121550559997559,0.5121550559997559,0.08295054849189967,0.10141057809154577,8533.620626652671,0.03651903197169304,0.26411861181259155,8848300.0,1439300.0,13.990629,8430300.0,1857300.0,18.053774,180092.30591469788,1.7505764795938592,,
Bristol_Bay_4073375,4073375,4073375.0,Bristol_Bay,9601.0,960100.0,0.0,0.4922400116920471,0.4922400116920471,0.08125941344441688,0.09353230093627755,780.1716284798465,0.041761111468076706,0.21366119384765625,9601.0,960100.0,38,189,151,66.7337777314861,31.802925228776424,640711.0,152,38,187,58,109,158738.0,15873800.0,38,721,683,181.31257795865136,165.398089180363,28781196.0,681,38,706,99,469,158738.0,15873800.0,0.0,0.9331200122833252,0.9331200122833252,0.16468058418326456,0.14655067166366464,26141.06657208305,0.11811810731887817,0.381264328956604,13310100.0,2563700.0,16.150513,15579000.0,294800.0,1.8571483,1727031.259377433,10.879759473959814,,
Bristol_Bay_4074184,4074184,4074184.0,Bristol_Bay,633.0,63300.0,0.0,0.10766793042421341,0.10766793042421341,0.033372825007197134,0.02336946342353138,21.124998229555786,0.03038567304611206,0.06485439091920853,633.0,63300.0,16,46,30,30.74249605055291,7.052839036691004,19460.0,31,31,16,30,42,31412.0,3141200.0,16,734,718,217.6242200432951,191.00821493616127,6836012.0,713,42,16,125,533,31412.0,3141200.0,0.0,0.9363565444946289,0.9363565444946289,0.20546287598946328,0.166914973563652,6453.999860581021,0.1685723215341568,0.43563738465309143,2952100.0,189100.0,6.0199924,3019900.0,121300.0,3.8615816,0.029315250024036156,9.332500326001578e-07,,
Bristol_Bay_4074505,4074505,4074505.0,Bristol_Bay,5446.0,544600.0,0.0,0.29003530740737915,0.29003530740737915,0.030209645872105874,0.043594321189618396,164.5217314194886,0.010128558613359928,0.09555254131555557,5446.0,544600.0,16,106,90,25.860631656261447,15.8296176161029,140837.0,91,20,97,20,49,223844.0,22384400.0,16,678,662,125.9856596558333,134.08398208157098,28201134.0,656,31,675,56,335,223844.0,22384400.0,0.0,0.825839638710022,0.825839638710022,0.12021427876339864,0.1350076927812996,26909.245015514207,0.06485439091920853,0.3340851366519928,19638400.0,2746000.0,12.267472,18868700.0,3515700.0,15.706027,153824.15079187858,0.6871935401077472,,
Bristol_Bay_4074726,4074726,4074726.0,Bristol_Bay,7745.0,774500.0,0.0,0.16978508234024048,0.16978508234024048,0.018171983508163504,0.02321834344640514,140.74201227072635,0.0,0.05454394221305847,7745.0,774500.0,4,35,31,9.604906391220148,7.105540383325862,74390.0,32,4,35,6,22,948666.0,94866600.0,4,843,839,190.4139539100176,157.12075792605123,180639244.0,837,107,843,132,431,948666.0,94866600.0,0.0,1.4379889965057373,1.4379889965057373,0.13686766021263222,0.1272717096774495,129841.69574327696,0.09338061511516571,0.33069026470184326,68298300.0,26568300.0,28.005959,90286600.0,4580000.0,4.8278317,586241.9615958298,0.6179645540114538,,
Bristol_Bay_4075225,4075225,4075225.0,Bristol_Bay,1607.0,160700.0,0.0,0.13776302337646484,0.13776302337646484,0.034903788620370815,0.02828811471622491,56.0903883129359,0.03038567304611206,0.07910652458667755,1607.0,160700.0,16,47,31,25.24642190416925,6.15918359686826,40571.0,32,24,47,24,32,259738.0,25973800.0,16,721,705,203.2878285041094,168.31975451226492,52801574.0,703,38,706,127,480,259738.0,25973800.0,0.0,0.9331200122833252,0.9331200122833252,0.17380362241985034,0.14258274098366625,45143.405280087085,0.1362655609846115,0.37639012932777405,22278800.0,3695000.0,14.225874,25543700.0,430100.0,1.6558994,1741606.1904694326,6.705242168914186,,
Bristol_Bay_4075474,4075474,4075474.0,Bristol_Bay,11071.0,1107100.0,0.0,0.8589544892311096,0.8589544892311096,0.28318639218109926,0.1731051419810901,3135.15654783695,0.29494547843933105,0.5068196654319763,11071.0,1107100.0,16,852,836,203.78366904525345,170.03536665473493,2256089.0,746,30,603,140,472,95446.0,9544600.0,16,1105,1089,508.7619177335877,238.29244212196687,48559290.0,1086,677,1092,527,810,95446.0,9544600.0,0.0,1.449349045753479,1.449349045753479,0.37298323935192407,0.17135167139157498,35599.75826318374,0.3653258681297302,0.5871738195419312,8210400.0,1334200.0,13.978584,9514900.0,29700.0,0.31117073,6456.056853426513,0.06764093679595282,,
Bristol_Bay_4075715,4075715,4075715.0,Bristol_Bay,14620.0,1462000.0,0.0,0.2005344182252884,0.2005344182252884,0.036142530154421475,0.029762040550848353,528.403790857642,0.03202931210398674,0.08102841675281525,14620.0,1462000.0,16,74,58,36.40663474692199,13.601705746287406,532265.0,59,36,74,35,59,233416.0,23341600.0,16,122,106,55.59539191829129,20.465482741388772,12976854.0,107,64,122,55,85,233416.0,23341600.0,0.0,0.22420406341552734,0.22420406341552734,0.034143594823210416,0.028137307905597448,7969.661329254483,0.03038567304611206,0.07303803414106369,15390900.0,7950700.0,34.062363,19869100.0,3472500.0,14.876872,338147.38327820343,1.4486898210842591,,
Bristol_Bay_4076505,4076505,4076505.0,Bristol_Bay,184.0,18400.0,0.0,0.0816589966416359,0.0816589966416359,0.016389198464584417,0.024140418616495823,3.015612517483533,0.0,0.053674470633268405,184.0,18400.0,16,28,12,17.538043478260864,3.080208293045201,3227.0,13,16,28,16,23,380412.0,38041200.0,16,743,727,204.13303996719418,151.6913116391661,77654658.0,727,52,741,156,445,380412.0,38041200.0,0.0,0.8006807565689087,0.8006807565689087,0.15179532083198213,0.12061458855890159,57744.76158833599,0.11187344789505005,0.3353111147880554,25982200.0,12059000.0,31.69984,37002300.0,1038900.0,2.7309864,9575.148906002343,0.02517047019022098,,
Bristol_Bay_4076575,4076575,4076575.0,Bristol_Bay,17000.0,1700000.0,0.0,0.33223769068717957,0.33223769068717957,0.05269574397999564,0.049690665099132475,895.8276476599259,0.03651903197169304,0.11855156719684601,17000.0,1700000.0,30,101,71,62.432058823529474,21.35057724518048,1061345.0,72,39,101,60,93,524802.0,52480200.0,30,140,110,100.44455242167633,17.193890484437105,52713502.0,111,107,140,103,120,524802.0,52480200.0,0.0,0.38434600830078125,0.38434600830078125,0.027956007059177973,0.030900007359764857,14671.368416670719,0.022648144513368607,0.06405860185623169,42872800.0,9607400.0,18.306713,52178100.0,302100.0,0.5756457,389155.3281068846,0.7415279059662208,,
Bristol_Bay_4076675,4076675,4076675.0,Bristol_Bay,4294.0,429400.0,0.0,0.08712908625602722,0.08712908625602722,0.01892386965603707,0.018748852634833477,81.25909630302318,0.022648144513368607,0.041761111468076706,4294.0,429400.0,16,36,20,20.402421984163972,5.063422049675066,87608.0,21,16,36,19,29,223564.0,22356400.0,16,671,655,111.48502889552834,116.03031781299816,24924039.0,655,45,671,63,276,223564.0,22356400.0,0.0,0.5481432676315308,0.5481432676315308,0.06920987644079024,0.08737665753434459,15472.83681660883,0.03202931210398674,0.2025703340768814,15674800.0,6681600.0,29.886744,18164800.0,4191600.0,18.748993,932886.6572540848,4.172794623705448,,
Bristol_Bay_4078235,4078235,4078235.0,Bristol_Bay,22458.0,2245800.0,0.0,0.16488052904605865,0.16488052904605865,0.015446756963509296,0.022078169303232087,346.9032678864918,0.0,0.045296281576156616,22458.0,2245800.0,16,53,37,23.52457921453383,9.070240082550988,528315.0,38,16,53,19,38,306554.0,30655400.0,16,130,114,56.44140021007722,23.575140174909706,17302337.0,115,16,130,54,95,306554.0,30655400.0,0.0,0.27552446722984314,0.27552446722984314,0.03300372204412388,0.028530173817905104,10117.423007514351,0.03038567304611206,0.06794440746307373,22814100.0,7841300.0,25.578854,25863100.0,4792300.0,15.632809,1889009.3286509605,6.162076921687404,,
Bristol_Bay_4080045,4080045,4080045.0,Bristol_Bay,2546.0,254600.0,0.0,0.1332201510667801,0.1332201510667801,0.021111894875928724,0.023450020653414873,53.75088435411453,0.020257117226719856,0.05454394221305847,2546.0,254600.0,4,13,9,7.7187745483110834,2.3772820579287646,19652.0,10,9,13,8,10,803923.0,80392300.0,4,845,841,233.92116160378362,158.13604814399736,188054602.0,842,91,841,196,468,803923.0,80392300.0,0.0,1.0898538827896118,1.0898538827896118,0.18776057318449066,0.1308659453141503,150945.0432761953,0.17188683152198792,0.3715900480747223,59461500.0,20930800.0,26.035828,78477500.0,1914800.0,2.3818202,82084.54956412401,0.10210498961234347,,
Bristol_Bay_4080875,4080875,4080875.0,Bristol_Bay,19463.0,1946300.0,0.0,0.29214978218078613,0.29214978218078613,0.037174335380063254,0.05228480963900789,723.5240895021711,0.022648144513368607,0.10574513673782349,19463.0,1946300.0,31,108,77,57.05877819452311,24.754092192870743,1110535.0,78,38,108,43,100,1642842.0,164284200.0,31,132,101,88.46387966706368,16.574275890112418,145332177.0,102,96,31,93,105,1642842.0,164284200.0,0.0,0.4051356017589569,0.4051356017589569,0.022004078580861695,0.02430185189992397,36149.22446393999,0.022648144513368607,0.05164570361375809,129277000.0,35007200.0,21.308928,161929600.0,2354600.0,1.433248,2704708.5181769794,1.6463594905517263,,
Bristol_Bay_4082225,4082225,4082225.0,Bristol_Bay,406.0,40600.0,0.0,0.09059250354766846,0.09059250354766846,0.03179282219988738,0.01921844935384521,12.907885813154277,0.03202931210398674,0.05591985210776329,406.0,40600.0,16,33,17,22.256157635467975,2.930794376885649,9036.0,17,21,30,22,26,22765.0,2276500.0,16,706,690,158.05556775752223,143.3816320513144,3598135.0,670,46,567,86,383,22765.0,2276500.0,0.0,0.5255979299545288,0.5255979299545288,0.13302856545041097,0.1089188538556295,3028.395292478606,0.08653837442398071,0.30062952637672424,2074800.0,201700.0,8.860092,1938700.0,337800.0,14.838568,1244.8239878218335,0.05468148420038803,,
Bristol_Bay_4084351,4084351,4084351.0,Bristol_Bay,10848.0,1084800.0,0.0,0.7067169547080994,0.7067169547080994,0.24655815029285302,0.17390834039701122,2674.6628143768694,0.26138564944267273,0.4477144181728363,10848.0,1084800.0,492,1071,579,662.0619469026556,180.82893629319761,7182048.0,580,502,492,576,957,732784.0,73278400.0,492,1167,675,650.888145756459,132.99972388139489,476960419.0,673,501,492,608,855,732784.0,73278400.0,0.0,0.7476208209991455,0.7476208209991455,0.1315754975707097,0.12047495855365416,96416.41941185492,0.08712908625602722,0.33439207077026367,54171800.0,19106600.0,26.073986,73199800.0,78600.0,0.107262164,2828045.750996148,3.85931700336818,,
Bristol_Bay_4084915,4084915,4084915.0,Bristol_Bay,2891.0,289100.0,0.0,0.29994627833366394,0.29994627833366394,0.06903907560283709,0.06556614682831753,199.59196756780204,0.05729576200246811,0.16237270832061768,2891.0,289100.0,16,53,37,25.44102386717403,9.859453260646704,73550.0,38,16,53,23,42,808575.0,80857500.0,16,1109,1093,310.54208205794066,246.65472544344647,251096564.0,1091,16,1109,276,672,808575.0,80857500.0,0.0,1.887824296951294,1.887824296951294,0.27663570024416184,0.19036730587902806,223680.71132492315,0.27940651774406433,0.5125554203987122,65255800.0,15601700.0,19.295303,79752900.0,1104600.0,1.366107,8289419.75052544,10.251887271465776,,
Bristol_Bay_4086795,4086795,4086795.0,Bristol_Bay,3704.0,370400.0,0.0,0.08712908625602722,0.08712908625602722,0.014981188295664569,0.019015604002120767,55.49032144714156,0.0,0.041761111468076706,3704.0,370400.0,26,43,17,31.160907127429756,4.54744900814244,115420.0,18,29,26,29,40,13343182.0,1334318200.0,26,706,680,115.01969485239505,77.34038291393837,1534728722.0,681,48,702,93,202,13343182.0,1334318200.0,0.0,0.7404527068138123,0.7404527068138123,0.02937392648796394,0.039943325107611935,391941.6471835237,0.022648144513368607,0.06794440746307373,1070766200.0,263552000.0,19.75181,1198394100.0,135924100.0,10.186783,35918429.429939725,2.691893839860666,,
Bristol_Bay_4087015,4087015,4087015.0,Bristol_Bay,1818.0,181800.0,0.0,0.2727177143096924,0.2727177143096924,0.033772976644853535,0.0425233287038353,61.399271540343726,0.022648144513368607,0.08653837442398071,1818.0,181800.0,16,33,17,22.66391639163914,5.858697938754316,41203.0,18,16,27,22,31,11748091.0,1174809100.0,16,1529,1513,223.4188886517824,215.2452441596545,2624745435.0,1496,24,1413,143,544,11748091.0,1174809100.0,0.0,2.528247833251953,2.528247833251953,0.14610829484197138,0.17310231893074662,1716493.5436583103,0.07089987397193909,0.39448779821395874,919876300.0,254932800.0,21.699934,1130304900.0,44504200.0,3.788207,159089426.75855365,13.54172577983552,2506407.846491418,0.21334596799526137
Bristol_Bay_4087224,4087224,4087224.0,Bristol_Bay,2745.0,274500.0,0.0,0.2181747704744339,0.2181747704744339,0.0507024490513681,0.03551197106824034,139.17822264600542,0.041761111468076706,0.09975463151931763,2745.0,274500.0,16,75,59,42.422222222222295,13.88476703864584,116449.0,60,48,71,45,60,103069.0,10306900.0,16,1030,1014,358.6030038129747,196.8018456141715,36960853.0,996,195,970,330,622,103069.0,10306900.0,0.0,1.2557401657104492,1.2557401657104492,0.2764112021171553,0.19558486918784476,28489.42619101308,0.24476619064807892,0.5227604508399963,8580700.0,1726200.0,16.748003,10282000.0,24900.0,0.24158573,13681.03278883316,0.1327366403946207,,
Bristol_Bay_4088675,4088675,4088675.0,Bristol_Bay,10016.0,1001600.0,0.0,0.324268639087677,0.324268639087677,0.03236934946129871,0.054414825276168304,324.2114042043679,0.0,0.11187344789505005,10016.0,1001600.0,4,75,71,11.584165335463263,14.103674805998855,116027.0,72,4,75,6,28,22161895.0,2216189500.0,4,1529,1525,196.37700237276542,215.47653184050313,4352086507.0,1519,16,1515,99,525,22161895.0,2216189500.0,0.0,2.774348258972168,2.774348258972168,0.14011418701234174,0.17108264003309667,3105195.9005778814,0.05905911698937416,0.3939673900604248,1754415300.0,461774200.0,20.836405,2095493600.0,120695900.0,5.4461,381296368.4923705,17.205043543991636,3687435.176156579,0.16638627590991562
Bristol_Bay_4089074,4089074,4089074.0,Bristol_Bay,2866.0,286600.0,0.0,0.16014616191387177,0.16014616191387177,0.02748672028422474,0.03075096395521011,78.7769403345881,0.022648144513368607,0.06485439091920853,2866.0,286600.0,183,217,34,194.45115143056518,10.328073740432743,557297.0,35,187,183,189,214,202415.0,20241500.0,183,363,180,215.11268927698188,27.89592058856031,43542035.0,181,200,362,207,251,202415.0,20241500.0,0.0,0.2466450035572052,0.2466450035572052,0.022079701208070596,0.024411732667798842,4469.262720031609,0.022648144513368607,0.05729576200246811,15564900.0,4676600.0,23.10402,19890200.0,351300.0,1.7355434,419483.9670207213,2.0723956575388254,,
Bristol_Bay_4089384,4089384,4089384.0,Bristol_Bay,724.0,72400.0,0.0,0.16237270832061768,0.16237270832061768,0.024464849292593956,0.03475754108978741,17.712550887838024,0.010128558613359928,0.06485439091920853,724.0,72400.0,16,42,26,21.70441988950278,5.233860466396098,15714.0,27,16,31,21,27,108875.0,10887500.0,16,1007,991,352.0341492537299,226.46415336218902,38327718.0,983,307,953,336,676,108875.0,10887500.0,0.0,1.2598156929016113,1.2598156929016113,0.2390050419790572,0.18241942329631777,26021.67394546985,0.2025703340768814,0.48994237184524536,9941300.0,946200.0,8.690701,10315900.0,571600.0,5.250057,153697.64648348666,1.4116890606979258,,
Bristol_Bay_4089394,4089394,4089394.0,Bristol_Bay,2777.0,277700.0,0.0,0.19029763340950012,0.19029763340950012,0.026616772650521342,0.044724364177706644,73.91477765049777,0.0,0.1042797788977623,2777.0,277700.0,16,51,35,20.39178970111634,8.61842105148413,56628.0,36,16,51,16,35,109771.0,10977100.0,16,1030,1014,398.17734192090813,246.2619953866574,43708325.0,1010,16,987,387,736,109771.0,10977100.0,0.0,1.664624571800232,1.664624571800232,0.29246956758175047,0.19580280796207256,32104.67690301633,0.28214672207832336,0.5367978811264038,10278300.0,698800.0,6.36598,10861000.0,116100.0,1.0576564,253607.5946381225,2.310333281450679,,
Bristol_Bay_4089574,4089574,4089574.0,Bristol_Bay,11262.0,1126200.0,0.0,0.1742577701807022,0.1742577701807022,0.02670616512816143,0.023266379782956204,300.764831673354,0.02864788845181465,0.05454394221305847,11262.0,1126200.0,24,67,43,47.316462440063844,9.362754550951028,532878.0,44,51,67,49,58,154036.0,15403600.0,24,879,855,323.32053545924384,190.95076255460216,49803002.0,855,58,852,325,580,154036.0,15403600.0,0.0,1.1853482723236084,1.1853482723236084,0.219584469874295,0.1468978752296595,33823.91340155691,0.22374603152275085,0.4074080288410187,13930000.0,1473600.0,9.566595,15071500.0,332100.0,2.1559894,76260.67959418336,0.49508348434251315,,
Bristol_Bay_4091164,4091164,4091164.0,Bristol_Bay,1034.0,103400.0,0.0,0.14747370779514313,0.14747370779514313,0.028387580322717786,0.030125991625360726,29.35275805369019,0.022648144513368607,0.07303803414106369,1034.0,103400.0,24,44,20,28.277562862669235,2.5733606748522764,29239.0,19,29,40,28,31,359980.0,35998000.0,24,1031,1007,427.31288682704303,237.83715181373728,153824093.0,999,316,1005,422,765,359980.0,35998000.0,0.0,2.528247833251953,2.528247833251953,0.337514232747918,0.21211930356698572,121498.37350459551,0.3178786039352417,0.6174029111862183,24696300.0,11301700.0,31.395355,35983100.0,14900.0,0.04139119,13329.596596874606,0.03702871436433859,,
Bristol_Bay_4091424,4091424,4091424.0,Bristol_Bay,11879.0,1187900.0,0.0,0.3100367784500122,0.3100367784500122,0.050787934349393916,0.04835118064198657,603.3098721364503,0.040514227002859116,0.11187344789505005,11879.0,1187900.0,233,326,93,266.7319639700316,27.944051009240372,3168509.0,94,236,233,259,313,256329.0,25632900.0,233,726,493,336.0997038961645,74.21234189918746,86152101.0,493,276,712,310,444,256329.0,25632900.0,0.0,0.6530085206031799,0.6530085206031799,0.09251144138465273,0.08795557252146848,23713.36525868665,0.06160959228873253,0.23096542060375214,19065300.0,6567600.0,25.62176,25627500.0,5400.0,0.021066677,871378.32337531,3.399452747739468,,
Bristol_Bay_4092244,4092244,4092244.0,Bristol_Bay,2255.0,225500.0,0.0,0.2859388589859009,0.2859388589859009,0.06649867001540975,0.049505287465009845,149.954500884749,0.05454394221305847,0.13776302337646484,2255.0,225500.0,266,295,29,279.70997782705115,7.658345461661519,630746.0,30,272,295,279,291,221608.0,22160800.0,266,817,551,445.2699767156426,103.40426725511412,98675389.0,551,297,812,440,579,221608.0,22160800.0,0.0,0.5263779759407043,0.5263779759407043,0.12383254524134678,0.07968790980785947,27442.282685844377,0.10766793042421341,0.23904117941856384,18102000.0,4058800.0,18.315224,22160800.0,0.0,0.0,13852.520499660204,0.06250911744910023,,
Bristol_Bay_4093084,4093084,4093084.0,Bristol_Bay,2571.0,257100.0,0.0,0.5905704498291016,0.5905704498291016,0.18746466259136987,0.17342698366794496,481.97164752241196,0.19976559281349182,0.4269562065601349,2571.0,257100.0,16,282,266,79.98483080513404,73.43225818112705,205641.0,254,19,65,34,194,413073.0,41307300.0,16,1109,1093,413.74130964744506,246.2407274820041,170905364.0,1091,34,1109,409,749,413073.0,41307300.0,0.0,1.887824296951294,1.887824296951294,0.3409676989487161,0.18208983956427177,140844.550307843,0.341675341129303,0.5661852359771729,32920000.0,8387300.0,20.304644,40416600.0,890700.0,2.1562774,671.2856639050867,0.0016251017711278314,,
Bristol_Bay_4095301,4095301,4095301.0,Bristol_Bay,4707.0,470700.0,0.0,0.4585801959037781,0.4585801959037781,0.14990804474963076,0.10477695790621798,705.617166636512,0.1362655609846115,0.30854424834251404,4707.0,470700.0,320,559,239,395.37731038878246,59.86239424986323,1861041.0,240,323,554,393,488,1865479.0,186547900.0,320,1154,834,579.7466564887579,154.5305142107037,1081505213.0,835,495,1132,545,809,1865479.0,186547900.0,0.0,0.9756176471710205,0.9756176471710205,0.13066227311223994,0.09955516157979304,243747.72658314824,0.10329132527112961,0.2764537036418915,137196600.0,49351300.0,26.455029,185557000.0,990900.0,0.5311772,347997.6943615398,0.18654602617426397,,
Bristol_Bay_4095374,4095374,4095374.0,Bristol_Bay,21369.0,2136900.0,0.0,0.11459140479564667,0.11459140479564667,0.007063533072291638,0.013624341872773508,150.94063822180001,0.0,0.03038567304611206,21369.0,2136900.0,24,50,26,27.075483176564056,4.903950134725229,578576.0,27,24,47,24,35,355411.0,35541100.0,24,778,754,150.46113654332666,131.62186716421726,53475543.0,755,24,745,96,362,355411.0,35541100.0,0.0,0.7150850296020508,0.7150850296020508,0.0752753578472137,0.08441250814465034,26753.69020783607,0.045296281576156616,0.19270823895931244,29742000.0,5799100.0,16.316603,32929000.0,2612100.0,7.3495193,1655652.8704695962,4.658417636115923,,
Bristol_Bay_4096064,4096064,4096064.0,Bristol_Bay,4651.0,465100.0,0.0,0.2764537036418915,0.2764537036418915,0.055148415998348535,0.04992338646113416,256.495282808319,0.05064278095960617,0.1269102692604065,4651.0,465100.0,16,112,96,39.04708664803269,20.21424001706859,181608.0,96,16,98,32,68,302231.0,30223100.0,16,1058,1042,368.1128011355564,227.41449297796484,111255100.0,1037,99,1015,334,699,302231.0,30223100.0,0.0,1.495124340057373,1.495124340057373,0.32159087451183593,0.19010967267792137,97194.73159458669,0.34968772530555725,0.5440107583999634,25075900.0,5147200.0,17.030682,30159900.0,63200.0,0.20911157,1241493.9343412619,4.107765035159404,,
