OID_,cat_ID_txt,cat_elev_ZONE_CODE,cat_elev_COUNT,cat_elev_AREA,cat_elev_MIN,cat_elev_MAX,cat_elev_RANGE,cat_elev_MEAN,cat_elev_STD,cat_elev_SUM,cat_elev_VARIETY,cat_elev_MAJORITY,cat_elev_MINORITY,cat_elev_MEDIAN,cat_elev_PCT90,region,cat_ID_con,cat_slope_COUNT,cat_slope_AREA,cat_slope_MIN,cat_slope_MAX,cat_slope_RANGE,cat_slope_MEAN,cat_slope_STD,cat_slope_SUM,cat_slope_MEDIAN,cat_slope_PCT90
303,4020194,34,12085.000000000000000,1208500.000000000000000,212,479,267,256.915184112536735,46.734665136505107,3104820.000000000000000,267,215,437,238,317,Bristol_Bay,Bristol_Bay_4020194,12085.000000000000000,1208500.000000000000000,0.000000000000000,0.164880529046059,0.164880529046059,0.026561560042520,0.026423103270595,320.996453113853704,0.022648144513369,0.061609592288733
304,4021055,35,10874.000000000000000,1087400.000000000000000,5,39,34,13.993654588927747,9.241774087312017,152167.000000000000000,35,8,17,10,31,Bristol_Bay,Bristol_Bay_4021055,10874.000000000000000,1087400.000000000000000,0.000000000000000,0.202570334076881,0.202570334076881,0.019878808090884,0.032173314269390,216.162159180268844,0.010128558613360,0.050642780959606
305,4046617,36,32076.000000000000000,3207600.000000000000000,8,42,34,28.277996009477587,6.188853802195152,907045.000000000000000,35,32,42,29,36,Bristol_Bay,Bristol_Bay_4046617,32076.000000000000000,3207600.000000000000000,0.000000000000000,0.132060021162033,0.132060021162033,0.019923034955722,0.018467125326720,639.051269239746148,0.022648144513369,0.041761111468077
306,4048046,37,1780.000000000000000,178000.000000000000000,4,54,50,21.119101123595527,13.764201053918658,37592.000000000000000,51,9,53,15,44,Bristol_Bay,Bristol_Bay_4048046,1780.000000000000000,178000.000000000000000,0.000000000000000,0.123634621500969,0.123634621500969,0.048207903705705,0.030349758890698,85.810068596154338,0.050642780959606,0.087129086256027
307,4051055,38,8396.000000000000000,839600.000000000000000,16,72,56,39.537875178656542,18.264157175040289,331960.000000000000000,57,16,72,42,64,Bristol_Bay,Bristol_Bay_4051055,8396.000000000000000,839600.000000000000000,0.000000000000000,0.174845486879349,0.174845486879349,0.029866412025976,0.029273439966763,250.758395370097588,0.028647888451815,0.064854390919209
308,4051056,39,8779.000000000000000,877900.000000000000000,25,70,45,46.512928579565099,10.058023273406183,408337.000000000000000,46,61,70,45,61,Bristol_Bay,Bristol_Bay_4051056,8779.000000000000000,877900.000000000000000,0.000000000000000,0.214619308710098,0.214619308710098,0.036532831295110,0.026745820290704,320.721725939773194,0.032029312103987,0.070899873971939
309,4051616,40,5524.000000000000000,552400.000000000000000,3,285,282,67.840695148443160,43.196924194990949,374752.000000000000000,255,46,171,55,125,Bristol_Bay,Bristol_Bay_4051616,5524.000000000000000,552400.000000000000000,0.000000000000000,0.388196766376495,0.388196766376495,0.064274939597138,0.068284267572011,355.054766334592443,0.040514227002859,0.151928022503853
310,4052076,41,20344.000000000000000,2034400.000000000000000,4,71,67,15.266073535194757,13.173680146479576,310573.000000000000000,68,4,70,12,36,Bristol_Bay,Bristol_Bay_4052076,20344.000000000000000,2034400.000000000000000,0.000000000000000,0.164880529046059,0.164880529046059,0.028182766385766,0.034436563260471,573.350199352018421,0.010128558613360,0.081658996641636
311,4054120,42,4899.000000000000000,489900.000000000000000,401,466,65,441.057971014492864,16.838967726529404,2160743.000000000000000,66,456,401,445,461,Bristol_Bay,Bristol_Bay_4054120,4899.000000000000000,489900.000000000000000,0.000000000000000,0.380725830793381,0.380725830793381,0.111471328038778,0.078157822168255,546.098036061971584,0.101790644228458,0.218174770474434
312,4054200,43,4754.000000000000000,475400.000000000000000,392,461,69,419.097181320992320,18.612510789636787,1992388.000000000000000,70,398,461,419,443,Bristol_Bay,Bristol_Bay_4054200,4754.000000000000000,475400.000000000000000,0.000000000000000,0.400680065155029,0.400680065155029,0.082810240421761,0.072234603925099,393.679882965051320,0.057295762002468,0.194562509655952
313,4055337,44,1157.000000000000000,115700.000000000000000,6,23,17,14.822817631806405,5.115154295792737,17150.000000000000000,18,21,6,15,21,Bristol_Bay,Bristol_Bay_4055337,1157.000000000000000,115700.000000000000000,0.000000000000000,0.109556980431080,0.109556980431080,0.042444878384188,0.026167552372391,49.108724290505073,0.040514227002859,0.081028416752815
314,4059016,45,2427.000000000000000,242700.000000000000000,4,31,27,11.324268644416989,4.769417431479440,27484.000000000000000,28,12,31,11,18,Bristol_Bay,Bristol_Bay_4059016,2427.000000000000000,242700.000000000000000,0.000000000000000,0.083522178232670,0.083522178232670,0.019363652520284,0.016225708057139,46.995584666728952,0.022648144513369,0.036519031971693
315,4059736,46,22988.000000000000000,2298800.000000000000000,36,242,206,85.822951104924073,44.688551306167383,1972898.000000000000000,206,60,238,66,153,Bristol_Bay,Bristol_Bay_4059736,22988.000000000000000,2298800.000000000000000,0.000000000000000,0.384346008300781,0.384346008300781,0.086590574447478,0.068675408120029,1990.544125398615279,0.064854390919209,0.192175164818764
316,4060036,47,11049.000000000000000,1104900.000000000000000,34,204,170,67.018101185627913,30.856847293067105,740483.000000000000000,171,41,169,54,113,Bristol_Bay,Bristol_Bay_4060036,11049.000000000000000,1104900.000000000000000,0.000000000000000,0.320289820432663,0.320289820432663,0.049496692306845,0.045937551305341,546.888953298335196,0.032029312103987,0.107667930424213
317,4061136,48,8545.000000000000000,854500.000000000000000,4,59,55,30.727442949093067,15.478270370817958,262566.000000000000000,56,4,59,33,50,Bristol_Bay,Bristol_Bay_4061136,8545.000000000000000,854500.000000000000000,0.000000000000000,0.182594567537308,0.182594567537308,0.037645675900576,0.033326531105540,321.682300570421887,0.032029312103987,0.081658996641636
318,4063196,49,1875.000000000000000,187500.000000000000000,4,64,60,17.615466666666673,14.507299339144957,33029.000000000000000,61,8,61,10,43,Bristol_Bay,Bristol_Bay_4063196,1875.000000000000000,187500.000000000000000,0.000000000000000,0.212939769029617,0.212939769029617,0.043335667011142,0.040087183661481,81.254375645890747,0.030385673046112,0.104279778897762
319,4063775,50,7103.000000000000000,710300.000000000000000,16,40,24,19.103758975080950,5.700420607783315,135694.000000000000000,25,16,40,16,29,Bristol_Bay,Bristol_Bay_4063775,7103.000000000000000,710300.000000000000000,0.000000000000000,0.122383654117584,0.122383654117584,0.011506697112899,0.022053496441375,81.732069592922940,0.000000000000000,0.041761111468077
320,4064055,51,1851.000000000000000,185100.000000000000000,16,56,40,29.251215559157203,11.627994517159081,54144.000000000000000,41,16,56,33,43,Bristol_Bay,Bristol_Bay_4064055,1851.000000000000000,185100.000000000000000,0.000000000000000,0.174257770180702,0.174257770180702,0.016195402425316,0.022198846069553,29.977689889259739,0.000000000000000,0.036519031971693
321,4064845,52,5152.000000000000000,515200.000000000000000,16,57,41,35.150621118012388,13.038249377089752,181096.000000000000000,42,16,57,35,52,Bristol_Bay,Bristol_Bay_4064845,5152.000000000000000,515200.000000000000000,0.000000000000000,0.259613543748856,0.259613543748856,0.053596800420960,0.051104207962066,276.130715768784626,0.036519031971693,0.128117039799690
322,4068584,53,2193.000000000000000,219300.000000000000000,16,66,50,34.103511171910654,9.926852925892515,74789.000000000000000,51,16,66,35,45,Bristol_Bay,Bristol_Bay_4068584,2193.000000000000000,219300.000000000000000,0.000000000000000,0.314634919166565,0.314634919166565,0.060304382379386,0.054119829159162,132.247510557993991,0.040514227002859,0.141001397371292
323,4069455,54,2997.000000000000000,299700.000000000000000,16,55,39,29.844511177844566,11.897172918796779,89444.000000000000000,40,16,17,29,46,Bristol_Bay,Bristol_Bay_4069455,2997.000000000000000,299700.000000000000000,0.000000000000000,0.167043998837471,0.167043998837471,0.035171814913891,0.038604736737459,105.409929296932788,0.028647888451815,0.093380615115166
324,4069495,55,4293.000000000000000,429300.000000000000000,16,35,19,24.391334730957340,4.128738842383079,104712.000000000000000,20,24,35,24,30,Bristol_Bay,Bristol_Bay_4069495,4293.000000000000000,429300.000000000000000,0.000000000000000,0.132060021162033,0.132060021162033,0.024280270776346,0.019516175058085,104.235202442854529,0.028647888451815,0.050642780959606
325,4069586,56,4774.000000000000000,477400.000000000000000,4,40,36,16.800795978215341,8.339310819142446,80207.000000000000000,37,15,40,15,29,Bristol_Bay,Bristol_Bay_4069586,4774.000000000000000,477400.000000000000000,0.000000000000000,0.118551567196846,0.118551567196846,0.029387371893933,0.023125036079113,140.295313421636763,0.028647888451815,0.064058601856232
326,4071036,57,2709.000000000000000,270900.000000000000000,28,70,42,42.650424510889664,8.808573963587230,115540.000000000000000,43,33,28,42,54,Bristol_Bay,Bristol_Bay_4071036,2709.000000000000000,270900.000000000000000,0.000000000000000,0.202570334076881,0.202570334076881,0.062778778324002,0.040232975107557,170.067710479720802,0.057295762002468,0.115483179688454
327,4071256,58,3036.000000000000000,303600.000000000000000,27,41,14,30.342885375494106,2.352643813474513,92121.000000000000000,15,29,41,30,33,Bristol_Bay,Bristol_Bay_4071256,3036.000000000000000,303600.000000000000000,0.000000000000000,0.143953561782837,0.143953561782837,0.020770549781839,0.021618851689631,63.059389137663032,0.020257117226720,0.050642780959606
328,4071625,59,7072.000000000000000,707200.000000000000000,16,59,43,33.074802036198882,11.751500756924443,233905.000000000000000,44,16,59,32,49,Bristol_Bay,Bristol_Bay_4071625,7072.000000000000000,707200.000000000000000,0.000000000000000,0.160146161913872,0.160146161913872,0.037342862748094,0.031904761325945,264.088725354520761,0.032029312103987,0.085943602025509
329,4073375,60,9601.000000000000000,960100.000000000000000,38,189,151,66.733777731486100,31.802925228776424,640711.000000000000000,152,38,187,58,109,Bristol_Bay,Bristol_Bay_4073375,9601.000000000000000,960100.000000000000000,0.000000000000000,0.492240011692047,0.492240011692047,0.081259413444417,0.093532300936278,780.171628479846504,0.041761111468077,0.213661193847656
330,4074184,61,633.000000000000000,63300.000000000000000,16,46,30,30.742496050552909,7.052839036691004,19460.000000000000000,31,31,16,30,42,Bristol_Bay,Bristol_Bay_4074184,633.000000000000000,63300.000000000000000,0.000000000000000,0.107667930424213,0.107667930424213,0.033372825007197,0.023369463423531,21.124998229555786,0.030385673046112,0.064854390919209
331,4074505,62,5446.000000000000000,544600.000000000000000,16,106,90,25.860631656261447,15.829617616102899,140837.000000000000000,91,20,97,20,49,Bristol_Bay,Bristol_Bay_4074505,5446.000000000000000,544600.000000000000000,0.000000000000000,0.290035307407379,0.290035307407379,0.030209645872106,0.043594321189618,164.521731419488589,0.010128558613360,0.095552541315556
332,4074726,63,7745.000000000000000,774500.000000000000000,4,35,31,9.604906391220148,7.105540383325862,74390.000000000000000,32,4,35,6,22,Bristol_Bay,Bristol_Bay_4074726,7745.000000000000000,774500.000000000000000,0.000000000000000,0.169785082340240,0.169785082340240,0.018171983508164,0.023218343446405,140.742012270726349,0.000000000000000,0.054543942213058
333,4075225,64,1607.000000000000000,160700.000000000000000,16,47,31,25.246421904169249,6.159183596868260,40571.000000000000000,32,24,47,24,32,Bristol_Bay,Bristol_Bay_4075225,1607.000000000000000,160700.000000000000000,0.000000000000000,0.137763023376465,0.137763023376465,0.034903788620371,0.028288114716225,56.090388312935900,0.030385673046112,0.079106524586678
334,4075474,65,11071.000000000000000,1107100.000000000000000,16,852,836,203.783669045253447,170.035366654734929,2256089.000000000000000,746,30,603,140,472,Bristol_Bay,Bristol_Bay_4075474,11071.000000000000000,1107100.000000000000000,0.000000000000000,0.858954489231110,0.858954489231110,0.283186392181099,0.173105141981090,3135.156547836949812,0.294945478439331,0.506819665431976
335,4075715,66,14620.000000000000000,1462000.000000000000000,16,74,58,36.406634746921988,13.601705746287406,532265.000000000000000,59,36,74,35,59,Bristol_Bay,Bristol_Bay_4075715,14620.000000000000000,1462000.000000000000000,0.000000000000000,0.200534418225288,0.200534418225288,0.036142530154421,0.029762040550848,528.403790857641980,0.032029312103987,0.081028416752815
336,4076505,67,184.000000000000000,18400.000000000000000,16,28,12,17.538043478260864,3.080208293045201,3227.000000000000000,13,16,28,16,23,Bristol_Bay,Bristol_Bay_4076505,184.000000000000000,18400.000000000000000,0.000000000000000,0.081658996641636,0.081658996641636,0.016389198464584,0.024140418616496,3.015612517483533,0.000000000000000,0.053674470633268
337,4076575,68,17000.000000000000000,1700000.000000000000000,30,101,71,62.432058823529474,21.350577245180482,1061345.000000000000000,72,39,101,60,93,Bristol_Bay,Bristol_Bay_4076575,17000.000000000000000,1700000.000000000000000,0.000000000000000,0.332237690687180,0.332237690687180,0.052695743979996,0.049690665099132,895.827647659925901,0.036519031971693,0.118551567196846
338,4076675,69,4294.000000000000000,429400.000000000000000,16,36,20,20.402421984163972,5.063422049675066,87608.000000000000000,21,16,36,19,29,Bristol_Bay,Bristol_Bay_4076675,4294.000000000000000,429400.000000000000000,0.000000000000000,0.087129086256027,0.087129086256027,0.018923869656037,0.018748852634833,81.259096303023185,0.022648144513369,0.041761111468077
339,4078235,70,22458.000000000000000,2245800.000000000000000,16,53,37,23.524579214533830,9.070240082550988,528315.000000000000000,38,16,53,19,38,Bristol_Bay,Bristol_Bay_4078235,22458.000000000000000,2245800.000000000000000,0.000000000000000,0.164880529046059,0.164880529046059,0.015446756963509,0.022078169303232,346.903267886491790,0.000000000000000,0.045296281576157
340,4080045,71,2546.000000000000000,254600.000000000000000,4,13,9,7.718774548311083,2.377282057928765,19652.000000000000000,10,9,13,8,10,Bristol_Bay,Bristol_Bay_4080045,2546.000000000000000,254600.000000000000000,0.000000000000000,0.133220151066780,0.133220151066780,0.021111894875929,0.023450020653415,53.750884354114532,0.020257117226720,0.054543942213058
341,4080875,72,19463.000000000000000,1946300.000000000000000,31,108,77,57.058778194523107,24.754092192870743,1110535.000000000000000,78,38,108,43,100,Bristol_Bay,Bristol_Bay_4080875,19463.000000000000000,1946300.000000000000000,0.000000000000000,0.292149782180786,0.292149782180786,0.037174335380063,0.052284809639008,723.524089502171137,0.022648144513369,0.105745136737823
342,4082225,73,406.000000000000000,40600.000000000000000,16,33,17,22.256157635467975,2.930794376885649,9036.000000000000000,17,21,30,22,26,Bristol_Bay,Bristol_Bay_4082225,406.000000000000000,40600.000000000000000,0.000000000000000,0.090592503547668,0.090592503547668,0.031792822199887,0.019218449353845,12.907885813154277,0.032029312103987,0.055919852107763
343,4084351,74,10848.000000000000000,1084800.000000000000000,492,1071,579,662.061946902655563,180.828936293197614,7182048.000000000000000,580,502,492,576,957,Bristol_Bay,Bristol_Bay_4084351,10848.000000000000000,1084800.000000000000000,0.000000000000000,0.706716954708099,0.706716954708099,0.246558150292853,0.173908340397011,2674.662814376869392,0.261385649442673,0.447714418172836
344,4084915,75,2891.000000000000000,289100.000000000000000,16,53,37,25.441023867174032,9.859453260646704,73550.000000000000000,38,16,53,23,42,Bristol_Bay,Bristol_Bay_4084915,2891.000000000000000,289100.000000000000000,0.000000000000000,0.299946278333664,0.299946278333664,0.069039075602837,0.065566146828318,199.591967567802044,0.057295762002468,0.162372708320618
345,4086795,76,3704.000000000000000,370400.000000000000000,26,43,17,31.160907127429756,4.547449008142440,115420.000000000000000,18,29,26,29,40,Bristol_Bay,Bristol_Bay_4086795,3704.000000000000000,370400.000000000000000,0.000000000000000,0.087129086256027,0.087129086256027,0.014981188295665,0.019015604002121,55.490321447141561,0.000000000000000,0.041761111468077
346,4087015,77,1818.000000000000000,181800.000000000000000,16,33,17,22.663916391639141,5.858697938754316,41203.000000000000000,18,16,27,22,31,Bristol_Bay,Bristol_Bay_4087015,1818.000000000000000,181800.000000000000000,0.000000000000000,0.272717714309692,0.272717714309692,0.033772976644854,0.042523328703835,61.399271540343726,0.022648144513369,0.086538374423981
347,4087224,78,2745.000000000000000,274500.000000000000000,16,75,59,42.422222222222295,13.884767038645840,116449.000000000000000,60,48,71,45,60,Bristol_Bay,Bristol_Bay_4087224,2745.000000000000000,274500.000000000000000,0.000000000000000,0.218174770474434,0.218174770474434,0.050702449051368,0.035511971068240,139.178222646005423,0.041761111468077,0.099754631519318
348,4088675,79,10016.000000000000000,1001600.000000000000000,4,75,71,11.584165335463263,14.103674805998855,116027.000000000000000,72,4,75,6,28,Bristol_Bay,Bristol_Bay_4088675,10016.000000000000000,1001600.000000000000000,0.000000000000000,0.324268639087677,0.324268639087677,0.032369349461299,0.054414825276168,324.211404204367909,0.000000000000000,0.111873447895050
349,4089074,80,2866.000000000000000,286600.000000000000000,183,217,34,194.451151430565176,10.328073740432743,557297.000000000000000,35,187,183,189,214,Bristol_Bay,Bristol_Bay_4089074,2866.000000000000000,286600.000000000000000,0.000000000000000,0.160146161913872,0.160146161913872,0.027486720284225,0.030750963955210,78.776940334588105,0.022648144513369,0.064854390919209
350,4089384,81,724.000000000000000,72400.000000000000000,16,42,26,21.704419889502780,5.233860466396098,15714.000000000000000,27,16,31,21,27,Bristol_Bay,Bristol_Bay_4089384,724.000000000000000,72400.000000000000000,0.000000000000000,0.162372708320618,0.162372708320618,0.024464849292594,0.034757541089787,17.712550887838024,0.010128558613360,0.064854390919209
351,4089394,82,2777.000000000000000,277700.000000000000000,16,51,35,20.391789701116341,8.618421051484130,56628.000000000000000,36,16,51,16,35,Bristol_Bay,Bristol_Bay_4089394,2777.000000000000000,277700.000000000000000,0.000000000000000,0.190297633409500,0.190297633409500,0.026616772650521,0.044724364177707,73.914777650497768,0.000000000000000,0.104279778897762
352,4089574,83,11262.000000000000000,1126200.000000000000000,24,67,43,47.316462440063844,9.362754550951028,532878.000000000000000,44,51,67,49,58,Bristol_Bay,Bristol_Bay_4089574,11262.000000000000000,1126200.000000000000000,0.000000000000000,0.174257770180702,0.174257770180702,0.026706165128161,0.023266379782956,300.764831673354024,0.028647888451815,0.054543942213058
353,4091164,84,1034.000000000000000,103400.000000000000000,24,44,20,28.277562862669235,2.573360674852276,29239.000000000000000,19,29,40,28,31,Bristol_Bay,Bristol_Bay_4091164,1034.000000000000000,103400.000000000000000,0.000000000000000,0.147473707795143,0.147473707795143,0.028387580322718,0.030125991625361,29.352758053690192,0.022648144513369,0.073038034141064
354,4091424,85,11879.000000000000000,1187900.000000000000000,233,326,93,266.731963970031586,27.944051009240372,3168509.000000000000000,94,236,233,259,313,Bristol_Bay,Bristol_Bay_4091424,11879.000000000000000,1187900.000000000000000,0.000000000000000,0.310036778450012,0.310036778450012,0.050787934349394,0.048351180641987,603.309872136450281,0.040514227002859,0.111873447895050
355,4092244,86,2255.000000000000000,225500.000000000000000,266,295,29,279.709977827051148,7.658345461661519,630746.000000000000000,30,272,295,279,291,Bristol_Bay,Bristol_Bay_4092244,2255.000000000000000,225500.000000000000000,0.000000000000000,0.285938858985901,0.285938858985901,0.066498670015410,0.049505287465010,149.954500884748995,0.054543942213058,0.137763023376465
356,4093084,87,2571.000000000000000,257100.000000000000000,16,282,266,79.984830805134038,73.432258181127054,205641.000000000000000,254,19,65,34,194,Bristol_Bay,Bristol_Bay_4093084,2571.000000000000000,257100.000000000000000,0.000000000000000,0.590570449829102,0.590570449829102,0.187464662591370,0.173426983667945,481.971647522411956,0.199765592813492,0.426956206560135
357,4095301,88,4707.000000000000000,470700.000000000000000,320,559,239,395.377310388782462,59.862394249863229,1861041.000000000000000,240,323,554,393,488,Bristol_Bay,Bristol_Bay_4095301,4707.000000000000000,470700.000000000000000,0.000000000000000,0.458580195903778,0.458580195903778,0.149908044749631,0.104776957906218,705.617166636512025,0.136265560984612,0.308544248342514
358,4095374,89,21369.000000000000000,2136900.000000000000000,24,50,26,27.075483176564056,4.903950134725229,578576.000000000000000,27,24,47,24,35,Bristol_Bay,Bristol_Bay_4095374,21369.000000000000000,2136900.000000000000000,0.000000000000000,0.114591404795647,0.114591404795647,0.007063533072292,0.013624341872774,150.940638221800015,0.000000000000000,0.030385673046112
359,4096064,90,4651.000000000000000,465100.000000000000000,16,112,96,39.047086648032689,20.214240017068590,181608.000000000000000,96,16,98,32,68,Bristol_Bay,Bristol_Bay_4096064,4651.000000000000000,465100.000000000000000,0.000000000000000,0.276453703641891,0.276453703641891,0.055148415998349,0.049923386461134,256.495282808319018,0.050642780959606,0.126910269260406
360,4096454,91,8517.000000000000000,851700.000000000000000,16,1059,1043,196.641892685217300,230.465640358341460,1674799.000000000000000,920,22,486,88,553,Bristol_Bay,Bristol_Bay_4096454,8517.000000000000000,851700.000000000000000,0.000000000000000,1.334654927253723,1.334654927253723,0.234778513559464,0.210758685622632,1999.608599985953788,0.205086812376976,0.500301182270050
361,4098114,92,20476.000000000000000,2047600.000000000000000,24,54,30,30.809191248290688,7.450453357732201,630849.000000000000000,31,24,54,29,42,Bristol_Bay,Bristol_Bay_4098114,20476.000000000000000,2047600.000000000000000,0.000000000000000,0.118551567196846,0.118551567196846,0.015684919489752,0.020294577819659,321.164411472156928,0.000000000000000,0.045296281576157
362,4098704,93,12165.000000000000000,1216500.000000000000000,228,325,97,250.394410193176583,24.526271377051383,3046048.000000000000000,98,232,325,237,291,Bristol_Bay,Bristol_Bay_4098704,12165.000000000000000,1216500.000000000000000,0.000000000000000,0.292149782180786,0.292149782180786,0.038862419848442,0.041338377053884,472.761337456294825,0.032029312103987,0.081658996641636
363,4099594,94,791.000000000000000,79100.000000000000000,54,58,4,55.848293299620728,0.927044974241335,44176.000000000000000,5,56,54,56,57,Bristol_Bay,Bristol_Bay_4099594,791.000000000000000,79100.000000000000000,0.000000000000000,0.032029312103987,0.032029312103987,0.007275942554073,0.011757088015707,5.755270560272034,0.000000000000000,0.028647888451815
364,4099694,95,3040.000000000000000,304000.000000000000000,177,189,12,180.972368421052749,2.492071569271447,550156.000000000000000,13,180,189,180,185,Bristol_Bay,Bristol_Bay_4099694,3040.000000000000000,304000.000000000000000,0.000000000000000,0.137763023376465,0.137763023376465,0.013826042802477,0.020362887835149,42.031170119531438,0.000000000000000,0.032029312103987
365,4101123,96,9708.000000000000000,970800.000000000000000,90,114,24,102.026060980634512,7.889745542876864,990469.000000000000000,25,110,114,102,112,Bristol_Bay,Bristol_Bay_4101123,9708.000000000000000,970800.000000000000000,0.000000000000000,0.417603790760040,0.417603790760040,0.034743906799619,0.048141573737472,337.293847210705110,0.022648144513369,0.090592503547668
366,4101274,97,12840.000000000000000,1284000.000000000000000,38,133,95,43.900856697819236,13.934785779400450,563687.000000000000000,95,38,106,38,66,Bristol_Bay,Bristol_Bay_4101274,12840.000000000000000,1284000.000000000000000,0.000000000000000,0.579790413379669,0.579790413379669,0.022316360528685,0.059395339217863,286.542069188318976,0.000000000000000,0.064058601856232
367,4102124,98,8575.000000000000000,857500.000000000000000,37,96,59,52.980758017492718,19.951339711325744,454310.000000000000000,60,38,96,38,86,Bristol_Bay,Bristol_Bay_4102124,8575.000000000000000,857500.000000000000000,0.000000000000000,0.215335100889206,0.215335100889206,0.026490238796127,0.042620373966869,227.153797676787576,0.000000000000000,0.093380615115166
368,4104574,99,2626.000000000000000,262600.000000000000000,136,158,22,141.531607006854500,5.784854184456755,371662.000000000000000,23,138,136,139,152,Bristol_Bay,Bristol_Bay_4104574,2626.000000000000000,262600.000000000000000,0.000000000000000,0.177176848053932,0.177176848053932,0.025593690160287,0.032727021325951,67.209030360914710,0.014323945157230,0.071619689464569
369,4105204,100,10109.000000000000000,1010900.000000000000000,75,79,4,76.862597685231179,1.179596555987774,777004.000000000000000,5,76,75,77,79,Bristol_Bay,Bristol_Bay_4105204,10109.000000000000000,1010900.000000000000000,0.000000000000000,0.032029312103987,0.032029312103987,0.003544915478740,0.008964952135910,35.835550574585753,0.000000000000000,0.022648144513369
370,4105574,101,2542.000000000000000,254200.000000000000000,38,45,7,41.173878835562547,1.489953974476645,104664.000000000000000,8,40,45,41,43,Bristol_Bay,Bristol_Bay_4105574,2542.000000000000000,254200.000000000000000,0.000000000000000,0.093380615115166,0.093380615115166,0.021444245025788,0.020073313450087,54.511270855553441,0.022648144513369,0.050642780959606
371,4105844,102,2515.000000000000000,251500.000000000000000,189,194,5,191.813518886679532,1.238151054973408,482411.000000000000000,6,192,189,192,193,Bristol_Bay,Bristol_Bay_4105844,2515.000000000000000,251500.000000000000000,0.000000000000000,0.083522178232670,0.083522178232670,0.012413577448066,0.015517546226434,31.220147281885090,0.000000000000000,0.032029312103987
372,4106904,103,12164.000000000000000,1216400.000000000000000,51,61,10,55.397155540940346,2.461681704716020,673851.000000000000000,11,55,51,55,60,Bristol_Bay,Bristol_Bay_4106904,12164.000000000000000,1216400.000000000000000,0.000000000000000,0.081658996641636,0.081658996641636,0.011503516479794,0.014438970145772,139.928774460218591,0.000000000000000,0.032029312103987
373,4107464,104,3544.000000000000000,354400.000000000000000,68,78,10,69.522573363431221,2.276102301039768,246388.000000000000000,11,68,78,69,74,Bristol_Bay,Bristol_Bay_4107464,3544.000000000000000,354400.000000000000000,0.000000000000000,0.147473707795143,0.147473707795143,0.015214289727770,0.026617951059853,53.919442795217158,0.000000000000000,0.040514227002859
374,4115672,105,5898.000000000000000,589800.000000000000000,162,296,134,227.779586300441082,39.144915705622466,1343444.000000000000000,135,294,162,224,283,Bristol_Bay,Bristol_Bay_4115672,5898.000000000000000,589800.000000000000000,0.000000000000000,0.720799446105957,0.720799446105957,0.139165636019231,0.106208814978457,820.798921241424864,0.118118107318878,0.288083404302597
375,5008707,106,13688.000000000000000,1368800.000000000000000,2,48,46,12.377849210987753,9.782122987833052,169428.000000000000000,47,4,48,8,26,Bristol_Bay,Bristol_Bay_5008707,13688.000000000000000,1368800.000000000000000,0.000000000000000,0.158212736248970,0.158212736248970,0.020861631980471,0.018428326575013,285.554018548690067,0.022648144513369,0.040514227002859
376,5020796,107,727.000000000000000,72700.000000000000000,12,29,17,13.526822558459424,1.180554831972255,9834.000000000000000,9,14,18,14,14,Bristol_Bay,Bristol_Bay_5020796,727.000000000000000,72700.000000000000000,0.000000000000000,0.275524467229843,0.275524467229843,0.017598096045577,0.022872289490976,12.793815825134500,0.010128558613360,0.041761111468077
377,5021476,108,8714.000000000000000,871400.000000000000000,9,39,30,24.839683268303872,8.839404635419660,216453.000000000000000,31,12,39,27,36,Bristol_Bay,Bristol_Bay_5021476,8714.000000000000000,871400.000000000000000,0.000000000000000,0.336685001850128,0.336685001850128,0.030063484566141,0.036002831607091,261.973204509355696,0.028647888451815,0.057295762002468
378,5030363,109,6308.000000000000000,630800.000000000000000,95,117,22,100.193722257450972,6.235741775575743,632022.000000000000000,23,95,117,97,110,Bristol_Bay,Bristol_Bay_5030363,6308.000000000000000,630800.000000000000000,0.000000000000000,0.230965420603752,0.230965420603752,0.035745722454599,0.043453683488243,225.484017243608861,0.022648144513369,0.096087850630283
379,5030704,110,4048.000000000000000,404800.000000000000000,56,106,50,68.357460474308084,11.325228870350871,276711.000000000000000,51,63,106,63,86,Bristol_Bay,Bristol_Bay_5030704,4048.000000000000000,404800.000000000000000,0.000000000000000,0.292149782180786,0.292149782180786,0.063436762964916,0.059424014423563,256.792016481980909,0.041761111468077,0.158536612987518
380,5032474,111,1233.000000000000000,123300.000000000000000,66,79,13,72.161394971613817,3.988922455063905,88975.000000000000000,14,68,66,71,78,Bristol_Bay,Bristol_Bay_5032474,1233.000000000000000,123300.000000000000000,0.000000000000000,0.194562509655952,0.194562509655952,0.032033408548613,0.035151241249640,39.497192740440347,0.022648144513369,0.077136754989624
381,5033094,112,3462.000000000000000,346200.000000000000000,18,35,17,26.926920854997089,5.107015116640342,93221.000000000000000,18,20,35,28,33,Bristol_Bay,Bristol_Bay_5033094,3462.000000000000000,346200.000000000000000,0.000000000000000,0.194562509655952,0.194562509655952,0.035231609617864,0.035173705569834,121.971832497045270,0.028647888451815,0.081658996641636
