OID_,cat_ID_txt,FType,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,region,cat_ID,cat_ID_con
943,75004300002023,390,818916.312146593234502,0.219511180340000,Cook_Inlet,75004300002023,Cook_Inlet_75004300002023
944,75004300002027,390,258538.203691782633541,0.477239991441803,Cook_Inlet,75004300002027,Cook_Inlet_75004300002027
945,75004300002057,390,62807.485335643432336,0.136629122205766,Cook_Inlet,75004300002057,Cook_Inlet_75004300002057
946,75004300002143,390,6948.921635090528071,0.025256567920019,Cook_Inlet,75004300002143,Cook_Inlet_75004300002143
947,75004300002181,390,22116.473970237268077,0.089028287139822,Cook_Inlet,75004300002181,Cook_Inlet_75004300002181
948,75004300002197,390,591201.210615196498111,0.101124146167043,Cook_Inlet,75004300002197,Cook_Inlet_75004300002197
949,75004300002547,390,169647.935568238055566,0.584701539801910,Cook_Inlet,75004300002547,Cook_Inlet_75004300002547
950,75004300002688,390,313714272.962733030319214,14.394199158747636,Cook_Inlet,75004300002688,Cook_Inlet_75004300002688
951,75004300002755,390,83640.524693150538951,0.085434936130344,Cook_Inlet,75004300002755,Cook_Inlet_75004300002755
952,75004300002834,390,308238266.644350409507751,16.981168356110420,Cook_Inlet,75004300002834,Cook_Inlet_75004300002834
953,75004300003251,390,82135.042962885258021,0.126237842589602,Cook_Inlet,75004300003251,Cook_Inlet_75004300003251
954,75004300003311,390,10146.860073888137777,0.018573209492634,Cook_Inlet,75004300003311,Cook_Inlet_75004300003311
955,75004300003713,390,381053.929510459653102,0.246489831152976,Cook_Inlet,75004300003713,Cook_Inlet_75004300003713
956,75004300004018,390,266904.505153069621883,0.681749288558262,Cook_Inlet,75004300004018,Cook_Inlet_75004300004018
957,75004300004090,390,544263.858600450563245,0.279266775909797,Cook_Inlet,75004300004090,Cook_Inlet_75004300004090
958,75004300004326,390,89097.873267258924898,0.166245520257017,Cook_Inlet,75004300004326,Cook_Inlet_75004300004326
959,75004300004332,390,462571.329750158998650,0.140120447163027,Cook_Inlet,75004300004332,Cook_Inlet_75004300004332
960,75004300004365,390,38405.137938882056915,0.041222798602073,Cook_Inlet,75004300004365,Cook_Inlet_75004300004365
961,75004300004452,390,18367.261903728267498,0.011405001654423,Cook_Inlet,75004300004452,Cook_Inlet_75004300004452
962,75004300004701,390,2067938.578596203587949,1.337073053988710,Cook_Inlet,75004300004701,Cook_Inlet_75004300004701
963,75004300004989,390,3763671.606801203917712,0.453863653149814,Cook_Inlet,75004300004989,Cook_Inlet_75004300004989
964,75004300005004,390,10680619.601152468472719,4.635275178507251,Cook_Inlet,75004300005004,Cook_Inlet_75004300005004
965,75004300005103,390,26098.928539913264103,0.045805192848559,Cook_Inlet,75004300005103,Cook_Inlet_75004300005103
966,75004300005307,390,4163.963743720148159,0.038553881442935,Cook_Inlet,75004300005307,Cook_Inlet_75004300005307
967,75004300005478,390,156489.084452941344352,0.109248826686553,Cook_Inlet,75004300005478,Cook_Inlet_75004300005478
968,75004300005518,390,14289.691205794359121,0.019445619379527,Cook_Inlet,75004300005518,Cook_Inlet_75004300005518
969,75004300005646,390,24456.936035158822051,0.118176424092997,Cook_Inlet,75004300005646,Cook_Inlet_75004300005646
970,75004300005723,390,257658.976882032351568,0.393919460702744,Cook_Inlet,75004300005723,Cook_Inlet_75004300005723
971,75004300005952,390,3155003.180688965134323,3.427906526717090,Cook_Inlet,75004300005952,Cook_Inlet_75004300005952
972,75004300006012,390,931415.760660641128197,0.648071914428785,Cook_Inlet,75004300006012,Cook_Inlet_75004300006012
973,75004300006013,390,1154927.205253572203219,2.577463409536332,Cook_Inlet,75004300006013,Cook_Inlet_75004300006013
974,75004300006149,390,3153426.468953569419682,0.531202309813324,Cook_Inlet,75004300006149,Cook_Inlet_75004300006149
975,75004300006207,390,24670.974306260759477,0.180127107991734,Cook_Inlet,75004300006207,Cook_Inlet_75004300006207
976,75004300006302,390,82135.042962885272573,0.122748364626356,Cook_Inlet,75004300006302,Cook_Inlet_75004300006302
977,75004300006376,390,140221.333843660395360,0.336826801409421,Cook_Inlet,75004300006376,Cook_Inlet_75004300006376
978,75004300006594,390,2775373.997380251064897,1.093600470847867,Cook_Inlet,75004300006594,Cook_Inlet_75004300006594
979,75004300006839,390,300970.868041495792568,0.422196451631403,Cook_Inlet,75004300006839,Cook_Inlet_75004300006839
980,75004300006970,390,1081902.579383195843548,0.215632099889199,Cook_Inlet,75004300006970,Cook_Inlet_75004300006970
981,75004300007259,390,76774.541714090679307,0.056083654984949,Cook_Inlet,75004300007259,Cook_Inlet_75004300007259
982,75004300007319,390,2443.559259589007524,0.015728697004510,Cook_Inlet,75004300007319,Cook_Inlet_75004300007319
983,75004300007331,390,763637.396221499540843,1.098221191795575,Cook_Inlet,75004300007331,Cook_Inlet_75004300007331
984,75004300007859,390,498168.203791705076583,1.845817715422149,Cook_Inlet,75004300007859,Cook_Inlet_75004300007859
985,75004300007978,390,411460.034700391290244,0.472612692273483,Cook_Inlet,75004300007978,Cook_Inlet_75004300007978
986,75004300008012,390,443036.114325441361871,0.745664373401918,Cook_Inlet,75004300008012,Cook_Inlet_75004300008012
987,75004300008120,390,49633.766655488805554,0.098635329633240,Cook_Inlet,75004300008120,Cook_Inlet_75004300008120
988,75004400000141,390,1576148.395930851809680,3.565117823052361,Cook_Inlet,75004400000141,Cook_Inlet_75004400000141
989,75004400000153,390,58646462.083098806440830,11.137489119128437,Cook_Inlet,75004400000153,Cook_Inlet_75004400000153
990,75004400000171,390,8422188.785702595487237,7.604285187716957,Cook_Inlet,75004400000171,Cook_Inlet_75004400000171
991,75004400000334,390,104986117.884264945983887,4.681357460818044,Cook_Inlet,75004400000334,Cook_Inlet_75004400000334
992,75004400000370,390,7821176.393049039877951,1.610601764736607,Cook_Inlet,75004400000370,Cook_Inlet_75004400000370
993,75004400000627,390,275905.773125320090912,0.067197519162325,Cook_Inlet,75004400000627,Cook_Inlet_75004400000627
994,75004400001136,390,89377.287457498270669,0.058386180075611,Cook_Inlet,75004400001136,Cook_Inlet_75004400001136
995,75004400001443,390,3388987.380107344593853,5.115485468042884,Cook_Inlet,75004400001443,Cook_Inlet_75004400001443
996,75004400001464,390,22488.996964511861734,0.030020222818018,Cook_Inlet,75004400001464,Cook_Inlet_75004400001464
997,75004400001521,390,10248304.435061272233725,8.612308223832267,Cook_Inlet,75004400001521,Cook_Inlet_75004400001521
998,75004400001569,390,267478477.982847422361374,5.853715445485469,Cook_Inlet,75004400001569,Cook_Inlet_75004400001569
999,75004400001616,390,5683717.880432535894215,1.063939872935802,Cook_Inlet,75004400001616,Cook_Inlet_75004400001616
1000,75004400001652,390,224153584.394791096448898,7.074976813487659,Cook_Inlet,75004400001652,Cook_Inlet_75004400001652
1001,75004400001656,390,4254452.858072341419756,14.157595008439916,Cook_Inlet,75004400001656,Cook_Inlet_75004400001656
1002,75004400001670,390,332459.783141078194603,1.003428761748152,Cook_Inlet,75004400001670,Cook_Inlet_75004400001670
1003,75004400002041,390,5778834.889617624692619,6.880519583308817,Cook_Inlet,75004400002041,Cook_Inlet_75004400002041
1004,75004400002258,390,373440.780840339837596,0.190418823730071,Cook_Inlet,75004400002258,Cook_Inlet_75004400002258
1005,75004400002279,390,2141415.450065265875310,0.313135530710382,Cook_Inlet,75004400002279,Cook_Inlet_75004400002279
1006,75004400002950,390,1721071.712733436841518,1.215178372813932,Cook_Inlet,75004400002950,Cook_Inlet_75004400002950
1007,75004400002953,390,13295430.663725417107344,14.792078341395154,Cook_Inlet,75004400002953,Cook_Inlet_75004400002953
1008,75004400002954,390,14069657.531106621026993,11.729521266729309,Cook_Inlet,75004400002954,Cook_Inlet_75004400002954
1009,75004400002957,390,4359003.795607604086399,4.003859464321789,Cook_Inlet,75004400002957,Cook_Inlet_75004400002957
1010,75004400003165,390,4529234.148863220587373,1.008423856034516,Cook_Inlet,75004400003165,Cook_Inlet_75004400003165
1011,75004400003189,390,15049133.987186459824443,13.986593496897390,Cook_Inlet,75004400003189,Cook_Inlet_75004400003189
1012,75004400003230,390,2809940.946298403665423,1.769736643233309,Cook_Inlet,75004400003230,Cook_Inlet_75004400003230
1013,75004400003768,390,1370153.770937739638612,0.551079329398181,Cook_Inlet,75004400003768,Cook_Inlet_75004400003768
1014,75004400003815,390,99399.853073237114586,0.217128618958495,Cook_Inlet,75004400003815,Cook_Inlet_75004400003815
1015,75004400003876,390,1676591.428664418635890,0.611419325678892,Cook_Inlet,75004400003876,Cook_Inlet_75004400003876
1016,75004400004213,390,1176.500586044612419,0.001929273010102,Cook_Inlet,75004400004213,Cook_Inlet_75004400004213
1017,75004400004344,390,5897792.794147472828627,3.590793889693004,Cook_Inlet,75004400004344,Cook_Inlet_75004400004344
1018,75004400004450,390,1980490.891202206723392,2.750585333522011,Cook_Inlet,75004400004450,Cook_Inlet_75004400004450
1019,75004400004455,390,456216.954994301544502,0.259836384376838,Cook_Inlet,75004400004455,Cook_Inlet_75004400004455
1020,75004400004457,390,77577.727750085876323,0.075588337306537,Cook_Inlet,75004400004457,Cook_Inlet_75004400004457
1021,75004400004652,390,5779866.168086465448141,3.440189201401652,Cook_Inlet,75004400004652,Cook_Inlet_75004400004652
1022,75004400004680,390,82882.314155839339946,0.056742727249973,Cook_Inlet,75004400004680,Cook_Inlet_75004400004680
1023,75004400004707,390,5328376.900739661417902,2.456247453661195,Cook_Inlet,75004400004707,Cook_Inlet_75004400004707
1024,75004400004743,390,6365582.548704331740737,7.539093297668377,Cook_Inlet,75004400004743,Cook_Inlet_75004400004743
1025,75004400004850,390,163496.465973604528699,0.104601102877908,Cook_Inlet,75004400004850,Cook_Inlet_75004400004850
1026,75004400005312,390,3097657.059496788308024,0.837355899779913,Cook_Inlet,75004400005312,Cook_Inlet_75004400005312
1027,75004400005344,390,202569.364906462811632,0.450081632844091,Cook_Inlet,75004400005344,Cook_Inlet_75004400005344
1028,75004400005660,390,3742.198635340467717,0.006684664136018,Cook_Inlet,75004400005660,Cook_Inlet_75004400005660
1029,75004400005909,390,233574523.389435350894928,6.101059408948554,Cook_Inlet,75004400005909,Cook_Inlet_75004400005909
1030,75004400005924,390,8118783.947149745188653,1.051549913270212,Cook_Inlet,75004400005924,Cook_Inlet_75004400005924
1031,75004400005985,390,271001706.224001407623291,5.387001998013027,Cook_Inlet,75004400005985,Cook_Inlet_75004400005985
1032,75004400006033,390,397181.150682582927402,0.437679771332536,Cook_Inlet,75004400006033,Cook_Inlet_75004400006033
1033,75004400006170,390,3437464.693094947375357,11.705723472808369,Cook_Inlet,75004400006170,Cook_Inlet_75004400006170
1034,75004400006433,390,164305.820547389041167,0.106648721986439,Cook_Inlet,75004400006433,Cook_Inlet_75004400006433
1035,75004400006692,390,139937.118166238331469,0.198550875362214,Cook_Inlet,75004400006692,Cook_Inlet_75004400006692
1036,75004400007224,390,2720816.521259823348373,0.844116588653629,Cook_Inlet,75004400007224,Cook_Inlet_75004400007224
1037,75004400007351,390,2181015.576294445898384,2.249535292694240,Cook_Inlet,75004400007351,Cook_Inlet_75004400007351
1038,75004400007465,390,12100132.508243657648563,12.342681641671668,Cook_Inlet,75004400007465,Cook_Inlet_75004400007465
1039,75004400007493,390,2496440.834536166395992,0.708184853352976,Cook_Inlet,75004400007493,Cook_Inlet_75004400007493
1040,75004400007512,390,33108840.570083279162645,4.961413295591185,Cook_Inlet,75004400007512,Cook_Inlet_75004400007512
1041,75004400007550,390,6444698.707887370139360,1.999331832921259,Cook_Inlet,75004400007550,Cook_Inlet_75004400007550
1042,75004400007686,390,1623626.805811299011111,2.245451959000838,Cook_Inlet,75004400007686,Cook_Inlet_75004400007686
1043,75004400007996,390,201660.267413281224435,0.071364972681482,Cook_Inlet,75004400007996,Cook_Inlet_75004400007996
1044,75004400008192,390,629677.768845120910555,0.196883419277716,Cook_Inlet,75004400008192,Cook_Inlet_75004400008192
1045,75004400008216,390,16737971.702895747497678,3.031858423169790,Cook_Inlet,75004400008216,Cook_Inlet_75004400008216
1046,75004400008242,390,6747467.826087651774287,5.982711285893791,Cook_Inlet,75004400008242,Cook_Inlet_75004400008242
1047,75004400008856,390,2914110.773422833066434,3.321867593661521,Cook_Inlet,75004400008856,Cook_Inlet_75004400008856
1048,75004400008859,390,33609673.374985672533512,11.148247796114825,Cook_Inlet,75004400008859,Cook_Inlet_75004400008859
1049,75004400008879,390,213751.035559806012316,0.916472894486508,Cook_Inlet,75004400008879,Cook_Inlet_75004400008879
1050,75004400008887,390,1593694.368221967481077,13.914626540980937,Cook_Inlet,75004400008887,Cook_Inlet_75004400008887
1051,75004400008899,390,291227041.115598082542419,5.330623042497500,Cook_Inlet,75004400008899,Cook_Inlet_75004400008899
1052,75004400009198,390,59741.497776621443336,0.115317441521217,Cook_Inlet,75004400009198,Cook_Inlet_75004400009198
1053,75004400009308,390,5294473.524663416668773,7.832038252718950,Cook_Inlet,75004400009308,Cook_Inlet_75004400009308
1054,75004400009331,390,8973302.255074957385659,7.228464717617185,Cook_Inlet,75004400009331,Cook_Inlet_75004400009331
1055,75004400009412,390,6675790.382677128538489,2.335306606969809,Cook_Inlet,75004400009412,Cook_Inlet_75004400009412
1056,75004400009562,390,169405.567309653386474,0.370245535271254,Cook_Inlet,75004400009562,Cook_Inlet_75004400009562
1057,75004400009792,390,2550764.958584035746753,1.052228925657051,Cook_Inlet,75004400009792,Cook_Inlet_75004400009792
1058,75004400010175,390,6453023.484931781888008,1.509350488254418,Cook_Inlet,75004400010175,Cook_Inlet_75004400010175
1059,75004400010221,390,67935.042969963105861,0.034268238081297,Cook_Inlet,75004400010221,Cook_Inlet_75004400010221
1060,75004400010270,390,21903.917247567122104,0.022371858236917,Cook_Inlet,75004400010270,Cook_Inlet_75004400010270
1061,75004400010320,390,1887650.609166258946061,2.842114303382804,Cook_Inlet,75004400010320,Cook_Inlet_75004400010320
1062,75004400010328,390,86828717.582361951470375,5.149398899952234,Cook_Inlet,75004400010328,Cook_Inlet_75004400010328
1063,75004400010337,390,8008947.942625865340233,23.233332451250373,Cook_Inlet,75004400010337,Cook_Inlet_75004400010337
1064,75004400010351,390,108369.332322174072033,0.140892819208708,Cook_Inlet,75004400010351,Cook_Inlet_75004400010351
1065,75004400010352,390,62396.231504891482473,0.116506410770356,Cook_Inlet,75004400010352,Cook_Inlet_75004400010352
1066,75004400010386,390,291227041.115598559379578,5.323571235468656,Cook_Inlet,75004400010386,Cook_Inlet_75004400010386
1067,75004400010402,390,3887580.706883235834539,8.213234812687871,Cook_Inlet,75004400010402,Cook_Inlet_75004400010402
1068,75004400010422,390,72184305.453778356313705,10.416597248982198,Cook_Inlet,75004400010422,Cook_Inlet_75004400010422
1069,75004400010610,390,126589.796939015621319,0.078277688385711,Cook_Inlet,75004400010610,Cook_Inlet_75004400010610
1070,75004400010627,390,166587.107616153720301,0.166758201349875,Cook_Inlet,75004400010627,Cook_Inlet_75004400010627
1071,75004400010639,390,8712562.327079439535737,12.703472577103575,Cook_Inlet,75004400010639,Cook_Inlet_75004400010639
1072,75004400010699,390,106201.443237341300119,0.232163099712675,Cook_Inlet,75004400010699,Cook_Inlet_75004400010699
1073,75004400010754,390,6337764.041290883906186,3.866636963828145,Cook_Inlet,75004400010754,Cook_Inlet_75004400010754
1074,75004400011086,390,37198.880361187642848,0.078307373159257,Cook_Inlet,75004400011086,Cook_Inlet_75004400011086
1075,75004400011230,390,161218.079858326615067,0.182508003436422,Cook_Inlet,75004400011230,Cook_Inlet_75004400011230
1076,75004400011320,390,553571.262208941858262,0.397760085148851,Cook_Inlet,75004400011320,Cook_Inlet_75004400011320
1077,75004400011322,390,17707.117585836069338,0.031892907316106,Cook_Inlet,75004400011322,Cook_Inlet_75004400011322
1078,75004400011676,390,5588557.472393509931862,3.956736170233451,Cook_Inlet,75004400011676,Cook_Inlet_75004400011676
1079,75004400011755,390,5262557.611721826717257,4.983940391258785,Cook_Inlet,75004400011755,Cook_Inlet_75004400011755
1080,75004500000122,390,3245825.289675095118582,10.109975392954945,Cook_Inlet,75004500000122,Cook_Inlet_75004500000122
1081,75005300000003,390,33041.964958525088150,0.023651438964565,Cook_Inlet,75005300000003,Cook_Inlet_75005300000003
1082,75005300000447,390,13846040.167367478832603,1.149605509737347,Cook_Inlet,75005300000447,Cook_Inlet_75005300000447
1083,75005300001645,390,6515833.374540407210588,0.774479876050720,Cook_Inlet,75005300001645,Cook_Inlet_75005300001645
1084,75005300002502,390,93945123.194676533341408,3.107323894849876,Cook_Inlet,75005300002502,Cook_Inlet_75005300002502
1085,75005300002504,390,328860.907364810525905,0.178525123684880,Cook_Inlet,75005300002504,Cook_Inlet_75005300002504
1086,75005300002575,390,30990177.339708857238293,1.527610851631438,Cook_Inlet,75005300002575,Cook_Inlet_75005300002575
1087,75005300003320,390,5791695.870025197044015,1.566671919076064,Cook_Inlet,75005300003320,Cook_Inlet_75005300003320
1088,75005300003369,390,58593619.045221991837025,3.439220513219843,Cook_Inlet,75005300003369,Cook_Inlet_75005300003369
1089,75005300003524,390,1173523.528020086931065,2.587714913026827,Cook_Inlet,75005300003524,Cook_Inlet_75005300003524
1090,75005300003743,390,72259970.495126321911812,3.060326896026200,Cook_Inlet,75005300003743,Cook_Inlet_75005300003743
1091,75005300003835,390,63395.539790833536244,0.066845132939432,Cook_Inlet,75005300003835,Cook_Inlet_75005300003835
1092,75005300004398,390,1023274.934783853823319,0.272692066821484,Cook_Inlet,75005300004398,Cook_Inlet_75005300004398
1093,75005300004529,390,2596089.186973566189408,0.482645495535656,Cook_Inlet,75005300004529,Cook_Inlet_75005300004529
1094,75005300004937,390,93697986.619121402502060,3.338042285288895,Cook_Inlet,75005300004937,Cook_Inlet_75005300004937
1095,75005300005078,390,369750.153424986579921,1.779839813899248,Cook_Inlet,75005300005078,Cook_Inlet_75005300005078
1096,75005300005137,390,147171.307268014206784,0.198307732249926,Cook_Inlet,75005300005137,Cook_Inlet_75005300005137
1097,75005300005769,390,23469003.002579271793365,2.133739509997940,Cook_Inlet,75005300005769,Cook_Inlet_75005300005769
1098,75005300006785,390,261286.252765540120890,0.303932636299047,Cook_Inlet,75005300006785,Cook_Inlet_75005300006785
1099,75005300007284,390,2983547.449766145087779,0.794750825657163,Cook_Inlet,75005300007284,Cook_Inlet_75005300007284
1100,75005300007345,390,1474353.302556393435225,2.469760722654335,Cook_Inlet,75005300007345,Cook_Inlet_75005300007345
1101,75005300007510,390,2863275.605262115597725,0.835457939655941,Cook_Inlet,75005300007510,Cook_Inlet_75005300007510
1102,75005300007548,390,69958941.803592935204506,3.193292238338481,Cook_Inlet,75005300007548,Cook_Inlet_75005300007548
1103,75005300008746,390,1349019.678876657504588,1.176986614924495,Cook_Inlet,75005300008746,Cook_Inlet_75005300008746
1104,75005300009788,390,17133076.296621892601252,2.024125692087367,Cook_Inlet,75005300009788,Cook_Inlet_75005300009788
1105,75005300010442,390,114447654.287020862102509,2.649300578225223,Cook_Inlet,75005300010442,Cook_Inlet_75005300010442
1106,75005300010866,390,155970.371519159351010,0.470574448443732,Cook_Inlet,75005300010866,Cook_Inlet_75005300010866
1107,75005300010957,390,1754896.296952918171883,1.584799739718675,Cook_Inlet,75005300010957,Cook_Inlet_75005300010957
1108,75005300011027,390,2722389.868553479667753,3.820410117312945,Cook_Inlet,75005300011027,Cook_Inlet_75005300011027
1109,75005300011441,390,1546525.313572115963325,0.555808440338855,Cook_Inlet,75005300011441,Cook_Inlet_75005300011441
1110,75005300011447,390,1449923.062640456017107,2.865643246205263,Cook_Inlet,75005300011447,Cook_Inlet_75005300011447
1111,75005300012067,390,297094.962974559050053,0.307266716644096,Cook_Inlet,75005300012067,Cook_Inlet_75005300012067
1112,75005300013111,390,19855723.918367996811867,1.526000806194946,Cook_Inlet,75005300013111,Cook_Inlet_75005300013111
1113,75005300015680,390,54578.946034323678759,0.014478210909468,Cook_Inlet,75005300015680,Cook_Inlet_75005300015680
1114,75005300016380,390,1469180.897202400257811,0.475608408844355,Cook_Inlet,75005300016380,Cook_Inlet_75005300016380
1115,75005300016711,390,1082049.649191659176722,2.618982518726832,Cook_Inlet,75005300016711,Cook_Inlet_75005300016711
1116,75005300016871,390,3239888.760658917017281,0.422081160134242,Cook_Inlet,75005300016871,Cook_Inlet_75005300016871
1117,75005300017436,390,273416.883258291054517,0.272506642736371,Cook_Inlet,75005300017436,Cook_Inlet_75005300017436
1118,75005300018781,390,2314045.398988068103790,0.424285893471882,Cook_Inlet,75005300018781,Cook_Inlet_75005300018781
1119,75005300019114,390,367596.305439708754420,0.289404948532854,Cook_Inlet,75005300019114,Cook_Inlet_75005300019114
1120,75005300019334,390,79859.510774590758956,0.265417157172697,Cook_Inlet,75005300019334,Cook_Inlet_75005300019334
1121,75005300019947,390,53306356.923931702971458,2.508428381437860,Cook_Inlet,75005300019947,Cook_Inlet_75005300019947
1122,75005300021072,390,536863.577213721815497,0.487407330469082,Cook_Inlet,75005300021072,Cook_Inlet_75005300021072
1123,75005300022240,390,226015.831167478725547,0.300087373761203,Cook_Inlet,75005300022240,Cook_Inlet_75005300022240
1124,75005300022619,390,639569.366146141081117,0.347225054629141,Cook_Inlet,75005300022619,Cook_Inlet_75005300022619
1125,75005300022990,390,344188.853804940707050,1.321395540748435,Cook_Inlet,75005300022990,Cook_Inlet_75005300022990
1126,75005300023131,390,2393519.349029842298478,0.399252885391041,Cook_Inlet,75005300023131,Cook_Inlet_75005300023131
1127,75005300023489,390,380485.892827376490459,0.051006593867068,Cook_Inlet,75005300023489,Cook_Inlet_75005300023489
1128,75005300024421,390,10574841.932853953912854,20.210839802286394,Cook_Inlet,75005300024421,Cook_Inlet_75005300024421
1129,75005300025122,390,23118261.282300222665071,2.326867406835998,Cook_Inlet,75005300025122,Cook_Inlet_75005300025122
1130,75005300025877,390,469733.451414321083575,0.501070926475041,Cook_Inlet,75005300025877,Cook_Inlet_75005300025877
1131,75005300026448,390,355164.314203016576357,1.089446884303497,Cook_Inlet,75005300026448,Cook_Inlet_75005300026448
1132,75005300026455,390,464961.242038790602237,1.064514358956164,Cook_Inlet,75005300026455,Cook_Inlet_75005300026455
1133,75005300026560,390,66763391.514991886913776,3.381147379463787,Cook_Inlet,75005300026560,Cook_Inlet_75005300026560
1134,75005300026568,390,905298.765894798329100,1.537661143381974,Cook_Inlet,75005300026568,Cook_Inlet_75005300026568
1135,75005300026727,390,22092.851086936039792,0.040784424047515,Cook_Inlet,75005300026727,Cook_Inlet_75005300026727
1136,75005300026836,390,360330.096265789121389,0.805435948293196,Cook_Inlet,75005300026836,Cook_Inlet_75005300026836
1137,75005300026951,390,16619202.064627155661583,2.203102981077959,Cook_Inlet,75005300026951,Cook_Inlet_75005300026951
1138,75005300027433,390,340381.508970213530120,0.053232853059768,Cook_Inlet,75005300027433,Cook_Inlet_75005300027433
1139,75005300028429,390,10537.516700776146536,0.008236662646901,Cook_Inlet,75005300028429,Cook_Inlet_75005300028429
1140,75005300029149,390,4452072.466524851508439,0.498170170894277,Cook_Inlet,75005300029149,Cook_Inlet_75005300029149
1141,75005300029847,390,38294.892627695800911,0.038294040570792,Cook_Inlet,75005300029847,Cook_Inlet_75005300029847
1142,75005300030350,390,139636.865569968591444,0.233390062203082,Cook_Inlet,75005300030350,Cook_Inlet_75005300030350
1143,75005300030509,390,619056.709995169658214,1.449494677938703,Cook_Inlet,75005300030509,Cook_Inlet_75005300030509
1144,75005300030510,390,1593551.528893316397443,1.125746858577133,Cook_Inlet,75005300030510,Cook_Inlet_75005300030510
1145,75005400000004,390,319570.072023258719128,0.328078795141473,Cook_Inlet,75005400000004,Cook_Inlet_75005400000004
1146,75005400000005,390,484368.655850059993099,0.203857639091228,Cook_Inlet,75005400000005,Cook_Inlet_75005400000005
1147,75005400001431,390,1818188.018061496550217,0.607636654574618,Cook_Inlet,75005400001431,Cook_Inlet_75005400001431
1148,75005400001553,390,5257212.304845938459039,1.040558171239158,Cook_Inlet,75005400001553,Cook_Inlet_75005400001553
1149,75005400001690,390,41157.819299195994972,0.260516435437684,Cook_Inlet,75005400001690,Cook_Inlet_75005400001690
1150,75005400005771,390,345034.284704292193055,0.203260465745442,Cook_Inlet,75005400005771,Cook_Inlet_75005400005771
1151,75005400007435,390,1292880.772575018461794,0.156211344619354,Cook_Inlet,75005400007435,Cook_Inlet_75005400007435
1152,75005400007537,390,2548248.570651843212545,3.637947559229829,Cook_Inlet,75005400007537,Cook_Inlet_75005400007537
1153,75005400010358,390,24958.411949437435396,0.062079617552399,Cook_Inlet,75005400010358,Cook_Inlet_75005400010358
1154,75005400010388,390,8375.387888031567854,0.016631668095403,Cook_Inlet,75005400010388,Cook_Inlet_75005400010388
1155,75005400011026,390,95768.299132317246404,0.307033570825077,Cook_Inlet,75005400011026,Cook_Inlet_75005400011026
1156,75005400015980,390,27408.489038497245929,0.059086892147834,Cook_Inlet,75005400015980,Cook_Inlet_75005400015980
1157,75005400016209,390,495085.709748088091146,0.127394577072865,Cook_Inlet,75005400016209,Cook_Inlet_75005400016209
1158,75005400018796,390,88114.287834940987523,0.128850456154931,Cook_Inlet,75005400018796,Cook_Inlet_75005400018796
1159,75005400018836,390,5126442.658334116451442,1.801352075670026,Cook_Inlet,75005400018836,Cook_Inlet_75005400018836
1160,75005400019698,390,1571782.525787254795432,3.725238730715114,Cook_Inlet,75005400019698,Cook_Inlet_75005400019698
1161,75005400020381,390,1364520.828616562765092,4.594775506267106,Cook_Inlet,75005400020381,Cook_Inlet_75005400020381
1162,75005400020823,390,1005258.116509778075852,1.257102986669588,Cook_Inlet,75005400020823,Cook_Inlet_75005400020823
1163,75005400021301,390,19580.300723998312606,0.060155365458030,Cook_Inlet,75005400021301,Cook_Inlet_75005400021301
1164,75005400022563,390,18405.655545356785296,0.012313779489028,Cook_Inlet,75005400022563,Cook_Inlet_75005400022563
1165,75005400023424,390,14221.055408613005056,0.072716306581752,Cook_Inlet,75005400023424,Cook_Inlet_75005400023424
1166,75005400024975,390,787710.741672545671463,0.208057981006726,Cook_Inlet,75005400024975,Cook_Inlet_75005400024975
1167,75005400028287,390,560561.728936685132794,0.090546416738016,Cook_Inlet,75005400028287,Cook_Inlet_75005400028287
1168,75005400029139,390,137200.022518830402987,0.465501406587717,Cook_Inlet,75005400029139,Cook_Inlet_75005400029139
1169,75005400029404,390,48492.130029639556597,0.067173081562769,Cook_Inlet,75005400029404,Cook_Inlet_75005400029404
1170,75005400031008,390,60912.693450010134256,0.024385273272760,Cook_Inlet,75005400031008,Cook_Inlet_75005400031008
1171,75005400031072,390,11878.054562095665460,0.031305243451909,Cook_Inlet,75005400031072,Cook_Inlet_75005400031072
1172,75005400031128,390,12838.731835402946672,0.047994720873553,Cook_Inlet,75005400031128,Cook_Inlet_75005400031128
1173,75005400032742,390,84449.830322522931965,0.046132461430342,Cook_Inlet,75005400032742,Cook_Inlet_75005400032742
1174,75005400033392,390,1004432.420209861127660,4.161876244803617,Cook_Inlet,75005400033392,Cook_Inlet_75005400033392
1175,75005400034641,390,89831.076953760144534,0.119357138454588,Cook_Inlet,75005400034641,Cook_Inlet_75005400034641
1176,75005400035306,390,16339822.589054403826594,2.460767736623856,Cook_Inlet,75005400035306,Cook_Inlet_75005400035306
1177,75005400037138,390,4171915.106493420433253,4.852955870925090,Cook_Inlet,75005400037138,Cook_Inlet_75005400037138
1178,75005400038974,390,1028863.303979841410182,2.187917547691046,Cook_Inlet,75005400038974,Cook_Inlet_75005400038974
1179,75005400039143,390,912344.691644680686295,0.152068530589247,Cook_Inlet,75005400039143,Cook_Inlet_75005400039143
1180,75005400039351,390,267984.329318603558931,1.078197334996317,Cook_Inlet,75005400039351,Cook_Inlet_75005400039351
1181,75005400039366,390,84138.652170645553269,0.176643307817932,Cook_Inlet,75005400039366,Cook_Inlet_75005400039366
