OID_,cat_ID_txt,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,region,cat_ID_con
1361,75019600198622,129,715.000000000000000,71500.000000000000000,573,577,4,574.731468531468522,1.850511914825497,410933.000000000000000,4,573,575,573,577,Copper_River,Copper_River_75019600198622
1362,75019600195238,130,6138.000000000000000,613800.000000000000000,183,305,122,224.647442163570645,44.531673032091888,1378886.000000000000000,123,183,305,203,296,Copper_River,Copper_River_75019600195238
1363,75019600114066,131,2294.000000000000000,229400.000000000000000,225,236,11,228.023975588491368,2.020781455470285,523087.000000000000000,12,226,236,228,230,Copper_River,Copper_River_75019600114066
1364,75019700010639,132,24692.000000000000000,2469200.000000000000000,426,478,52,437.377288190506931,8.251982818969688,10799720.000000000000000,53,432,478,435,448,Copper_River,Copper_River_75019700010639
1365,75019700005134,133,10641.000000000000000,1064100.000000000000000,181,389,208,295.239733107791380,63.209656797186959,3141646.000000000000000,209,343,181,305,370,Copper_River,Copper_River_75019700005134
1366,75019700002595,134,17496.000000000000000,1749600.000000000000000,774,1631,857,915.547782350251055,164.108949706930815,16018424.000000000000000,772,775,1310,855,1158,Copper_River,Copper_River_75019700002595
1367,75019700004190,135,19340.000000000000000,1934000.000000000000000,410,602,192,462.964736297827585,45.103471727226250,8953738.000000000000000,193,436,410,445,534,Copper_River,Copper_River_75019700004190
1368,75019700001476,136,301.000000000000000,30100.000000000000000,700,703,3,701.342192691029595,0.636002237882196,211104.000000000000000,4,701,700,701,702,Copper_River,Copper_River_75019700001476
1369,75019700017807,137,30824.000000000000000,3082400.000000000000000,425,443,18,433.085452893849038,3.884387639405955,13349426.000000000000000,19,432,443,433,439,Copper_River,Copper_River_75019700017807
1370,75019700004810,138,133.000000000000000,13300.000000000000000,300,307,7,300.609022556391039,1.653588426332771,39981.000000000000000,7,300,303,300,303,Copper_River,Copper_River_75019700004810
1371,75019700010439,139,2669.000000000000000,266900.000000000000000,386,447,61,405.920194829524405,15.735043943538717,1083401.000000000000000,62,398,386,400,437,Copper_River,Copper_River_75019700010439
1372,75019700002996,140,3459.000000000000000,345900.000000000000000,180,199,19,184.402428447528479,4.539499942564762,637848.000000000000000,20,183,199,183,192,Copper_River,Copper_River_75019700002996
1373,75019700016379,141,6.000000000000000,600.000000000000000,452,452,0,452.000000000000000,0.000000000000000,2712.000000000000000,1,452,452,452,452,Copper_River,Copper_River_75019700016379
1374,75019700010575,142,84715.000000000000000,8471500.000000000000000,418,645,227,448.116649943928735,24.374019369479072,37962202.000000000000000,228,444,644,444,459,Copper_River,Copper_River_75019700010575
1375,75019700002919,143,142358.000000000000000,14235800.000000000000000,323,474,151,357.841456047431393,34.777073596547012,50941594.000000000000000,152,341,474,347,429,Copper_River,Copper_River_75019700002919
1376,75019700004212,144,66438.000000000000000,6643800.000000000000000,613,1488,875,854.276859628527973,157.654975865697963,56756446.000000000000000,875,813,1467,817,1084,Copper_River,Copper_River_75019700004212
1377,75019700000332,145,8910.000000000000000,891000.000000000000000,274,430,156,365.528170594835956,35.588031931297756,3256856.000000000000000,157,378,428,378,399,Copper_River,Copper_River_75019700000332
1378,75019700001727,146,6052.000000000000000,605200.000000000000000,448,688,240,547.288664904163511,57.320054796084833,3312191.000000000000000,241,529,448,529,640,Copper_River,Copper_River_75019700001727
1379,75019700001794,147,21392.000000000000000,2139200.000000000000000,377,643,266,470.312546746447936,59.767274251464514,10060926.000000000000000,265,432,634,454,569,Copper_River,Copper_River_75019700001794
1380,75019700004866,148,4830.000000000000000,483000.000000000000000,282,298,16,291.600207039337022,3.135814613536715,1408429.000000000000000,17,292,283,292,296,Copper_River,Copper_River_75019700004866
1381,75019700017989,149,3951.000000000000000,395100.000000000000000,218,259,41,228.935459377373121,10.392993353367222,904524.000000000000000,42,219,259,224,246,Copper_River,Copper_River_75019700017989
1382,75019700004684,150,3468.000000000000000,346800.000000000000000,322,400,78,351.076989619377457,29.282984949397022,1217535.000000000000000,79,323,400,335,393,Copper_River,Copper_River_75019700004684
1383,75019700005989,151,18244.000000000000000,1824400.000000000000000,445,525,80,475.237502740627747,15.488681322256925,8670233.000000000000000,81,471,525,472,499,Copper_River,Copper_River_75019700005989
1384,75019700017829,152,30882.000000000000000,3088200.000000000000000,409,1164,755,565.629525289814751,201.748390338811191,17467771.000000000000000,742,411,1126,454,900,Copper_River,Copper_River_75019700017829
1385,75019700005942,153,3823.000000000000000,382300.000000000000000,306,387,81,358.371174470311814,23.044295978513709,1370053.000000000000000,82,377,387,368,381,Copper_River,Copper_River_75019700005942
1386,75019700010633,154,476.000000000000000,47600.000000000000000,345,389,44,350.605042016807090,5.975747184243862,166888.000000000000000,34,349,361,350,352,Copper_River,Copper_River_75019700010633
1387,75019700010631,155,26091.000000000000000,2609100.000000000000000,340,475,135,400.615307960599978,47.778093603985845,10452454.000000000000000,136,348,475,394,464,Copper_River,Copper_River_75019700010631
1388,75019700010617,156,1306.000000000000000,130600.000000000000000,162,253,91,167.359877488514257,14.093889327325579,218572.000000000000000,71,163,171,163,166,Copper_River,Copper_River_75019700010617
1389,75019700003861,157,46117.000000000000000,4611700.000000000000000,275,522,247,400.037101285861866,70.580429401807137,18448511.000000000000000,248,282,522,409,482,Copper_River,Copper_River_75019700003861
1390,75019700007155,158,9454.000000000000000,945400.000000000000000,432,474,42,448.390628305478629,9.643356856653424,4239085.000000000000000,43,433,474,448,462,Copper_River,Copper_River_75019700007155
1391,75019700003629,159,30651.000000000000000,3065100.000000000000000,203,385,182,309.285276173696502,55.423049200965352,9479903.000000000000000,182,361,205,340,363,Copper_River,Copper_River_75019700003629
1392,75019700002476,160,11130.000000000000000,1113000.000000000000000,446,596,150,485.904222821202950,47.081888385808369,5408114.000000000000000,151,452,596,454,570,Copper_River,Copper_River_75019700002476
1393,75019700003637,161,44008.000000000000000,4400800.000000000000000,378,631,253,454.255339938192662,36.235490406191126,19990869.000000000000000,254,470,625,449,493,Copper_River,Copper_River_75019700003637
1394,75019700004288,162,25995.000000000000000,2599500.000000000000000,613,1023,410,778.877630313525060,91.011820766405023,20246924.000000000000000,411,765,1023,776,892,Copper_River,Copper_River_75019700004288
1395,75019700017110,163,4143.000000000000000,414300.000000000000000,272,397,125,285.100651701665925,20.666641526542040,1181172.000000000000000,121,272,337,279,311,Copper_River,Copper_River_75019700017110
1396,75019700005921,164,16830.000000000000000,1683000.000000000000000,235,388,153,329.116042780748160,41.435082893388987,5539023.000000000000000,154,373,248,333,378,Copper_River,Copper_River_75019700005921
1397,75019700001655,165,3397.000000000000000,339700.000000000000000,430,480,50,449.511627906976628,15.528438692039954,1526991.000000000000000,51,439,480,442,476,Copper_River,Copper_River_75019700001655
1398,75019700006876,166,117.000000000000000,11700.000000000000000,365,369,4,366.880341880341803,1.922260035427454,42925.000000000000000,4,365,367,365,369,Copper_River,Copper_River_75019700006876
1399,75019700012433,167,9168.000000000000000,916800.000000000000000,183,329,146,226.974694589879135,44.624556217141780,2080904.000000000000000,147,187,329,200,297,Copper_River,Copper_River_75019700012433
1400,75019700017973,168,434.000000000000000,43400.000000000000000,140,143,3,141.103686635944769,1.383189146562053,61239.000000000000000,4,140,141,140,143,Copper_River,Copper_River_75019700017973
1401,75019700010666,169,3627.000000000000000,362700.000000000000000,523,1308,785,778.022608216157664,191.143851373443823,2821888.000000000000000,707,526,530,740,1066,Copper_River,Copper_River_75019700010666
1402,75019700006226,170,1526.000000000000000,152600.000000000000000,565,713,148,605.434469200524404,40.230063702467362,923893.000000000000000,148,569,665,590,673,Copper_River,Copper_River_75019700006226
1403,75019700004138,171,54610.000000000000000,5461000.000000000000000,756,1742,986,993.130672038082139,237.983508910110970,54234866.000000000000000,982,804,1701,876,1394,Copper_River,Copper_River_75019700004138
1404,75019700001722,172,23903.000000000000000,2390300.000000000000000,392,630,238,464.065974982220155,51.554834622885537,11092569.000000000000000,236,394,610,451,544,Copper_River,Copper_River_75019700001722
1405,75003900062340,173,8573.000000000000000,857300.000000000000000,125,440,315,268.927913215910905,82.510585198628064,2305519.000000000000000,315,125,126,289,370,Copper_River,Copper_River_75003900062340
1406,75003900057331,174,445.000000000000000,44500.000000000000000,112,129,17,117.525842696629283,2.310188867705222,52299.000000000000000,17,116,125,117,120,Copper_River,Copper_River_75003900057331
1407,75003900016668,175,42244.000000000000000,4224400.000000000000000,104,2040,1936,499.078093930501041,428.159062752327372,21083055.000000000000000,1827,107,1384,305,1164,Copper_River,Copper_River_75003900016668
1408,75003900048516,176,6841.000000000000000,684100.000000000000000,93,664,571,134.860400526238578,88.281173044877477,922580.000000000000000,456,97,197,102,174,Copper_River,Copper_River_75003900048516
1409,75003900057747,177,2884.000000000000000,288400.000000000000000,93,96,3,93.362343966712913,0.583627328102910,269257.000000000000000,4,93,96,93,94,Copper_River,Copper_River_75003900057747
1410,75003900057793,178,14795.000000000000000,1479500.000000000000000,77,669,592,140.502399459277171,127.600556577360905,2078733.000000000000000,586,77,344,81,287,Copper_River,Copper_River_75003900057793
1411,75003900024361,179,199.000000000000000,19900.000000000000000,77,92,15,79.180904522613133,2.721113647635162,15757.000000000000000,16,78,88,78,82,Copper_River,Copper_River_75003900024361
1412,75003900057854,180,10096.000000000000000,1009600.000000000000000,75,427,352,138.619849445324803,93.966470622478582,1399506.000000000000000,352,76,427,80,299,Copper_River,Copper_River_75003900057854
1413,75003900073407,181,12000.000000000000000,1200000.000000000000000,62,250,188,74.925333333333427,31.635216529824582,899104.000000000000000,179,62,174,62,111,Copper_River,Copper_River_75003900073407
1414,75003900012034,182,65431.000000000000000,6543100.000000000000000,51,76,25,55.868838929559317,4.380299896612348,3655554.000000000000000,26,55,76,55,61,Copper_River,Copper_River_75003900012034
1415,75003900057655,183,2267.000000000000000,226700.000000000000000,197,350,153,234.424349360388163,42.964238552599056,531440.000000000000000,153,201,311,205,302,Copper_River,Copper_River_75003900057655
1416,75003900057643,184,3420.000000000000000,342000.000000000000000,112,227,115,131.871929824561306,17.744366582061541,451002.000000000000000,113,112,165,131,148,Copper_River,Copper_River_75003900057643
1417,75003900070258,185,10.000000000000000,1000.000000000000000,68,71,3,69.200000000000003,0.871779788708136,692.000000000000000,4,69,71,69,70,Copper_River,Copper_River_75003900070258
1418,75003900008418,186,16030.000000000000000,1603000.000000000000000,95,308,213,113.298253275109104,36.794763055903445,1816171.000000000000000,214,98,192,103,112,Copper_River,Copper_River_75003900008418
1419,75003900034254,187,3637.000000000000000,363700.000000000000000,59,93,34,63.868572999725060,6.206934176003298,232290.000000000000000,35,59,93,62,71,Copper_River,Copper_River_75003900034254
1420,75003900016354,188,56215.000000000000000,5621500.000000000000000,56,854,798,135.019069643332813,165.558966658490419,7590097.000000000000000,797,60,813,63,374,Copper_River,Copper_River_75003900016354
1421,75003900008591,189,1606.000000000000000,160600.000000000000000,61,69,8,62.062266500622655,1.396440357637743,99672.000000000000000,9,62,69,62,64,Copper_River,Copper_River_75003900008591
1422,75003900073175,190,26300.000000000000000,2630000.000000000000000,46,982,936,273.401520912549017,230.454330896309415,7190460.000000000000000,928,46,777,245,548,Copper_River,Copper_River_75003900073175
1423,75003900016860,191,30795.000000000000000,3079500.000000000000000,46,58,12,52.501282675758965,2.605667193031679,1616777.000000000000000,12,53,58,53,56,Copper_River,Copper_River_75003900016860
1424,75003900055094,192,8298.000000000000000,829800.000000000000000,40,679,639,140.710291636539040,154.184373742680435,1167614.000000000000000,614,44,216,67,426,Copper_River,Copper_River_75003900055094
1425,75003900065861,193,340.000000000000000,34000.000000000000000,43,47,4,44.502941176470586,0.670813945502754,15131.000000000000000,5,44,47,44,45,Copper_River,Copper_River_75003900065861
1426,75003900033566,194,3640.000000000000000,364000.000000000000000,39,60,21,45.997802197802258,7.333312191441063,167432.000000000000000,20,39,60,44,57,Copper_River,Copper_River_75003900033566
1427,75003900051393,195,3519.000000000000000,351900.000000000000000,89,140,51,107.518044899118806,10.061654270438297,378356.000000000000000,52,97,135,106,122,Copper_River,Copper_River_75003900051393
1428,75003900034040,196,8035.000000000000000,803500.000000000000000,14,24,10,20.377349097697618,1.351662533218422,163732.000000000000000,11,21,14,21,22,Copper_River,Copper_River_75003900034040
1429,75003900043332,197,676.000000000000000,67600.000000000000000,85,114,29,94.285502958579869,7.978141173315508,63737.000000000000000,29,85,114,95,105,Copper_River,Copper_River_75003900043332
1430,75003900054756,198,105.000000000000000,10500.000000000000000,0,28,28,10.361904761904766,7.843861791264140,1088.000000000000000,26,0,3,9,22,Copper_River,Copper_River_75003900054756
1431,75003900049180,199,7344.000000000000000,734400.000000000000000,7,30,23,11.031998910675391,3.349663435764313,81019.000000000000000,24,8,29,11,15,Copper_River,Copper_River_75003900049180
1432,75003900051444,200,4388.000000000000000,438800.000000000000000,44,188,144,55.654968094803912,21.230082744322900,244214.000000000000000,139,48,95,49,70,Copper_River,Copper_River_75003900051444
1433,75003900034359,201,133.000000000000000,13300.000000000000000,0,6,6,3.548872180451128,2.845564191883277,472.000000000000000,5,6,3,6,6,Copper_River,Copper_River_75003900034359
1434,75003900023132,202,285.000000000000000,28500.000000000000000,4,16,12,8.508771929824563,1.799832419270660,2425.000000000000000,11,9,4,9,10,Copper_River,Copper_River_75003900023132
1435,75003900055885,203,624.000000000000000,62400.000000000000000,0,8,8,2.766025641025644,2.995680582637056,1726.000000000000000,7,0,3,0,7,Copper_River,Copper_River_75003900055885
1436,75003900033530,204,286.000000000000000,28600.000000000000000,4,35,31,15.573426573426575,8.687254155490736,4454.000000000000000,32,9,35,12,28,Copper_River,Copper_River_75003900033530
1437,75003900038747,205,485.000000000000000,48500.000000000000000,28,37,9,31.272164948453600,1.579556395252066,15167.000000000000000,10,31,28,31,33,Copper_River,Copper_River_75003900038747
1438,75003900055856,206,29089.000000000000000,2908900.000000000000000,8,41,33,12.134827598061150,3.298249400816541,352990.000000000000000,34,12,41,12,14,Copper_River,Copper_River_75003900055856
1439,75003900084262,207,21506.000000000000000,2150600.000000000000000,4,4,0,4.000000000000000,0.000000000000000,86024.000000000000000,1,4,4,4,4,Copper_River,Copper_River_75003900084262
1440,75003900023129,208,17100.000000000000000,1710000.000000000000000,5,29,24,11.150292397660859,1.752421024373811,190670.000000000000000,25,11,29,11,12,Copper_River,Copper_River_75003900023129
1441,75003900055093,209,1620.000000000000000,162000.000000000000000,24,147,123,79.864197530864345,20.678612489224253,129380.000000000000000,120,63,25,74,110,Copper_River,Copper_River_75003900055093
1442,75003900043422,210,348.000000000000000,34800.000000000000000,4,8,4,5.982758620689650,0.629487457363058,2082.000000000000000,5,6,4,6,7,Copper_River,Copper_River_75003900043422
1443,75003900044867,211,145.000000000000000,14500.000000000000000,3,8,5,5.048275862068962,1.205338896300373,732.000000000000000,6,4,8,5,7,Copper_River,Copper_River_75003900044867
1444,75003900055526,212,11338.000000000000000,1133800.000000000000000,4,141,137,38.641030164050200,31.915082624381910,438112.000000000000000,138,17,141,24,87,Copper_River,Copper_River_75003900055526
1445,75003900044552,213,11111.000000000000000,1111100.000000000000000,3,225,222,75.244802448024458,57.471106667974695,836045.000000000000000,223,5,225,59,153,Copper_River,Copper_River_75003900044552
1446,75003900054944,214,121.000000000000000,12100.000000000000000,3,5,2,4.107438016528925,0.790456013303692,497.000000000000000,3,5,3,4,5,Copper_River,Copper_River_75003900054944
1447,75003900029096,215,3.000000000000000,300.000000000000000,3,5,2,3.666666666666667,0.942809041582063,11.000000000000000,2,3,5,3,5,Copper_River,Copper_River_75003900029096
1448,75003900047600,216,1022.000000000000000,102200.000000000000000,16,133,117,51.844422700587103,34.985687081952193,52985.000000000000000,115,18,53,35,104,Copper_River,Copper_River_75003900047600
1449,13958,1,493.000000000000000,49300.000000000000000,-5,50,55,22.503042596348919,9.812568567851834,11094.000000000000000,44,15,-5,19,40,Kodiak,Kodiak_13958
1450,14049,2,1531.000000000000000,153100.000000000000000,14,26,12,18.299150881776622,2.701934485664766,28016.000000000000000,13,16,26,18,22,Kodiak,Kodiak_14049
1451,14069,3,13059.000000000000000,1305900.000000000000000,13,29,16,17.759323072210659,3.358788087623711,231919.000000000000000,17,16,29,16,24,Kodiak,Kodiak_14069
1452,14458,4,1178.000000000000000,117800.000000000000000,13,44,31,22.628183361629873,9.315683341686501,26656.000000000000000,32,16,44,16,39,Kodiak,Kodiak_14458
1453,14658,5,1331.000000000000000,133100.000000000000000,14,56,42,27.084898572501885,12.231593339721927,36050.000000000000000,43,16,56,22,45,Kodiak,Kodiak_14658
1454,14858,6,14.000000000000000,1400.000000000000000,12,15,3,13.642857142857144,0.894997434724405,191.000000000000000,4,13,12,13,15,Kodiak,Kodiak_14858
1455,14958,7,179.000000000000000,17900.000000000000000,15,88,73,21.284916201117312,13.645239674520218,3810.000000000000000,29,15,19,16,32,Kodiak,Kodiak_14958
1456,15261,8,808.000000000000000,80800.000000000000000,13,92,79,54.950495049504966,11.426910428157893,44400.000000000000000,61,61,13,53,70,Kodiak,Kodiak_15261
1457,45317,9,485.000000000000000,48500.000000000000000,14,70,56,24.265979381443294,12.480309329020203,11769.000000000000000,54,16,14,19,44,Kodiak,Kodiak_45317
1458,45537,10,2979.000000000000000,297900.000000000000000,15,367,352,101.304800268546401,84.105875748766678,301787.000000000000000,313,16,214,75,228,Kodiak,Kodiak_45537
1459,46167,11,123.000000000000000,12300.000000000000000,15,26,11,16.292682926829269,2.086470966629193,2004.000000000000000,11,15,22,15,19,Kodiak,Kodiak_46167
1460,46907,12,61.000000000000000,6100.000000000000000,14,36,22,19.393442622950818,6.068674440091725,1183.000000000000000,17,15,21,16,29,Kodiak,Kodiak_46907
1461,47187,13,1031.000000000000000,103100.000000000000000,0,30,30,15.756547041707094,4.039798770985595,16245.000000000000000,13,16,23,16,19,Kodiak,Kodiak_47187
1462,47207,14,3537.000000000000000,353700.000000000000000,11,23,12,15.510602205258699,2.026112571102181,54861.000000000000000,13,15,11,15,18,Kodiak,Kodiak_47207
1463,47797,15,2222.000000000000000,222200.000000000000000,13,471,458,162.982448244824440,128.741467983414395,362147.000000000000000,439,24,13,123,370,Kodiak,Kodiak_47797
1464,48057,16,433.000000000000000,43300.000000000000000,13,17,4,15.699769053117780,0.785212606953369,6798.000000000000000,5,16,13,16,16,Kodiak,Kodiak_48057
1465,48067,17,2764.000000000000000,276400.000000000000000,13,95,82,40.933068017366125,22.403084550771322,113139.000000000000000,83,20,13,33,76,Kodiak,Kodiak_48067
1466,48197,18,72.000000000000000,7200.000000000000000,11,19,8,15.555555555555554,1.311158191245105,1120.000000000000000,8,16,11,16,17,Kodiak,Kodiak_48197
1467,48267,19,7607.000000000000000,760700.000000000000000,9,48,39,30.056263967398507,8.900187946002173,228638.000000000000000,40,34,9,32,40,Kodiak,Kodiak_48267
1468,48707,20,115.000000000000000,11500.000000000000000,14,165,151,31.200000000000006,36.801275970317626,3588.000000000000000,33,15,20,15,94,Kodiak,Kodiak_48707
1469,48997,21,1462.000000000000000,146200.000000000000000,13,32,19,19.271545827633400,3.129358389594643,28175.000000000000000,20,19,13,19,23,Kodiak,Kodiak_48997
1470,49617,22,1470.000000000000000,147000.000000000000000,12,54,42,19.591836734693864,9.473094805702827,28800.000000000000000,43,15,34,16,30,Kodiak,Kodiak_49617
1471,49707,23,172.000000000000000,17200.000000000000000,18,39,21,23.162790697674403,5.666836337187757,3984.000000000000000,22,19,37,20,33,Kodiak,Kodiak_49707
1472,49837,24,1394.000000000000000,139400.000000000000000,9,25,16,15.590387374461953,1.717725797657512,21733.000000000000000,17,15,9,15,16,Kodiak,Kodiak_49837
1473,50207,25,565.000000000000000,56500.000000000000000,13,59,46,25.716814159292060,9.448199741008562,14530.000000000000000,42,13,42,25,37,Kodiak,Kodiak_50207
1474,63603,26,599.000000000000000,59900.000000000000000,12,47,35,30.308848080133558,9.046887981263769,18155.000000000000000,36,23,47,30,42,Kodiak,Kodiak_63603
1475,63943,27,906.000000000000000,90600.000000000000000,12,54,42,31.935982339955860,12.785386205144501,28934.000000000000000,43,18,13,30,49,Kodiak,Kodiak_63943
1476,63963,28,11.000000000000000,1100.000000000000000,18,26,8,20.727272727272730,2.135880022631042,228.000000000000000,6,19,18,20,22,Kodiak,Kodiak_63963
1477,64263,29,959.000000000000000,95900.000000000000000,12,83,71,39.657977059436924,19.037798318967326,38032.000000000000000,70,16,83,37,66,Kodiak,Kodiak_64263
1478,64593,30,2080.000000000000000,208000.000000000000000,13,75,62,45.986538461538544,13.430082891750533,95652.000000000000000,63,49,14,47,63,Kodiak,Kodiak_64593
1479,64633,31,1065.000000000000000,106500.000000000000000,11,107,96,45.300469483568023,28.464224308898434,48245.000000000000000,96,15,11,38,91,Kodiak,Kodiak_64633
1480,64673,32,1862.000000000000000,186200.000000000000000,11,128,117,61.539742212674575,33.380874647017968,114587.000000000000000,118,12,123,62,105,Kodiak,Kodiak_64673
1481,66383,33,248.000000000000000,24800.000000000000000,23,103,80,57.463709677419345,21.958325023808097,14251.000000000000000,77,40,23,51,93,Kodiak,Kodiak_66383
1482,66643,34,950.000000000000000,95000.000000000000000,7,191,184,70.347368421052622,55.713263737037423,66830.000000000000000,182,10,71,53,165,Kodiak,Kodiak_66643
1483,70982,35,939.000000000000000,93900.000000000000000,28,380,352,124.041533546325894,78.960602598495029,116475.000000000000000,248,74,28,86,260,Kodiak,Kodiak_70982
1484,74254,36,3380.000000000000000,338000.000000000000000,2,591,589,149.286094674556097,169.384418314048986,504587.000000000000000,561,6,137,54,440,Kodiak,Kodiak_74254
1485,74624,37,1270.000000000000000,127000.000000000000000,11,128,117,49.426771653543305,28.033594719280391,62772.000000000000000,118,23,98,42,92,Kodiak,Kodiak_74624
1486,75194,38,988.000000000000000,98800.000000000000000,12,37,25,24.695344129554663,5.434678215931886,24399.000000000000000,25,29,12,25,31,Kodiak,Kodiak_75194
1487,75624,39,94.000000000000000,9400.000000000000000,9,29,20,14.936170212765957,4.421438368633375,1404.000000000000000,18,13,9,14,23,Kodiak,Kodiak_75624
1488,76204,40,104.000000000000000,10400.000000000000000,12,21,9,15.894230769230768,2.303501804238534,1653.000000000000000,10,13,12,16,19,Kodiak,Kodiak_76204
1489,76354,41,170.000000000000000,17000.000000000000000,14,68,54,33.582352941176460,17.193252277432343,5709.000000000000000,49,15,22,30,63,Kodiak,Kodiak_76354
1490,76542,42,376.000000000000000,37600.000000000000000,9,101,92,41.622340425531931,24.890631640409985,15650.000000000000000,87,15,36,42,72,Kodiak,Kodiak_76542
1491,76564,43,2197.000000000000000,219700.000000000000000,12,96,84,57.490213928083811,14.401155563548475,126306.000000000000000,80,66,12,59,76,Kodiak,Kodiak_76564
1492,76942,44,865.000000000000000,86500.000000000000000,34,118,84,68.878612716763030,19.423609206510438,59580.000000000000000,79,75,34,67,99,Kodiak,Kodiak_76942
1493,77162,45,4196.000000000000000,419600.000000000000000,7,384,377,94.548379408960798,76.428835007074142,396725.000000000000000,341,30,7,65,227,Kodiak,Kodiak_77162
1494,77254,46,125.000000000000000,12500.000000000000000,12,34,22,21.343999999999991,4.729657915748240,2668.000000000000000,23,23,12,21,28,Kodiak,Kodiak_77254
1495,77294,47,2493.000000000000000,249300.000000000000000,16,208,192,73.845166466105056,41.756184148739280,184096.000000000000000,186,37,16,62,129,Kodiak,Kodiak_77294
1496,77372,48,150.000000000000000,15000.000000000000000,12,69,57,25.246666666666663,18.405773248871917,3787.000000000000000,36,13,18,15,60,Kodiak,Kodiak_77372
1497,77702,49,196.000000000000000,19600.000000000000000,29,70,41,55.056122448979607,10.409567482305860,10791.000000000000000,39,66,29,55,68,Kodiak,Kodiak_77702
1498,77794,50,4689.000000000000000,468900.000000000000000,15,88,73,27.745788014502079,10.860355386053733,130100.000000000000000,74,21,83,24,38,Kodiak,Kodiak_77794
1499,77824,51,2529.000000000000000,252900.000000000000000,12,287,275,126.712534598655239,84.168780173017993,320456.000000000000000,276,54,12,97,266,Kodiak,Kodiak_77824
1500,77844,52,1221.000000000000000,122100.000000000000000,12,22,10,12.765765765765771,0.707401497591895,15587.000000000000000,9,13,19,13,13,Kodiak,Kodiak_77844
1501,77864,53,990.000000000000000,99000.000000000000000,12,82,70,24.842424242424229,13.556519106491340,24594.000000000000000,67,18,43,20,46,Kodiak,Kodiak_77864
1502,77872,54,241.000000000000000,24100.000000000000000,9,49,40,20.522821576763491,11.826919936831885,4946.000000000000000,39,10,28,16,42,Kodiak,Kodiak_77872
1503,77952,55,339.000000000000000,33900.000000000000000,10,62,52,39.654867256637175,10.567191876578207,13443.000000000000000,47,51,10,40,52,Kodiak,Kodiak_77952
1504,78072,56,922.000000000000000,92200.000000000000000,34,171,137,63.289587852494549,21.516468999929533,58353.000000000000000,103,49,34,58,87,Kodiak,Kodiak_78072
1505,78104,57,742.000000000000000,74200.000000000000000,14,101,87,46.654986522911038,28.959300293987386,34618.000000000000000,88,15,21,43,91,Kodiak,Kodiak_78104
1506,78602,58,3522.000000000000000,352200.000000000000000,19,117,98,66.119534355479729,19.241838436189340,232873.000000000000000,99,57,117,61,95,Kodiak,Kodiak_78602
1507,78804,59,229.000000000000000,22900.000000000000000,12,31,19,16.262008733624448,3.887208603202889,3724.000000000000000,18,15,20,15,22,Kodiak,Kodiak_78804
1508,79034,60,1341.000000000000000,134100.000000000000000,15,140,125,93.703952274421937,24.312339156014929,125657.000000000000000,119,105,15,99,122,Kodiak,Kodiak_79034
1509,79642,61,63.000000000000000,6300.000000000000000,11,13,2,11.666666666666668,0.534522483824849,735.000000000000000,3,12,13,12,12,Kodiak,Kodiak_79642
1510,79842,62,1150.000000000000000,115000.000000000000000,22,44,22,30.400000000000038,4.841307764392314,34960.000000000000000,23,28,44,30,36,Kodiak,Kodiak_79842
1511,79862,63,770.000000000000000,77000.000000000000000,11,57,46,35.170129870129919,9.204933247288114,27081.000000000000000,45,28,11,34,49,Kodiak,Kodiak_79862
1512,80022,64,135.000000000000000,13500.000000000000000,13,49,36,32.525925925925925,11.959084338557661,4391.000000000000000,37,47,21,35,47,Kodiak,Kodiak_80022
1513,80054,65,1130.000000000000000,113000.000000000000000,16,192,176,114.699115044247776,35.074026634385703,129610.000000000000000,154,86,22,112,167,Kodiak,Kodiak_80054
1514,80624,66,3223.000000000000000,322300.000000000000000,12,21,9,16.699658703071727,1.489363427976406,53823.000000000000000,10,16,21,17,19,Kodiak,Kodiak_80624
1515,80644,67,808.000000000000000,80800.000000000000000,12,102,90,24.443069306930692,19.469619046783620,19750.000000000000000,78,15,12,15,56,Kodiak,Kodiak_80644
1516,95226,68,973.000000000000000,97300.000000000000000,15,50,35,25.256937307296994,10.260219915602260,24575.000000000000000,36,18,50,19,43,Kodiak,Kodiak_95226
1517,96786,69,550.000000000000000,55000.000000000000000,16,38,22,22.496363636363618,4.958645842872965,12373.000000000000000,23,19,37,21,31,Kodiak,Kodiak_96786
1518,97006,70,1350.000000000000000,135000.000000000000000,15,31,16,20.262222222222206,2.960377019699587,27354.000000000000000,17,19,15,20,24,Kodiak,Kodiak_97006
1519,100826,71,912.000000000000000,91200.000000000000000,121,167,46,128.887061403508909,9.835342159769429,117545.000000000000000,45,123,121,124,145,Kodiak,Kodiak_100826
1520,101146,72,7764.000000000000000,776400.000000000000000,15,622,607,167.588742916022852,155.289770793018789,1301159.000000000000000,581,20,529,114,414,Kodiak,Kodiak_101146
