SiteID,Year,MA7d_DAT,MA7d_DMT,MxDAT,MnDAT,MxDMT,MnDMT,MnDNT,NDNT,MxDIFF,Jul,Aug,SIGMA_DAT,SIGMA_DMT,SIGMA_DNT,SD,CV_DAT,CV_DAT_K,RANGE_MAX,RANGE_MN,SUM_13_DMT,SUM_18_DMT,SUM_20_DMT,dur13,dur13mx,dur13gt6,dur13ct,dur18,dur18mx,dur18gt6,dur18ct,dur20,dur20mx,dur20gt6,dur20ct,MxDMT_jd,MA7d_DMT_jd,Jun
usgs_15302250,2011,10.428571428571429,13.285714285714286,11.5,8.853260869565217,16,10.869565217391305,7.190217391304348,3.5,12.5,9.758064516129032,9.096774193548388,1.6403189202102246,3.1751075011944576,1.8397933588150979,1.2807493588560661,0.1446641387535397,0.004541611876780568,7.5,3.6793478260869565,6,0,0,1.2,2,0,5,0,0,0,0,0,0,0,0,203,200,7.666666666666667
usgs_15302250,2012,11.571428571428571,14.714285714285714,12.5,8.66304347826087,15.5,10.842391304347826,6.891304347826087,2.5,13,9.048387096774194,9.790322580645162,3.363234591495461,5.1699414715719065,2.9111323459149547,1.8339123729053852,0.21169377453863922,0.006507549651607427,7.5,3.9510869565217392,17,0,0,2.8333333333333335,10,1,6,0,0,0,0,0,0,0,0,225,226,7.1
usgs_15302250,2013,15.571428571428571,19.285714285714285,16,10.592391304347826,20,13.08695652173913,8.456521739130435,3,17,11.935483870967742,10.64516129032258,6.444666746297181,9.893454371715242,5.146440516005733,2.5386348194053396,0.23966588341230502,0.008946970552180723,8.5,4.630434782608695,39,7,0,4.333333333333333,15,2,9,3.5,6,0,2,0,0,0,0,209,209,9.15
usgs_15302250,2014,12.5,14.457142857142856,13.8,10.341758241758242,16.2,11.964835164835165,8.983516483516484,4.6,11.6,11.286666666666667,10.751612903225807,2.148681318681319,3.2136385836385837,1.8213919413919415,1.4658380942932678,0.14173973709561935,0.005170655060254765,5.9,2.9813186813186814,26,0,0,2.6,7,1,10,0,0,0,0,0,0,0,0,186,186,8.973333333333333
usgs_15302250,2015,14.028571428571428,17.914285714285715,14.6,11.44891304347826,18.5,14.055434782608696,9.207608695652175,5.3,13.2,11.764516129032257,11.196774193548388,3.5460427615862398,6.703816292403248,2.285985427615863,1.883093933288045,0.16447796626079952,0.006616658908322553,8.5,4.8478260869565215,62,4,0,6.888888888888889,25,4,9,2,3,0,2,0,0,0,0,169,168,11.383333333333333
usgs_15302250,2018,12.914285714285713,15.957142857142857,14.2,10.346739130434782,17.6,12.446739130434782,8.531521739130435,4.1,13.500000000000002,11.687096774193549,10.387096774193548,2.918560678451983,5.047791447682753,2.731632823698041,1.7083795475397097,0.1651128462797072,0.006026099463365247,8.100000000000001,3.9152173913043478,33,0,0,4.125,7,3,8,0,0,0,0,0,0,0,0,184,185,8.92
usgs_15302250,2019,17.514285714285716,21.614285714285717,18.3,13.145652173913044,22.6,16.117391304347827,10.391304347826086,5.3,17.3,14.729032258064516,13.1,5.339211657907311,7.974859053989489,4.278385093167702,2.3106734208683215,0.17577472690580914,0.008070934376134651,9.499999999999998,5.72608695652174,79,23,9,11.285714285714286,58,2,7,3.8333333333333335,10,2,6,3,7,1,3,188,188,11.556666666666667
usgs_15302250,2020,13.885714285714286,17.27142857142857,14.9,11.567391304347826,18.9,14.380434782608695,9.05,6,12.899999999999999,12.725806451612904,11.670967741935485,2.40595795508839,4.350382226469183,2.0526373626373626,1.5511150682939,0.13409376647532306,0.005447911211843892,8.4,5.3304347826086955,67,2,0,7.444444444444445,21,4,9,1,1,0,2,0,0,0,0,186,198,10.263333333333334
usgs_15302300,2014,14.428571428571429,15.542857142857143,15.8,12.246739130434783,16.7,13.196739130434782,11.492391304347827,5.5,11.2,13.345161290322581,12.551612903225806,2.747791447682752,3.0875716674629716,2.6734579550883897,1.6576463578467973,0.13535410040108756,0.005808217581242946,3.200000000000001,1.7043478260869565,48,0,0,6,13,3,8,0,0,0,0,0,0,0,0,186,186,10.796666666666667
usgs_15302320,2014,14.071428571428571,16.1,15.4,11.909782608695652,17.6,13.459782608695653,10.647826086956522,6.1,11.500000000000002,13.009677419354839,12.080645161290322,2.6305625895843288,3.626606545628284,2.401423793597707,1.621900918547224,0.1361822437768957,0.005689686927087928,5.1,2.8119565217391305,51,0,0,5.666666666666667,13,4,9,0,0,0,0,0,0,0,0,185,186,10.596666666666666
usgs_15302812,2017,15.314285714285715,17.185714285714287,17.5,13.319565217391304,19.3,14.634782608695652,12.192391304347826,8.1,11.200000000000001,14.270967741935484,12.106451612903227,2.893898709985667,4.500754897276638,2.292359053989489,1.7011462929406356,0.12771785453773338,0.005938314220743478,5.500000000000002,2.4423913043478263,70,5,0,10,17,5,7,1.25,2,0,4,0,0,0,0,204,173,13.59
usgs_15302812,2018,15.171428571428573,16.342857142857145,16.2,12.079746835443038,17.7,12.91139240506329,11.365822784810126,9,8.7,13.072,NA,2.3634307043167806,3.296919831223629,1.7997143784485556,1.5373453432188815,0.12726635451565718,0.005389849271597254,3.6000000000000014,1.5455696202531646,33,0,0,5.5,11,3,6,0,0,0,0,0,0,0,0,184,185,12.01
usgs_15302812,2019,20.214285714285715,21.7,20.7,15.081318681318681,22.4,16.251648351648353,14.034065934065934,9,13.399999999999999,16.60322580645161,14.916666666666666,5.548869352869352,6.566080586080586,4.851382173382174,2.3556038191659803,0.15619349136119515,0.008172615765500622,3.8000000000000007,2.2175824175824177,85,19,7,42.5,71,2,2,4.75,10,1,4,7,7,1,1,187,189,13.673333333333334
usgs_15302812,2020,16.142857142857142,17.628571428571426,16.9,13.591304347826087,18.6,14.814130434782609,12.525,9.6,9.000000000000002,15.067741935483872,13.283870967741935,2.6557477305303396,3.3818860487338744,2.208489010989011,1.6296465047765234,0.11990361359520166,0.0056833336532490335,4.400000000000002,2.2891304347826087,76,3,0,9.5,33,3,8,1.5,2,0,2,0,0,0,0,197,196,12.383333333333333
UW_Nerka Allah Creek,2011,8.323660714285714,9.535714285714286,9.390625,5.976948529411764,10.625,7.0014705882352946,5.151470588235294,2.125,8.5,6.202620967741935,7.189398521505376,2.11347689288389,2.2743653711484595,2.271984418767507,1.45378020790073,0.24323117402582137,0.005208311900946908,4,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,227,NA
UW_Aleknagik Bear Creek,2011,6.9556547619047615,8.928571428571429,8.15625,5.777621722846442,11,7.426966292134831,4.584269662921348,2,9,6.033266129032258,6.444623655913978,1.1417543134558363,2.207673646578141,1.2002042900919305,1.06852904193374,0.18494271400781692,0.0038308469965569513,7,2.842696629213483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,179,4.718287037037037
UW_Nerka Beaver Creek,2011,11.1015625,12.696428571428571,11.7421875,9.592683232931726,13.625,10.599397590361447,8.762048192771084,5.625,8,10.257308467741936,9.579637096774194,1.3322229626075441,2.1111886570672938,1.3009201439905966,1.1542196336085884,0.12032291753845753,0.004082226356526825,5.25,1.8373493975903614,3,0,0,1.5,2,0,2,0,0,0,0,0,0,0,0,183,183,NA
UW_Nerka Bug Creek,2011,12.446428571428571,15.357142857142858,13.9375,10.290550595238095,17,12.208333333333334,8.720238095238095,5.5,11.5,10.806451612903226,10.627016129032258,2.0557412406321713,4.519327309236948,1.7491035570854847,1.43378563273321,0.13933031274309926,0.005058505671549801,7.5,3.488095238095238,26,0,0,2.888888888888889,7,1,9,0,0,0,0,0,0,0,0,225,226,NA
UW_Little Togiak C Creek,2011,5.299107142857143,6.857142857142857,5.625,4.459821428571429,7.5,5.318181818181818,3.948051948051948,3.5,4,4.205645161290323,4.96875,0.25369698660714285,0.7625598086124402,0.17489747095010252,0.5036834190313821,0.11293802388691651,0.0018143573467229765,3,1.37012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,226,NA
UW_Aleknagik Eagle Creek,2011,8.130982142857144,10.820714285714287,9.2146875,6.809373829588015,12.785,8.579943820224718,5.468988764044944,3.285,9.5,7.096491935483871,7.437721774193548,0.9806850313423252,2.78169289453524,0.8462677157814096,0.9902954262957722,0.14543120279176794,0.0035372826162219087,7,3.110955056179775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,226,5.758283179012346
UW_Nerka Fenno Creek,2011,10.322544642857142,12.321428571428571,11.71875,7.918982843137255,13.5,9.470588235294118,6.601470588235294,3,10.5,8.35609879032258,8.684778225806452,2.163372005117151,3.4436931022408963,2.196984418767507,1.4708405777368092,0.18573604803443516,0.005233023448046829,6.25,2.8691176470588236,3,0,0,1.5,2,0,2,0,0,0,0,0,0,0,0,182,227,NA
UW_Aleknagik Pfifer Creek,2011,8.415714285714285,10.754999999999999,9.5284375,6.785235389610389,12.38,8.451022727272727,5.5149431818181816,2.88,9.5,7.145372983870968,7.298850806451613,1.1119998019718764,2.4410184822361556,1.069045111677116,1.0545140122216852,0.15541303310366594,0.0037669927858635798,6.000000000000001,2.936079545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,226,5.743452953296703
UW_Aleknagik Hansen Creek,2011,8.224330357142858,12.357142857142858,9.5625,6.643755852059925,14.375,9.436797752808989,4.556179775280899,2,12.375,6.940776209677419,7.106854838709677,1.0695387992127205,4.908779685903983,0.8899187627681308,1.0341850894364706,0.15566271736427778,0.003696240776664411,10,4.88061797752809,5,0,0,1.25,2,0,4,0,0,0,0,0,0,0,0,225,183,5.771026234567901
UW_Aleknagik Happy Creek,2011,8.264508928571429,10.071428571428571,9.1953125,6.467152387640449,11.625,7.966292134831461,5.303370786516854,2.375,9.25,6.807963709677419,7.293094758064516,1.3417735139342202,2.274063936414709,1.521266917773238,1.1583494783243182,0.17911275456228176,0.004142626689504613,6,2.662921348314607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,227,5.1275462962962965
UW_Nerka Hidden Lake Creek,2011,12.181919642857142,14.892857142857142,13.0390625,10.284770569620253,16.25,12.08860759493671,8.944620253164556,4.125,12.125,11.019909274193548,11.021421370967742,3.0718331498118507,5.544932651736449,2.5724145975332684,1.7526645856557526,0.17041358130368742,0.006183661172316348,6.375,3.143987341772152,28,0,0,2.1538461538461537,6,0,13,0,0,0,0,0,0,0,0,225,226,NA
UW_Aleknagik Ice Creek,2011,11.340401785714286,13.767857142857142,12.5625,9.125842696629213,15.5,10.89747191011236,7.646067415730337,3.875,11.625,9.746370967741935,10.194808467741936,2.5919177832131,4.544233592951992,2.1936207226762003,1.6099434099412004,0.17641586245354204,0.00570344027516183,6.75,3.2514044943820224,15,0,0,1.5,3,0,10,0,0,0,0,0,0,0,0,225,226,7.1860532407407405
UW_Nerka Joe Creek,2011,7.495535714285714,8.589285714285714,8,5.503307874354561,9.375,6.5406626506024095,4.668674698795181,1.875,7.5,5.472530241935484,6.636088709677419,1.5822608213534437,1.8304529091977666,1.8462018806935057,1.25787949397128,0.22856789456265098,0.004514138028960565,4.25,1.8719879518072289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,227,NA
UW_Nerka Kema Creek,2011,11.446428571428571,14.196428571428571,12.6640625,9.69273343373494,16.125,11.837349397590362,7.956325301204819,4.875,11.25,10.265524193548387,10.045362903225806,1.7511439735217547,3.902338010578901,1.501308588010579,1.3233079662428375,0.136525777304176,0.00467859983595041,7.25,3.8810240963855422,27,0,0,2.25,7,2,12,0,0,0,0,0,0,0,0,183,183,NA
UW_Nerka Lynx Creek Cold Tributary,2011,6.46875,8.285714285714286,7.140625,5.482044956140351,9.25,6.917763157894737,4.5131578947368425,3.25,6,5.373235887096774,5.9765625,0.461148831551535,1.394813596491228,0.5077412280701754,0.6790794000347345,0.12387337306931577,0.002437190597160598,4.875,2.4046052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,226,NA
UW_Aleknagik Mission Creek,2011,5.1612053571428564,6.2471428571428564,5.7728125,4.526674859550561,6.765,5.467247191011236,3.860505617977528,2.89,3.8749999999999996,4.606985887096774,4.636975806451613,0.14524164871979536,0.35422784729315626,0.17010741189989773,0.38110582351860667,0.08419111938524461,0.001372480507091101,2.9999999999999996,1.6067415730337076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,194,4.307824074074074
UW_Nerka Bear Creek,2011,13.623883928571429,16.839285714285715,14.5859375,11.518988970588236,17.875,13.661764705882353,9.773529411764706,6.375,11.5,12.24546370967742,11.654989919354838,2.1885359994583773,4.604101015406163,1.6902879901960783,1.479370136057362,0.12842881782721383,0.005196808199611126,8,3.888235294117647,52,0,0,4.333333333333333,10,3,12,0,0,0,0,0,0,0,0,183,183,NA
UW_Nerka Sam Creek,2011,9.545758928571429,10.553571428571429,10.21875,7.594700229489386,11.625,8.650602409638553,6.728915662650603,2.5,9.125,7.981350806451613,8.907174059139784,2.884815261434939,3.006005730238025,3.0106018586541285,1.698474392340061,0.2236394249960086,0.00604988942249551,4.5,1.9216867469879517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,224,NA
UW_Nerka Seventh Creek,2011,8.796875,10.625,9.703125,6.7562123493975905,11.625,8.19578313253012,5.704819277108434,3.125,8.5,6.74773185483871,7.644909274193548,1.2371242006421264,2.175378342638848,1.367217344989715,1.1122608509887086,0.16462787039070523,0.003973691193392702,5.75,2.4909638554216866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,227,NA
UW_Aleknagik Silver Salmon Creek,2011,11.825892857142858,14.428571428571429,14.15625,9.25798244724026,16.875,11.225852272727273,7.532670454545454,4.375,12.5,10.057207661290322,9.783064516129032,2.834338535245955,4.96546621930512,2.2649045683124345,1.6835493860430573,0.18184840980606004,0.0059614086381484625,7.5,3.6931818181818183,21,0,0,2.1,6,0,10,0,0,0,0,0,0,0,0,225,226,7.679000686813187
UW_Nerka Sixth Creek,2011,7.744419642857143,9.357142857142858,8.1875,6.6780873493975905,10.375,7.9879518072289155,5.766566265060241,3,7.375,6.837701612903226,7.309223790322581,0.7702514038624009,1.4522158756979135,1.0189676388480753,0.8776396776937565,0.13142081434034036,0.0031363530587904223,4.875,2.2213855421686746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,226,NA
UW_Nerka Stovall Creek,2011,14.433035714285714,17.446428571428573,16.0078125,12.005799034552846,19.25,14.184451219512194,10.158536585365853,7,12.25,12.67355510752688,12.400111607142858,3.222963363247727,6.525550003763927,2.171315115928937,1.7952613634921593,0.14953285144332115,0.006295721039411949,8.625,4.025914634146342,57,3,0,5.7,13,4,10,1,1,0,3,0,0,0,0,182,183,NA
UW_Aleknagik Big Whitefish Creek,2011,12.474330357142858,14.321428571428571,13.1875,10.761762640449438,15.625,12.155898876404494,9.723314606741573,6.75,8.875,11.354334677419354,10.990171370967742,1.3710412092666704,2.344204864657814,1.314443149897855,1.1709146891497564,0.10880324425189664,0.004124220420668594,5,2.432584269662921,24,0,0,2.1818181818181817,6,0,11,0,0,0,0,0,0,0,0,184,226,9.819155092592593
UW_Aleknagik Yako Creek,2011,6.680803571428571,8.142857142857142,8.0859375,5.635358146067416,9.125,6.998595505617978,4.549157303370786,2.5,6.625,5.920866935483871,6.153729838709677,0.6780253674328875,1.240232379979571,0.7193245658835546,0.8234229578004779,0.14611723628871684,0.0029536090534892866,4.75,2.449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,4.7123842592592595
UW_Nerka Allah Creek,2012,7.209821428571429,8.303571428571429,7.9453125,5.1291100543478265,9.625,6.226902173913044,4.297554347826087,1.375,8.25,5.387348790322581,6.525957661290323,2.2028421871215476,2.2279977155996176,2.410316755255614,1.4841974892586052,0.28936744845248263,0.005333485107699036,4,1.9293478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,240,3.4188541666666667
UW_Aleknagik Bear Creek,2012,6.982142857142857,9.357142857142858,8.3203125,6.1975319602272725,10.125,7.8210227272727275,5.021306818181818,2,8.125,6.259324596774194,6.774193548387097,0.6529442080634266,1.517167907523511,1.0241456863897596,0.8080496321782633,0.13038248731332577,0.002892632079145454,5.625,2.799715909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,171,5.436298076923077
UW_Nerka Beaver Creek,2012,11.989350649350643,14.222857142857142,13.0504545454545,9.51191617259552,15.5,11.100815217391304,8.100108695652175,6,9.5,9.36491935483871,8.86491935483871,1.706725492599322,3.2435254270186338,1.048481856187291,1.3064170439026437,0.13734530668662961,0.004621836084578638,6.5,3.0007065217391307,13,0,0,2.1666666666666665,5,0,6,0,0,0,0,0,0,0,0,173,170,10.33237626262626
UW_Nerka Berm Creek,2012,6.657366071428571,8.625,7.40625,5.605553668478261,10.125,7.258152173913044,4.444293478260869,2.25,7.875,5.552671370967742,6.160786290322581,0.5324446869585019,1.6867459985666506,0.695523396440516,0.7296880751105241,0.13017234661649624,0.002617662914721102,6.375,2.813858695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,224,5.086458333333334
UW_Little Togiak C Creek,2012,4.421875,5.410714285714286,4.7578125,3.5389338356389985,6,4.164402173913044,3.1589673913043477,2,4,3.4420362903225805,4.128024193548387,0.27246897797820924,0.5343163969182991,0.2658321637601529,0.5219856108919184,0.14749798530711083,0.001886543143073419,2.375,1.0054347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,241,3.0303345959595958
UW_Nerka Cabin Creek,2012,6.887276785714286,8.5,7.4453125,5.065201065891473,9.25,6.319767441860465,4.1395348837209305,1.5,7.75,5.027721774193548,6.26789314516129,1.6697192319727068,2.1991193570451437,1.808609781121751,1.2921761613544442,0.25510856223572675,0.004644520343977933,4.375,2.1802325581395348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,224,NA
UW_Nerka Cottonwood Creek,2012,7.047991071428571,8.428571428571429,7.8125,4.758279914529915,9.375,5.818910256410256,4.012820512820513,2.25,7.125,4.120631720430107,6.204385080645161,2.098040558978059,3.0895484723609723,1.7364406426906427,1.448461445457924,0.3044086248551483,0.005212012560055409,4.125,1.8060897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,239,NA
UW_Aleknagik Eagle Creek,2012,8.565095238095239,11.901285714285715,8.907625,7.636969202898552,12.69,9.411369565217392,6.3038043478260875,4.207,8.483,7.75413306451613,7.641915322580646,0.4092636377392227,1.784043795986622,0.7010227305303393,0.6397371630124536,0.08376846180938459,0.0022783719801120032,6.433,3.107565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,171,7.51078888888889
UW_Nerka Fenno Creek,2012,9.382595238095245,10.580142857142857,10.0330416666667,7.75398097826087,11.528,9.124891304347827,6.602630434782609,2.837,8.691,8.012422043010753,8.584665322580646,1.762332573428461,1.837470889154324,2.555887971810798,1.3275287467427819,0.17120608761675496,0.004725916457714844,5.771000000000001,2.5222608695652173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,225,6.628551388888889
UW_Aleknagik Pfifer Creek,2012,8.400669642857142,12.071428571428571,9.15625,6.592986505681818,13,8.522727272727273,5.169034090909091,2.5,10.5,6.47883064516129,6.461441532258065,0.7721830658628649,3.000914315569488,0.6957757804336469,0.8787394755346234,0.1332839790855522,0.0031412386294688227,7.25,3.3536931818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,171,6.8859375
UW_Aleknagik Hansen Creek,2012,8.743601190476188,10.761571428571427,9.19154166666666,7.268841321692876,11.431,8.573304347826086,6.197293478260869,3.893,7.537999999999999,7.229205645161289,7.204809997712194,0.518976687977039,1.20501285140946,0.5435582096273291,0.7204003664470466,0.09910800560429198,0.0025690155591956533,4.865,2.376010869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,171,7.375963888888888
UW_Nerka Hidden Lake Creek,2012,12.283482142857142,14.803571428571429,12.828125,10.68542921686747,16.5,12.28012048192771,9.490963855421686,6,10.5,10.696824596774194,11.061995967741936,1.242488335344044,3.1256060828680576,1.1923716206288568,1.1146696081548308,0.1043167836810215,0.0039271686809159954,6.375,2.789156626506024,26,0,0,2.3636363636363638,8,1,11,0,0,0,0,0,0,0,0,225,224,NA
UW_Aleknagik Ice Creek,2012,10.427869047619042,12.03957142857143,10.9294166666667,8.487609148550723,12.883,9.582989130434783,7.693836956521739,3.788,9.094999999999999,8.655504032258065,9.54547715053763,1.817928430778479,2.2565753954849495,1.766854247849976,1.348305763088803,0.15885577899390302,0.004787378245274181,4.302,1.8891521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,7.220987499999999
UW_Nerka Joe Creek,2012,6.902901785714286,7.821428571428571,7.203125,5.142532703488372,8.375,6.068313953488372,4.4229651162790695,1.625,6.75,4.995967741935484,6.39616935483871,1.5924157514454729,1.5774474179206566,2.0221208105335156,1.261909565478237,0.24538678473006828,0.004534471526128805,3.875,1.6453488372093024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,NA
UW_Kulik K-3 Creek,2012,6.735491071428571,8.285714285714286,7.109375,5.000377415458937,9.125,5.982336956521739,4.300271739130435,1.25,7.875,5.117943548387097,6.346774193548387,1.9024659081572157,2.1269167313664594,2.282300749522217,1.3792990640746536,0.2758389916350066,0.004958825067544187,4.25,1.6820652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,224,3.4876157407407407
UW_Nerka Lynx Creek,2012,12.587898809523816,14.17357142857143,13.3168333333333,10.390889393425768,15.951,11.788521739130434,9.389913043478261,3.683,12.268,10.70755107526881,11.31252553763441,3.7026199877313135,4.423942647873865,4.039945157190635,1.924219319030789,0.18518331262848656,0.0067863909263571704,6.775,2.398608695652174,20,0,0,2.2222222222222223,7,1,9,0,0,0,0,0,0,0,0,173,225,9.111314973172359
UW_Nerka Lynx Creek Cold Tributary,2012,6.1953125,7.892857142857143,6.5859375,5.110818614130435,8.75,6.364130434782608,4.225543478260869,1.75,7,5.277721774193548,5.903477822580645,0.8821579354542325,1.4463091256569518,1.1515244266602962,0.9392326311698462,0.18377342302328004,0.0033753678863149596,4.875,2.1385869565217392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,224,4.119270833333333
UW_Aleknagik Mission Creek,2012,5.026785714285714,6.160714285714286,5.4140625,4.385812952898551,6.625,5.358695652173913,3.707880434782609,2.25,4.375,4.526461693548387,4.575100806451613,0.19610304087471642,0.44066531294792166,0.3507133152173913,0.4428352299385364,0.10096993070483545,0.0015955967095810152,3.75,1.6508152173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,168,4.044878472222222
UW_Nerka Bear Creek,2012,15.146205357142858,18.982142857142858,16.265625,11.854694190546773,20.625,14.101902173913043,9.93070652173913,5.375,15.25,11.683971774193548,11.519909274193548,2.4995383097795845,5.668244968346871,1.8895481217152412,1.58099282407593,0.1333642857979966,0.005547251874451302,9.125,4.171195652173913,63,7,2,4.846153846153846,25,2,13,2.3333333333333335,4,0,3,2,2,0,1,173,171,12.377051767676772
UW_Nerka Pick Creek,2012,6.739955357142857,9.767857142857142,7.375,5.918929811507937,11.5,7.717261904761905,4.587797619047619,3.5,8,5.633400537634409,6.115423387096774,0.44574698202999247,2.841159279977051,0.20812491035570854,0.6676428551478646,0.11279790036533184,0.0023923940784049726,8,3.1294642857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,224,NA
UW_Nerka Pike Creek,2012,12.160714285714286,15.571428571428571,12.84375,9.914293248945148,17,12.185126582278482,7.9224683544303796,5.5,11.5,9.691532258064516,NA,1.5071974864424424,4.6854410094125285,0.9227979957805907,1.2276797165557645,0.12382927211542649,0.0043371055475233105,9,4.262658227848101,27,0,0,2.4545454545454546,10,1,11,0,0,0,0,0,0,0,0,173,171,10.321527777777776
UW_Nerka Rainbow Creek,2012,5.416294642857143,6.25,5.9453125,4.251388031126482,6.75,5.123641304347826,3.6372282608695654,1.5,5.25,4.295614919354839,5.130796370967742,0.7618838972998939,0.786227529264214,1.0377952550167224,0.8728596091582506,0.20531167768446923,0.003146558189032234,3,1.486413043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,224,3.2969649621212125
UW_Nerka Sam Creek,2012,9.06067261904762,10.160142857142857,9.33991666666667,6.526554800724637,10.748,7.603608695652174,5.7328913043478265,1.98,8.767999999999999,6.789247311827957,8.459983870967742,3.6144405705101237,3.077874878165313,4.340573988055422,1.901168212050192,0.29129736439799864,0.006797738957435366,3.869,1.8707173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,224,4.257229166666666
UW_Nerka Seventh Creek,2012,7.473214285714286,9.017857142857142,7.8046875,6.213966259057971,10,7.7146739130434785,5.123641304347826,2.5,7.5,6.163306451612903,6.853578629032258,0.5626833703529684,1.4290268155757286,0.9658291776158624,0.7501222369407325,0.12071553105833087,0.0026851073421728772,5.625,2.5910326086956523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,171,5.605381944444444
UW_Aleknagik Silver Salmon Creek,2012,12.7578125,16.071428571428573,14.015625,9.882883522727273,17.625,11.971590909090908,8.065340909090908,5.125,12.5,9.813256048387096,9.697832661290322,2.3083733448439134,4.737330198537095,1.561773445663532,1.5193331908583823,0.1537337951382744,0.0053680447725657325,7.875,3.90625,25,0,0,3.5714285714285716,10,1,7,0,0,0,0,0,0,0,0,173,171,10.186538461538461
UW_Nerka Sixth Creek,2012,7.584821428571429,8.857142857142858,7.9609375,6.479308197463768,9.5,7.710597826086956,5.580163043478261,2.625,6.875,6.498235887096774,7.254284274193548,0.7374689926695863,1.0229839793358815,1.4126310170807455,0.8587601485103895,0.13253886407912172,0.0030710663129201263,4.875,2.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,239,5.658940972222222
UW_Nerka Stovall Creek,2012,14.7707738095238,16.086,15.6392083333333,11.925748098731773,16.903,12.93054347826087,11.190315217391305,7.983,8.919999999999998,11.69706868090262,11.649064516129036,1.7369060733229684,2.2302558332537026,1.4063037786669852,1.317917324160726,0.1105102433197359,0.004623042587629324,3.3840000000000003,1.7402282608695652,39,0,0,5.571428571428571,15,2,7,0,0,0,0,0,0,0,0,173,172,12.447956532511395
UW_Nerka Teal Creek,2012,9.881327380952381,11.374857142857142,10.3002083333333,8.555434121534406,11.819,9.562391304347827,7.817532608695652,4.831,6.988,8.628293048614266,8.801222209601697,0.7701480885097016,1.017511933110368,0.7908823615623505,0.8775808159421568,0.10257583700320327,0.003115242766540136,3.486999999999999,1.7448586956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,172,8.226165539215685
UW_Aleknagik Big Whitefish Creek,2012,11.953041666666673,12.455,12.5091666666667,10.135038949275364,13.076,10.502728260869565,9.87563043478261,6.978,6.098000000000001,10.046368279569894,10.24259677419355,0.8945466786784333,0.9373648374343049,0.8841325652173914,0.9458047783123287,0.09332029043459689,0.003338703596280222,1.2940000000000005,0.6270978260869565,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,174,173,10.115522222222225
UW_Aleknagik Yako Creek,2012,6.670758928571429,9.803571428571429,7.53125,5.9916874245169085,10.375,7.631793478260869,4.798913043478261,2.125,8.25,6.063508064516129,6.342237903225806,0.4774702061939259,1.5320618579789775,0.8639960582895365,0.6909921896765012,0.11532513976765299,0.0024754173984254998,5.875,2.832880434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,171,5.5552372685185185
UW_Aleknagik Bear Creek,2013,8.495552795031056,10.48242857142857,9.57379166666667,6.699602099086326,11.041,8.513184782608695,5.361184782608696,1.112,9.929,7.029310483870969,7.800330469845722,2.3946695277856813,3.26659872372193,3.08771294350215,1.547471979644763,0.2309796845779547,0.005529655815257692,6.3660000000000005,3.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,206,5.221484118357488
